instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,1.24266,50
inst25x25_40_10.txt,2,1,2.72288,108
inst25x25_40_10.txt,3,1,0.20768,8
inst25x25_40_10.txt,4,1,0.464838,18
inst25x25_40_10.txt,5,1,6.60985,238
inst25x25_40_10.txt,6,1,0.703574,28
inst25x25_40_10.txt,7,1,3.34434,130
inst25x25_40_10.txt,8,1,4.39583,163
inst25x25_40_10.txt,9,1,2.46704,97
inst25x25_40_10.txt,10,1,3.24622,127
inst25x25_40_10.txt,11,1,0.868327,34
inst25x25_40_10.txt,12,1,5.28276,196
inst25x25_40_10.txt,13,1,1.11024,45
inst25x25_40_10.txt,14,1,0.203652,8
inst25x25_40_10.txt,15,1,0.796243,32
inst25x25_40_10.txt,16,1,0.817045,32
inst25x25_40_10.txt,17,1,9.99809,351
inst25x25_40_10.txt,18,1,5.76702,212
inst25x25_40_10.txt,19,1,0.791197,32
inst25x25_40_10.txt,20,1,1.20832,48
inst25x25_40_10.txt,21,1,2.40579,94
inst25x25_40_10.txt,22,1,2.1541,87
inst25x25_40_10.txt,23,1,1.82701,71
inst25x25_40_10.txt,24,1,0.489299,19
inst25x25_40_10.txt,25,1,2.42337,95
inst25x25_40_10.txt,26,1,1.90316,77
inst25x25_40_10.txt,27,1,1.06587,43
inst25x25_40_10.txt,28,1,0.95907,38
inst25x25_40_10.txt,29,1,1.40974,55
inst25x25_40_10.txt,30,1,3.85038,144
inst25x25_40_10.txt,31,1,0.33044,13
inst25x25_40_10.txt,32,1,3.92053,152
inst25x25_40_10.txt,33,1,2.85436,115
inst25x25_40_10.txt,34,1,1.09564,43
inst25x25_40_10.txt,35,1,2.23383,89
inst25x25_40_10.txt,36,1,0.934195,37
inst25x25_40_10.txt,37,1,0.565665,21
inst25x25_40_10.txt,38,1,4.79701,179
inst25x25_40_10.txt,39,1,0.661585,27
inst25x25_40_10.txt,40,1,1.39207,56
inst25x25_40_10.txt,41,1,10.1786,358
inst25x25_40_10.txt,42,1,4.13578,159
inst25x25_40_10.txt,43,1,0.254212,10
inst25x25_40_10.txt,44,1,6.55373,239
inst25x25_40_10.txt,45,1,2.63148,107
inst25x25_40_10.txt,46,1,0.595211,24
inst25x25_40_10.txt,47,1,2.941,118
inst25x25_40_10.txt,48,1,0.629555,24
inst25x25_40_10.txt,49,1,0.90893,36
inst25x25_40_10.txt,50,1,2.49359,99
inst25x25_40_10.txt,51,1,2.53466,102
inst25x25_40_10.txt,52,1,1.14556,45
inst25x25_40_10.txt,53,1,7.36774,268
inst25x25_40_10.txt,54,1,2.5883,103
inst25x25_40_10.txt,55,1,4.21033,155
inst25x25_40_10.txt,56,1,2.645,105
inst25x25_40_10.txt,57,1,1.6839,69
inst25x25_40_10.txt,58,1,1.67333,65
inst25x25_40_10.txt,59,1,3.9434,152
inst25x25_40_10.txt,60,1,0.441981,16
inst25x25_40_10.txt,61,1,5.31649,194
inst25x25_40_10.txt,62,1,2.20802,87
inst25x25_40_10.txt,63,1,16.1724,557
inst25x25_40_10.txt,64,1,0.370487,15
inst25x25_40_10.txt,65,1,0.48855,18
inst25x25_40_10.txt,66,1,8.51743,305
inst25x25_40_10.txt,67,1,13.4823,468
inst25x25_40_10.txt,68,1,0.841037,33
inst25x25_40_10.txt,69,1,2.80692,107
inst25x25_40_10.txt,70,1,0.838028,34
inst25x25_40_10.txt,71,1,6.76485,244
inst25x25_40_10.txt,72,1,1.89737,72
inst25x25_40_10.txt,73,1,2.9641,121
inst25x25_40_10.txt,74,1,2.73432,110
inst25x25_40_10.txt,75,1,0.495714,19
inst25x25_40_10.txt,76,1,4.80159,181
inst25x25_40_10.txt,77,1,2.53664,100
inst25x25_40_10.txt,78,1,0.978352,38
inst25x25_40_10.txt,79,1,1.76416,71
inst25x25_40_10.txt,80,1,10.4019,368
inst25x25_40_10.txt,81,1,7.09535,256
inst25x25_40_10.txt,82,1,0.407179,16
inst25x25_40_10.txt,83,1,4.46778,166
inst25x25_40_10.txt,84,1,3.88654,151
inst25x25_40_10.txt,85,1,7.79475,279
inst25x25_40_10.txt,86,1,3.43125,132
inst25x25_40_10.txt,87,1,4.2905,161
inst25x25_40_10.txt,88,1,3.04815,120
inst25x25_40_10.txt,89,1,0.917861,37
inst25x25_40_10.txt,90,1,5.98195,220
inst25x25_40_10.txt,91,1,2.21702,87
inst25x25_40_10.txt,92,1,6.59198,242
inst25x25_40_10.txt,93,1,5.31696,195
inst25x25_40_10.txt,94,1,2.6401,108
inst25x25_40_10.txt,95,1,3.16904,124
inst25x25_40_10.txt,96,1,0.44421,18
inst25x25_40_10.txt,97,1,2.68118,107
inst25x25_40_10.txt,98,1,1.1569,46
inst25x25_40_10.txt,99,1,3.22388,127
inst25x25_40_10.txt,100,1,5.08039,190
inst25x25_40_50.txt,1,1,5.27344,195
inst25x25_40_50.txt,2,1,9.4735,333
inst25x25_40_50.txt,3,1,2.11641,82
inst25x25_40_50.txt,4,1,0.956281,38
inst25x25_40_50.txt,5,1,8.23466,296
inst25x25_40_50.txt,6,1,13.1532,455
inst25x25_40_50.txt,7,1,8.96326,322
inst25x25_40_50.txt,8,1,14.6487,515
inst25x25_40_50.txt,9,1,6.10082,222
inst25x25_40_50.txt,10,1,2.31988,91
inst25x25_40_50.txt,11,1,22.7243,773
inst25x25_40_50.txt,12,1,1.91523,74
inst25x25_40_50.txt,13,1,1.44854,59
inst25x25_40_50.txt,14,1,2.70417,104
inst25x25_40_50.txt,15,1,20.3342,703
inst25x25_40_50.txt,16,1,5.50387,204
inst25x25_40_50.txt,17,1,4.22821,160
inst25x25_40_50.txt,18,1,2.04743,82
inst25x25_40_50.txt,19,1,12.3903,432
inst25x25_40_50.txt,20,1,10.5199,375
inst25x25_40_50.txt,21,1,2.81693,114
inst25x25_40_50.txt,22,1,4.00947,156
inst25x25_40_50.txt,23,1,6.55234,239
inst25x25_40_50.txt,24,1,0.512281,20
inst25x25_40_50.txt,25,1,8.74215,311
inst25x25_40_50.txt,26,1,13.7711,486
inst25x25_40_50.txt,27,1,5.87581,215
inst25x25_40_50.txt,28,1,2.57877,103
inst25x25_40_50.txt,29,1,2.14089,85
inst25x25_40_50.txt,30,1,7.047,255
inst25x25_40_50.txt,31,1,17.5765,607
inst25x25_40_50.txt,32,1,4.44503,171
inst25x25_40_50.txt,33,1,2.41439,97
inst25x25_40_50.txt,34,1,0.673414,27
inst25x25_40_50.txt,35,1,1.70557,69
inst25x25_40_50.txt,36,1,1.5918,64
inst25x25_40_50.txt,37,1,2.51755,100
inst25x25_40_50.txt,38,1,6.45556,240
inst25x25_40_50.txt,39,1,6.18023,224
inst25x25_40_50.txt,40,1,13.1959,469
inst25x25_40_50.txt,41,1,13.6825,479
inst25x25_40_50.txt,42,1,4.08417,157
inst25x25_40_50.txt,43,1,10.4413,372
inst25x25_40_50.txt,44,1,3.27115,128
inst25x25_40_50.txt,45,1,0.677912,27
inst25x25_40_50.txt,46,1,5.6476,207
inst25x25_40_50.txt,47,1,7.10933,258
inst25x25_40_50.txt,48,1,3.3293,124
inst25x25_40_50.txt,49,1,4.31076,165
inst25x25_40_50.txt,50,1,4.65149,176
inst25x25_40_50.txt,51,1,3.08939,125
inst25x25_40_50.txt,52,1,0.748621,30
inst25x25_40_50.txt,53,1,7.83237,283
inst25x25_40_50.txt,54,1,7.00533,254
inst25x25_40_50.txt,55,1,6.06669,221
inst25x25_40_50.txt,56,1,7.17156,260
inst25x25_40_50.txt,57,1,2.87845,116
inst25x25_40_50.txt,58,1,2.13413,87
inst25x25_40_50.txt,59,1,9.76991,348
inst25x25_40_50.txt,60,1,12.4545,439
inst25x25_40_50.txt,61,1,2.11323,86
inst25x25_40_50.txt,62,1,4.18981,159
inst25x25_40_50.txt,63,1,17.333,597
inst25x25_40_50.txt,64,1,2.10952,84
inst25x25_40_50.txt,65,1,2.48086,98
inst25x25_40_50.txt,66,1,3.28781,128
inst25x25_40_50.txt,67,1,8.26843,301
inst25x25_40_50.txt,68,1,13.8094,483
inst25x25_40_50.txt,69,1,2.73639,110
inst25x25_40_50.txt,70,1,13.9276,484
inst25x25_40_50.txt,71,1,9.69171,347
inst25x25_40_50.txt,72,1,16.4682,574
inst25x25_40_50.txt,73,1,21.1199,725
inst25x25_40_50.txt,74,1,7.92122,288
inst25x25_40_50.txt,75,1,1.40318,56
inst25x25_40_50.txt,76,1,5.18308,194
inst25x25_40_50.txt,77,1,13.9088,491
inst25x25_40_50.txt,78,1,2.86169,114
inst25x25_40_50.txt,79,1,8.61029,314
inst25x25_40_50.txt,80,1,0.888601,36
inst25x25_40_50.txt,81,1,4.37094,167
inst25x25_40_50.txt,82,1,18.1616,630
inst25x25_40_50.txt,83,1,10.456,371
inst25x25_40_50.txt,84,1,8.34585,301
inst25x25_40_50.txt,85,1,6.64769,245
inst25x25_40_50.txt,86,1,4.74493,175
inst25x25_40_50.txt,87,1,6.14869,227
inst25x25_40_50.txt,88,1,11.345,401
inst25x25_40_50.txt,89,1,13.1178,458
inst25x25_40_50.txt,90,1,7.79665,283
inst25x25_40_50.txt,91,1,6.32986,235
inst25x25_40_50.txt,92,1,4.41536,167
inst25x25_40_50.txt,93,1,1.44339,58
inst25x25_40_50.txt,94,1,19.2494,660
inst25x25_40_50.txt,95,1,6.16873,226
inst25x25_40_50.txt,96,1,0.47954,19
inst25x25_40_50.txt,97,1,3.34447,132
inst25x25_40_50.txt,98,1,2.90559,115
inst25x25_40_50.txt,99,1,6.40599,235
inst25x25_40_50.txt,100,1,3.01758,121
inst25x25_40_62.txt,1,1,16.8354,595
inst25x25_40_62.txt,2,1,10.7503,393
inst25x25_40_62.txt,3,1,1.69397,70
inst25x25_40_62.txt,4,1,2.39089,100
inst25x25_40_62.txt,5,1,17.3848,616
inst25x25_40_62.txt,6,1,1.29868,53
inst25x25_40_62.txt,7,1,0.538869,21
inst25x25_40_62.txt,8,1,3.62068,139
inst25x25_40_62.txt,9,1,1.37773,55
inst25x25_40_62.txt,10,1,3.70323,145
inst25x25_40_62.txt,11,1,6.56295,247
inst25x25_40_62.txt,12,1,12.8331,452
inst25x25_40_62.txt,13,1,2.40945,100
inst25x25_40_62.txt,14,1,5.88682,221
inst25x25_40_62.txt,15,1,1.9794,81
inst25x25_40_62.txt,16,1,2.297,94
inst25x25_40_62.txt,17,1,6.5834,251
inst25x25_40_62.txt,18,1,13.0355,468
inst25x25_40_62.txt,19,1,16.8297,585
inst25x25_40_62.txt,20,1,1.75842,73
inst25x25_40_62.txt,21,1,23.0057,810
inst25x25_40_62.txt,22,1,2.53351,104
inst25x25_40_62.txt,23,1,3.73553,151
inst25x25_40_62.txt,24,1,1.39044,58
inst25x25_40_62.txt,25,1,4.04296,162
inst25x25_40_62.txt,26,1,8.81186,318
inst25x25_40_62.txt,27,1,3.3877,136
inst25x25_40_62.txt,28,1,17.0853,589
inst25x25_40_62.txt,29,1,11.2204,408
inst25x25_40_62.txt,30,1,6.85285,257
inst25x25_40_62.txt,31,1,5.37188,205
inst25x25_40_62.txt,32,1,1.88207,78
inst25x25_40_62.txt,33,1,3.96946,155
inst25x25_40_62.txt,34,1,2.91449,120
inst25x25_40_62.txt,35,1,0.532239,22
inst25x25_40_62.txt,36,1,11.3119,406
inst25x25_40_62.txt,37,1,13.2746,476
inst25x25_40_62.txt,38,1,2.83911,117
inst25x25_40_62.txt,39,1,3.05046,126
inst25x25_40_62.txt,40,1,14.8736,534
inst25x25_40_62.txt,41,1,10.3826,381
inst25x25_40_62.txt,42,1,20.0357,711
inst25x25_40_62.txt,43,1,5.52651,217
inst25x25_40_62.txt,44,1,3.81731,153
inst25x25_40_62.txt,45,1,7.47991,281
inst25x25_40_62.txt,46,1,2.77115,114
inst25x25_40_62.txt,47,1,5.20374,198
inst25x25_40_62.txt,48,1,3.80894,152
inst25x25_40_62.txt,49,1,5.74543,220
inst25x25_40_62.txt,50,1,12.7761,462
inst25x25_40_62.txt,51,1,1.96674,82
inst25x25_40_62.txt,52,1,11.6246,418
inst25x25_40_62.txt,53,1,5.08356,198
inst25x25_40_62.txt,54,1,5.0102,188
inst25x25_40_62.txt,55,1,5.68807,212
inst25x25_40_62.txt,56,1,15.7173,554
inst25x25_40_62.txt,57,1,13.3683,472
inst25x25_40_62.txt,58,1,4.07789,165
inst25x25_40_62.txt,59,1,2.60516,109
inst25x25_40_62.txt,60,1,14.8034,535
inst25x25_40_62.txt,61,1,5.28363,206
inst25x25_40_62.txt,62,1,10.4103,377
inst25x25_40_62.txt,63,1,20.7141,741
inst25x25_40_62.txt,64,1,5.62154,209
inst25x25_40_62.txt,65,1,6.72122,251
inst25x25_40_62.txt,66,1,4.53493,180
inst25x25_40_62.txt,67,1,7.21262,270
inst25x25_40_62.txt,68,1,10.9432,395
inst25x25_40_62.txt,69,1,6.31424,239
inst25x25_40_62.txt,70,1,8.44674,309
inst25x25_40_62.txt,71,1,14.3136,521
inst25x25_40_62.txt,72,1,9.48561,343
inst25x25_40_62.txt,73,1,2.68791,113
inst25x25_40_62.txt,74,1,47.6191,1667
inst25x25_40_62.txt,75,1,4.47974,177
inst25x25_40_62.txt,76,1,0.983779,41
inst25x25_40_62.txt,77,1,2.70299,114
inst25x25_40_62.txt,78,1,9.9868,366
inst25x25_40_62.txt,79,1,12.7399,463
inst25x25_40_62.txt,80,1,3.65339,150
inst25x25_40_62.txt,81,1,0.717451,30
inst25x25_40_62.txt,82,1,9.81611,363
inst25x25_40_62.txt,83,1,8.13617,300
inst25x25_40_62.txt,84,1,5.14992,195
inst25x25_40_62.txt,85,1,4.80276,182
inst25x25_40_62.txt,86,1,13.5155,486
inst25x25_40_62.txt,87,1,2.53044,106
inst25x25_40_62.txt,88,1,18.6121,662
inst25x25_40_62.txt,89,1,5.89584,227
inst25x25_40_62.txt,90,1,6.80125,256
inst25x25_40_62.txt,91,1,11.9277,429
inst25x25_40_62.txt,92,1,3.88256,156
inst25x25_40_62.txt,93,1,6.1004,231
inst25x25_40_62.txt,94,1,7.5867,286
