instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,0.62569,25
inst25x25_40_10.txt,2,1,2.26362,94
inst25x25_40_10.txt,3,1,1.44343,58
inst25x25_40_10.txt,4,1,0.592472,24
inst25x25_40_10.txt,5,1,1.95804,81
inst25x25_40_10.txt,6,1,0.71565,29
inst25x25_40_10.txt,7,1,0.746378,31
inst25x25_40_10.txt,8,1,2.97236,121
inst25x25_40_10.txt,9,1,1.33427,55
inst25x25_40_10.txt,10,1,4.6827,179
inst25x25_40_10.txt,11,1,4.56366,176
inst25x25_40_10.txt,12,1,5.03538,193
inst25x25_40_10.txt,13,1,1.22261,50
inst25x25_40_10.txt,14,1,0.760698,31
inst25x25_40_10.txt,15,1,0.844535,34
inst25x25_40_10.txt,16,1,0.548257,22
inst25x25_40_10.txt,17,1,1.6032,65
inst25x25_40_10.txt,18,1,2.279,92
inst25x25_40_10.txt,19,1,2.36447,94
inst25x25_40_10.txt,20,1,0.457676,18
inst25x25_40_10.txt,21,1,4.57866,178
inst25x25_40_10.txt,22,1,3.77861,148
inst25x25_40_10.txt,23,1,5.09334,191
inst25x25_40_10.txt,24,1,0.967985,40
inst25x25_40_10.txt,25,1,2.5332,103
inst25x25_40_10.txt,26,1,1.1615,47
inst25x25_40_10.txt,27,1,3.01086,123
inst25x25_40_10.txt,28,1,2.3182,95
inst25x25_40_10.txt,29,1,2.22156,90
inst25x25_40_10.txt,30,1,1.71147,70
inst25x25_40_10.txt,31,1,5.08903,193
inst25x25_40_10.txt,32,1,7.95265,293
inst25x25_40_10.txt,33,1,2.65168,109
inst25x25_40_10.txt,34,1,2.18047,90
inst25x25_40_10.txt,35,1,1.26477,51
inst25x25_40_10.txt,36,1,0.941329,38
inst25x25_40_10.txt,37,1,1.20525,47
inst25x25_40_10.txt,38,1,5.64498,211
inst25x25_40_10.txt,39,1,2.86678,118
inst25x25_40_10.txt,40,1,2.21485,89
inst25x25_40_10.txt,41,1,1.01471,41
inst25x25_40_10.txt,42,1,2.0934,87
inst25x25_40_10.txt,43,1,8.77056,320
inst25x25_40_10.txt,44,1,2.93428,120
inst25x25_40_10.txt,45,1,2.90044,118
inst25x25_40_10.txt,46,1,3.83782,148
inst25x25_40_10.txt,47,1,0.906361,36
inst25x25_40_10.txt,48,1,5.08223,192
inst25x25_40_10.txt,49,1,2.19057,90
inst25x25_40_10.txt,50,1,4.2495,164
inst25x25_40_10.txt,51,1,2.2846,93
inst25x25_40_10.txt,52,1,3.40011,136
inst25x25_40_10.txt,53,1,1.23505,51
inst25x25_40_10.txt,54,1,1.35587,56
inst25x25_40_10.txt,55,1,2.24357,92
inst25x25_40_10.txt,56,1,1.53618,62
inst25x25_40_10.txt,57,1,5.71773,217
inst25x25_40_10.txt,58,1,2.28785,93
inst25x25_40_10.txt,59,1,1.89485,77
inst25x25_40_10.txt,60,1,5.20955,194
inst25x25_40_10.txt,61,1,1.78743,73
inst25x25_40_10.txt,62,1,11.7518,417
inst25x25_40_10.txt,63,1,3.66204,144
inst25x25_40_10.txt,64,1,2.36169,97
inst25x25_40_10.txt,65,1,3.37116,136
inst25x25_40_10.txt,66,1,0.614472,25
inst25x25_40_10.txt,67,1,1.18385,47
inst25x25_40_10.txt,68,1,1.76083,72
