instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
inst25x25_40_10.txt,2,CP-DCM-ACO,100.0,2.18006,0.0,83.0,0.0
inst25x25_40_30.txt,2,CP-DCM-ACO,100.0,1.40324,0.0,52.0,0.0
inst25x25_40_50.txt,2,CP-DCM-ACO,100.0,37.1249,0.0,1307.0,0.0
inst25x25_40_57.txt,2,CP-DCM-ACO,100.0,5.72168,0.0,206.0,0.0
inst25x25_40_62.txt,2,CP-DCM-ACO,100.0,27.2583,0.0,986.0,0.0
inst25x25_40_79.txt,2,CP-DCM-ACO,100.0,3.50183,0.0,132.0,0.0
inst25x25_40_80.txt,2,CP-DCM-ACO,100.0,0.907661,0.0,35.0,0.0
inst25x25_40_89.txt,2,CP-DCM-ACO,100.0,4.08664,0.0,158.0,0.0
inst25x25_40_9.txt,2,CP-DCM-ACO,100.0,3.21357,0.0,128.0,0.0
inst25x25_40_99.txt,2,CP-DCM-ACO,100.0,0.939412,0.0,38.0,0.0
inst25x25_45_1.txt,2,CP-DCM-ACO,100.0,24.2926,0.0,1202.0,0.0
inst25x25_45_11.txt,2,CP-DCM-ACO,100.0,8.50724,0.0,460.0,0.0
inst25x25_45_14.txt,2,CP-DCM-ACO,100.0,2.76686,0.0,156.0,0.0
inst25x25_45_15.txt,2,CP-DCM-ACO,100.0,14.6356,0.0,761.0,0.0
inst25x25_45_16.txt,2,CP-DCM-ACO,100.0,1.18348,0.0,65.0,0.0
inst25x25_45_17.txt,2,CP-DCM-ACO,100.0,3.66413,0.0,195.0,0.0
inst25x25_45_18.txt,2,CP-DCM-ACO,100.0,2.961,0.0,165.0,0.0
inst25x25_45_19.txt,2,CP-DCM-ACO,100.0,1.02174,0.0,59.0,0.0
inst25x25_45_2.txt,2,CP-DCM-ACO,100.0,7.77473,0.0,421.0,0.0
inst25x25_45_21.txt,2,CP-DCM-ACO,100.0,4.01967,0.0,211.0,0.0
inst25x25_45_23.txt,2,CP-DCM-ACO,100.0,0.537735,0.0,29.0,0.0
inst25x25_45_24.txt,2,CP-DCM-ACO,100.0,86.5529,0.0,4509.0,0.0
inst25x25_45_26.txt,2,CP-DCM-ACO,100.0,9.48507,0.0,518.0,0.0
inst25x25_45_29.txt,2,CP-DCM-ACO,100.0,7.50501,0.0,394.0,0.0
inst25x25_45_3.txt,2,CP-DCM-ACO,100.0,19.9799,0.0,980.0,0.0
inst25x25_45_32.txt,2,CP-DCM-ACO,100.0,7.67536,0.0,382.0,0.0
inst25x25_45_33.txt,2,CP-DCM-ACO,100.0,2.92643,0.0,173.0,0.0
inst25x25_45_34.txt,2,CP-DCM-ACO,100.0,1.20167,0.0,72.0,0.0
inst25x25_45_35.txt,2,CP-DCM-ACO,100.0,45.5573,0.0,2422.0,0.0
inst25x25_45_36.txt,2,CP-DCM-ACO,100.0,41.3801,0.0,1995.0,0.0
inst25x25_45_37.txt,2,CP-DCM-ACO,100.0,3.30726,0.0,187.0,0.0
inst25x25_45_4.txt,2,CP-DCM-ACO,100.0,13.0851,0.0,691.0,0.0
inst25x25_45_40.txt,2,CP-DCM-ACO,100.0,10.1725,0.0,516.0,0.0
inst25x25_45_41.txt,2,CP-DCM-ACO,100.0,3.99323,0.0,227.0,0.0
inst25x25_45_43.txt,2,CP-DCM-ACO,100.0,34.2086,0.0,1828.0,0.0
inst25x25_45_46.txt,2,CP-DCM-ACO,100.0,0.657341,0.0,35.0,0.0
inst25x25_45_51.txt,2,CP-DCM-ACO,100.0,9.38027,0.0,501.0,0.0
inst25x25_45_52.txt,2,CP-DCM-ACO,100.0,0.537277,0.0,30.0,0.0
inst25x25_45_54.txt,2,CP-DCM-ACO,100.0,2.94964,0.0,165.0,0.0
inst25x25_45_56.txt,2,CP-DCM-ACO,100.0,6.68157,0.0,369.0,0.0
inst25x25_45_57.txt,2,CP-DCM-ACO,100.0,40.124,0.0,1972.0,0.0
inst25x25_45_58.txt,2,CP-DCM-ACO,100.0,15.6437,0.0,855.0,0.0
inst25x25_45_59.txt,2,CP-DCM-ACO,100.0,3.64437,0.0,201.0,0.0
