instance,rep,success,time,cycles
inst25x25_40_80.txt,1,1,2.3078,38
inst25x25_40_89.txt,1,1,3.78691,65
inst25x25_40_79.txt,1,1,4.05609,64
inst25x25_40_80.txt,2,1,5.69244,87
inst25x25_40_89.txt,2,1,7.78355,121
inst25x25_40_62.txt,1,1,11.627,181
inst25x25_40_89.txt,3,1,4.13507,68
inst25x25_40_80.txt,3,1,7.51206,112
inst25x25_40_79.txt,2,1,13.4209,198
inst25x25_40_89.txt,4,1,3.15902,54
inst25x25_40_62.txt,2,1,9.8255,149
inst25x25_40_80.txt,4,1,5.89648,90
inst25x25_40_89.txt,5,1,5.29372,85
inst25x25_40_80.txt,5,1,7.83778,120
inst25x25_40_89.txt,6,1,8.12329,130
inst25x25_40_80.txt,6,1,3.81609,63
inst25x25_40_79.txt,3,1,17.7835,264
inst25x25_40_62.txt,3,1,14.9638,230
inst25x25_40_80.txt,7,1,5.50189,86
inst25x25_40_89.txt,7,1,8.17386,133
inst25x25_40_80.txt,8,1,1.23582,21
inst25x25_40_80.txt,9,1,3.46334,57
inst25x25_40_79.txt,4,1,8.11775,125
inst25x25_40_79.txt,5,1,2.35262,39
inst25x25_40_89.txt,8,1,6.75997,111
inst25x25_40_62.txt,4,1,11.5409,181
inst25x25_40_80.txt,10,1,3.95209,64
inst25x25_40_80.txt,11,1,1.75399,29
inst25x25_40_89.txt,9,1,3.25879,56
inst25x25_40_89.txt,10,1,0.577702,10
inst25x25_40_80.txt,12,1,1.90816,32
inst25x25_40_89.txt,11,1,1.47043,26
inst25x25_40_62.txt,5,1,5.55309,89
inst25x25_40_79.txt,6,1,11.4756,173
inst25x25_40_80.txt,13,1,6.32175,99
inst25x25_40_89.txt,12,1,6.24216,102
inst25x25_40_89.txt,13,1,0.746522,13
inst25x25_40_89.txt,14,1,1.53046,26
inst25x25_40_79.txt,7,1,3.98029,64
inst25x25_40_89.txt,15,1,1.36584,24
inst25x25_40_79.txt,8,1,1.3087,22
inst25x25_40_89.txt,16,1,1.68586,29
inst25x25_40_62.txt,6,1,12.3308,190
inst25x25_40_79.txt,9,1,3.11962,50
inst25x25_40_80.txt,14,1,8.44914,130
inst25x25_40_62.txt,7,1,3.00099,50
inst25x25_40_79.txt,10,1,2.7914,46
inst25x25_40_89.txt,17,1,7.24064,116
inst25x25_40_62.txt,8,1,2.79782,48
inst25x25_40_89.txt,18,1,1.06836,18
inst25x25_40_80.txt,15,1,5.90435,92
inst25x25_40_79.txt,11,1,5.54759,87
inst25x25_40_10.txt,1,1,1.15507,20
inst25x25_40_10.txt,2,1,3.09392,52
inst25x25_40_57.txt,1,1,9.64493,145
inst25x25_40_50.txt,1,1,15.8304,240
inst25x25_40_10.txt,3,1,10.2003,156
inst25x25_40_30.txt,1,1,14.3811,212
inst25x25_40_10.txt,4,1,1.18455,20
inst25x25_40_57.txt,2,1,7.04748,105
inst25x25_40_57.txt,3,1,4.80915,76
inst25x25_40_10.txt,5,1,4.91101,78
inst25x25_40_30.txt,2,1,5.41964,85
inst25x25_40_50.txt,2,1,10.3221,156
inst25x25_40_30.txt,3,1,4.32002,66
inst25x25_40_30.txt,4,1,0.623622,10
inst25x25_40_10.txt,6,1,9.86278,145
inst25x25_40_30.txt,5,1,4.66135,72
inst25x25_40_57.txt,4,1,11.0989,161
inst25x25_40_10.txt,7,1,1.757,29
inst25x25_40_50.txt,3,1,9.37398,141
inst25x25_40_10.txt,8,1,2.07224,32
inst25x25_40_30.txt,6,1,5.3641,81
inst25x25_40_57.txt,5,1,4.21724,64
inst25x25_40_30.txt,7,1,1.39764,23
inst25x25_40_30.txt,8,1,1.97788,32
inst25x25_40_10.txt,9,1,5.48829,86
inst25x25_40_57.txt,6,1,5.81197,87
inst25x25_40_10.txt,10,1,5.94946,91
inst25x25_40_10.txt,11,1,2.36058,37
inst25x25_40_30.txt,9,1,8.5593,123
inst25x25_40_10.txt,12,1,1.34425,20
inst25x25_40_50.txt,4,1,9.27697,136
inst25x25_40_10.txt,13,1,4.02089,60
inst25x25_40_57.txt,7,1,8.31477,119
inst25x25_40_10.txt,14,1,0.49809,8
inst25x25_40_30.txt,10,1,6.48977,92
inst25x25_40_57.txt,8,1,5.19173,76
inst25x25_40_50.txt,5,1,9.66072,140
inst25x25_40_57.txt,9,1,1.3196,21
inst25x25_40_30.txt,11,1,5.06662,76
inst25x25_40_10.txt,15,1,8.11983,119
inst25x25_40_10.txt,16,1,1.27561,20
inst25x25_40_10.txt,17,1,1.63311,23
inst25x25_40_30.txt,12,1,6.34015,91
inst25x25_40_57.txt,10,1,8.91695,124
inst25x25_40_10.txt,18,1,5.14098,77
inst25x25_40_50.txt,6,1,12.6841,185
inst25x25_40_10.txt,19,1,3.41989,57
inst25x25_40_10.txt,20,1,1.20782,20
inst25x25_40_50.txt,7,1,3.06977,51
inst25x25_40_30.txt,13,1,11.2643,167
inst25x25_40_50.txt,8,1,5.46098,82
inst25x25_40_10.txt,21,1,8.44997,122
inst25x25_40_30.txt,14,1,7.13261,103
inst25x25_40_57.txt,11,1,17.0223,244
inst25x25_40_30.txt,15,1,2.60618,42
inst25x25_40_57.txt,12,1,3.75877,60
inst25x25_40_30.txt,16,1,2.54236,43
inst25x25_40_10.txt,22,1,6.24103,100
inst25x25_40_57.txt,13,1,3.44427,56
