instance,rep,success,time,cycles
inst25x25_40_57.txt,60,1,1.69031,23
inst25x25_40_89.txt,85,1,4.60024,67
inst25x25_40_89.txt,86,1,2.7872,40
inst25x25_40_89.txt,87,1,2.64777,39
inst25x25_40_79.txt,52,1,13.2353,182
inst25x25_40_57.txt,61,1,11.9408,160
inst25x25_40_89.txt,88,1,6.8107,101
inst25x25_40_30.txt,42,1,15.7915,216
inst25x25_40_57.txt,62,1,3.28361,50
inst25x25_40_79.txt,53,1,5.11272,78
inst25x25_40_79.txt,54,1,1.90714,30
inst25x25_40_57.txt,63,1,2.08418,32
inst25x25_40_89.txt,89,1,4.64425,73
inst25x25_40_30.txt,43,1,3.30611,51
inst25x25_40_57.txt,64,1,1.72309,27
inst25x25_40_89.txt,90,1,4.34913,68
inst25x25_40_89.txt,91,1,4.32714,70
inst25x25_40_30.txt,44,1,10.8555,152
inst25x25_40_89.txt,92,1,4.12449,63
inst25x25_40_30.txt,45,1,1.42716,22
inst25x25_40_57.txt,65,1,12.0593,170
inst25x25_40_30.txt,46,1,4.05723,59
inst25x25_40_57.txt,66,1,4.73257,67
inst25x25_40_57.txt,67,1,1.58445,23
inst25x25_40_79.txt,55,1,22.0245,312
inst25x25_40_79.txt,56,1,1.41386,22
inst25x25_40_57.txt,68,1,3.43932,52
inst25x25_40_89.txt,93,1,11.4729,170
inst25x25_40_30.txt,47,1,7.55223,110
inst25x25_40_89.txt,94,1,1.26914,20
inst25x25_40_30.txt,48,1,3.22777,49
inst25x25_40_30.txt,49,1,4.0537,63
inst25x25_40_89.txt,95,1,6.88136,107
inst25x25_40_89.txt,96,1,2.51024,42
inst25x25_40_79.txt,57,1,12.586,181
inst25x25_40_89.txt,97,1,2.96732,46
inst25x25_40_89.txt,98,1,1.12604,18
inst25x25_40_57.txt,69,1,16.5748,232
inst25x25_40_57.txt,70,1,0.749276,11
inst25x25_40_89.txt,99,1,4.68081,69
inst25x25_40_79.txt,58,1,9.07158,126
inst25x25_40_30.txt,50,1,13.3686,185
inst25x25_40_79.txt,59,1,2.89217,41
inst25x25_40_89.txt,100,1,5.48906,78
inst25x25_40_30.txt,51,1,6.47116,92
inst25x25_40_57.txt,71,1,13.118,178
inst25x25_45_17.txt,1,1,5.09027,107
inst25x25_45_17.txt,2,1,1.40526,30
inst25x25_40_79.txt,60,1,8.33647,125
inst25x25_40_30.txt,52,1,4.94159,76
inst25x25_40_57.txt,72,1,3.38982,51
inst25x25_40_30.txt,53,1,1.55715,24
inst25x25_40_57.txt,73,1,3.65261,55
inst25x25_40_57.txt,74,1,3.2971,51
inst25x25_40_57.txt,75,1,3.39818,52
inst25x25_45_17.txt,3,1,12.8783,256
inst25x25_40_79.txt,61,1,15.6629,224
inst25x25_40_57.txt,76,1,4.67323,70
inst25x25_45_17.txt,4,1,4.62477,98
inst25x25_40_79.txt,62,1,2.78524,44
inst25x25_40_57.txt,77,1,6.78718,97
inst25x25_40_79.txt,63,1,6.28273,91
inst25x25_45_17.txt,5,1,8.10744,160
inst25x25_40_30.txt,54,1,25.3352,360
inst25x25_40_57.txt,78,1,5.98823,86
inst25x25_40_79.txt,64,1,7.05551,103
inst25x25_45_17.txt,6,1,7.30942,146
inst25x25_40_57.txt,79,1,4.1074,61
inst25x25_45_17.txt,7,1,2.29817,49
inst25x25_45_17.txt,8,1,2.43487,54
inst25x25_40_79.txt,65,1,7.7544,115
inst25x25_40_57.txt,80,1,11.2378,162
inst25x25_40_30.txt,55,1,17.3962,244
inst25x25_40_79.txt,66,1,5.73188,85
inst25x25_40_57.txt,81,1,1.33261,20
inst25x25_40_57.txt,82,1,2.2209,33
inst25x25_40_30.txt,56,1,9.53146,135
inst25x25_45_17.txt,9,1,17.2538,337
inst25x25_40_79.txt,67,1,9.78777,141
inst25x25_40_30.txt,57,1,1.63903,26
inst25x25_45_17.txt,10,1,3.26443,67
inst25x25_40_79.txt,68,1,4.74017,68
inst25x25_40_79.txt,69,1,3.50932,55
inst25x25_45_17.txt,11,1,8.49281,170
inst25x25_40_30.txt,58,1,12.1043,171
inst25x25_40_57.txt,83,1,22.006,309
inst25x25_40_30.txt,59,1,4.63516,70
inst25x25_45_17.txt,12,1,7.73866,154
inst25x25_40_79.txt,70,1,12.2399,179
inst25x25_40_30.txt,60,1,4.02034,61
inst25x25_40_79.txt,71,1,2.71872,44
inst25x25_40_57.txt,84,1,8.95172,129
inst25x25_40_57.txt,85,1,1.39157,21
inst25x25_40_30.txt,61,1,6.56095,97
inst25x25_45_17.txt,13,1,10.429,208
inst25x25_40_30.txt,62,1,2.18268,35
inst25x25_45_17.txt,14,1,0.923264,21
inst25x25_40_79.txt,72,1,7.72127,114
inst25x25_40_79.txt,73,1,3.1192,49
inst25x25_40_57.txt,86,1,9.01346,130
inst25x25_40_30.txt,63,1,6.58827,98
inst25x25_40_79.txt,74,1,3.68157,57
inst25x25_40_30.txt,64,1,1.01649,16
inst25x25_40_30.txt,65,1,1.30261,20
inst25x25_45_17.txt,15,1,10.489,213
inst25x25_40_30.txt,66,1,4.29432,63
inst25x25_40_79.txt,75,1,7.17212,106
inst25x25_40_30.txt,67,1,3.74109,56
inst25x25_45_17.txt,16,1,8.27399,166
inst25x25_45_17.txt,17,1,3.21192,66
inst25x25_40_30.txt,68,1,5.16647,74
inst25x25_45_17.txt,18,1,2.38711,50
inst25x25_40_79.txt,76,1,10.6835,156
inst25x25_40_30.txt,69,1,5.25445,77
inst25x25_45_17.txt,19,1,4.34951,92
inst25x25_40_79.txt,77,1,3.88803,60
inst25x25_40_79.txt,78,1,1.5177,23
inst25x25_45_17.txt,20,1,4.09963,84
inst25x25_40_57.txt,87,1,29.4816,416
inst25x25_45_17.txt,21,1,9.01376,177
inst25x25_40_30.txt,70,1,15.6696,224
inst25x25_40_57.txt,88,1,9.89079,139
inst25x25_40_57.txt,89,1,1.43683,21
inst25x25_40_57.txt,90,1,0.460227,7
inst25x25_45_17.txt,22,1,4.21908,87
inst25x25_40_30.txt,71,1,4.5192,67
inst25x25_40_79.txt,79,1,18.3588,261
inst25x25_40_57.txt,91,1,5.10752,74
inst25x25_40_79.txt,80,1,4.11962,62
inst25x25_40_79.txt,81,1,1.90377,30
inst25x25_40_30.txt,72,1,10.4154,147
inst25x25_40_57.txt,92,1,8.50574,121
inst25x25_40_30.txt,73,1,2.458,37
inst25x25_40_57.txt,93,1,4.44833,65
inst25x25_40_79.txt,82,1,11.9527,173
inst25x25_40_30.txt,74,1,7.84927,112
inst25x25_40_57.txt,94,1,6.90757,97
inst25x25_40_79.txt,83,1,5.2019,76
inst25x25_45_17.txt,23,1,26.3343,498
inst25x25_40_30.txt,75,1,5.22185,76
inst25x25_45_17.txt,24,1,1.8224,39
inst25x25_40_79.txt,84,1,6.02021,90
inst25x25_40_57.txt,95,1,8.42572,121
inst25x25_40_79.txt,85,1,1.19257,19
inst25x25_45_17.txt,25,1,5.16079,107
inst25x25_40_57.txt,96,1,3.40816,50
inst25x25_40_79.txt,86,1,11.3676,162
inst25x25_40_57.txt,97,1,10.2179,145
inst25x25_40_30.txt,76,1,19.09,271
inst25x25_40_57.txt,98,1,1.88456,29
inst25x25_45_17.txt,26,1,14.8967,289
inst25x25_40_57.txt,99,1,1.2765,20
inst25x25_40_30.txt,77,1,2.8352,44
inst25x25_40_30.txt,78,1,2.44643,39
inst25x25_40_57.txt,100,1,4.62738,69
inst25x25_40_79.txt,87,1,9.28712,136
inst25x25_45_17.txt,27,1,13.497,272
inst25x25_45_11.txt,1,1,10.419,224
inst25x25_40_30.txt,79,1,15.9097,225
inst25x25_45_11.txt,2,1,5.09639,114
inst25x25_40_79.txt,88,1,16.6077,237
inst25x25_45_17.txt,28,1,11.611,227
inst25x25_45_11.txt,3,1,4.81889,108
inst25x25_40_30.txt,80,1,6.84463,99
inst25x25_45_11.txt,4,1,0.901853,21
inst25x25_40_30.txt,81,1,0.694782,11
inst25x25_45_17.txt,29,1,2.73207,60
inst25x25_40_30.txt,82,1,3.93429,58
inst25x25_40_79.txt,89,1,11.2264,162
inst25x25_45_11.txt,5,1,7.25807,159
inst25x25_45_11.txt,6,1,0.963226,22
inst25x25_45_17.txt,30,1,8.26787,163
inst25x25_45_11.txt,7,1,2.35919,54
inst25x25_45_11.txt,8,1,0.668215,16
inst25x25_40_79.txt,90,1,5.18145,77
inst25x25_40_30.txt,83,1,8.75343,126
inst25x25_45_11.txt,9,1,4.79902,103
inst25x25_45_11.txt,10,1,3.45204,82
inst25x25_45_17.txt,31,1,10.3588,208
inst25x25_45_11.txt,11,1,0.726559,16
inst25x25_45_11.txt,12,1,3.87322,84
inst25x25_45_17.txt,32,1,7.01105,137
inst25x25_40_79.txt,91,1,16.1882,229
inst25x25_40_30.txt,84,1,15.322,214
inst25x25_45_11.txt,13,1,6.87846,151
inst25x25_40_79.txt,92,1,3.52976,53
inst25x25_45_11.txt,14,1,2.62472,62
inst25x25_40_30.txt,85,1,6.91424,98
inst25x25_45_17.txt,33,1,8.96347,178
inst25x25_40_30.txt,86,1,3.1461,49
inst25x25_40_79.txt,93,1,7.38913,108
inst25x25_40_79.txt,94,1,0.561282,9
inst25x25_45_11.txt,15,1,10.201,220
inst25x25_40_79.txt,95,1,4.4161,66
inst25x25_45_17.txt,34,1,8.38372,166
inst25x25_40_79.txt,96,1,2.08237,32
inst25x25_40_30.txt,87,1,7.7049,112
inst25x25_45_17.txt,35,1,2.97546,62
inst25x25_45_11.txt,16,1,4.22536,92
inst25x25_40_30.txt,88,1,2.09979,30
inst25x25_40_79.txt,97,1,3.11472,45
inst25x25_45_17.txt,36,1,5.23845,105
inst25x25_45_11.txt,17,1,4.26593,94
inst25x25_40_79.txt,98,1,6.10596,90
inst25x25_40_30.txt,89,1,7.66887,109
inst25x25_45_17.txt,37,1,4.43177,93
inst25x25_45_17.txt,38,1,1.58186,35
inst25x25_45_17.txt,39,1,4.16808,90
inst25x25_45_11.txt,18,1,10.0938,221
inst25x25_40_79.txt,99,1,9.0994,135
inst25x25_40_30.txt,90,1,8.93655,130
inst25x25_45_17.txt,40,1,2.78822,57
inst25x25_45_11.txt,19,1,4.87569,104
