param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
1,9x9,2020_00004.txt,2,CP-DCM-ACO,100.0,0.048714,0.042932,27.88,24.328
1,9x9,2020_00021.txt,2,CP-DCM-ACO,100.0,0.055617,0.055025,33.01,32.37
1,9x9,2020_00041.txt,2,CP-DCM-ACO,100.0,0.036016,0.054414,21.49,31.839
1,9x9,2020_00049.txt,2,CP-DCM-ACO,100.0,0.105474,0.099859,58.35,55.234
1,9x9,2020_00054.txt,2,CP-DCM-ACO,100.0,0.058135,0.054288,34.49,32.117
1,9x9,2020_00057.txt,2,CP-DCM-ACO,100.0,0.040031,0.032221,23.14,18.579
1,9x9,2020_00081.txt,2,CP-DCM-ACO,100.0,0.114593,0.106987,64.8,61.488
1,9x9,2020_00095.txt,2,CP-DCM-ACO,100.0,0.070895,0.06567,42.25,40.042
1,9x9,2020_00153.txt,2,CP-DCM-ACO,100.0,0.109334,0.109415,60.91,61.476
1,9x9,2020_00155.txt,2,CP-DCM-ACO,100.0,0.068461,0.065387,34.2,32.54
1,9x9,2020_00159.txt,2,CP-DCM-ACO,100.0,0.078254,0.069839,46.4,41.206
1,9x9,2020_00175.txt,2,CP-DCM-ACO,100.0,0.054139,0.037573,36.78,24.986
1,9x9,2020_00177.txt,2,CP-DCM-ACO,100.0,0.07841,0.064738,47.82,39.376
1,9x9,2020_00179.txt,2,CP-DCM-ACO,100.0,0.051069,0.048112,32.35,30.44
1,9x9,2020_00203.txt,2,CP-DCM-ACO,100.0,0.040138,0.04516,23.05,25.766
1,9x9,2020_00217.txt,2,CP-DCM-ACO,100.0,0.079748,0.084721,47.1,50.854
1,9x9,2020_00223.txt,2,CP-DCM-ACO,100.0,0.065267,0.048212,41.45,31.027
1,9x9,2020_00231.txt,2,CP-DCM-ACO,100.0,0.075521,0.05393,43.18,30.955
1,9x9,2020_00242.txt,2,CP-DCM-ACO,100.0,0.16558,0.142941,95.64,82.569
1,9x9,2020_00262.txt,2,CP-DCM-ACO,100.0,0.180113,0.154325,103.38,88.884
1,9x9,2020_00264.txt,2,CP-DCM-ACO,100.0,0.119625,0.102392,69.44,58.466
1,9x9,2020_00312.txt,2,CP-DCM-ACO,100.0,0.112601,0.135551,61.58,74.397
1,9x9,2020_00333.txt,2,CP-DCM-ACO,100.0,0.16515,0.180104,89.75,99.655
1,9x9,2020_00340.txt,2,CP-DCM-ACO,99.0,0.151857,0.150949,83.96,82.855
1,9x9,2020_00341.txt,2,CP-DCM-ACO,100.0,0.161545,0.129876,83.81,67.505
1,9x9,2020_00357.txt,2,CP-DCM-ACO,100.0,0.052442,0.054537,34.99,36.296
1,9x9,2020_00358.txt,2,CP-DCM-ACO,100.0,0.04114,0.042768,27.44,29.203
1,9x9,2020_00361.txt,2,CP-DCM-ACO,100.0,0.056815,0.0461,33.67,27.302
1,9x9,2020_00363.txt,2,CP-DCM-ACO,100.0,0.062366,0.048593,40.77,31.562
1,9x9,2020_00374.txt,2,CP-DCM-ACO,100.0,0.059442,0.066871,36.28,40.45
1,9x9,2020_00376.txt,2,CP-DCM-ACO,100.0,0.056519,0.050163,35.96,32.714
