instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,0.76856,33
inst25x25_40_10.txt,2,1,19.3125,829
inst25x25_40_10.txt,3,1,9.72622,418
inst25x25_40_10.txt,4,1,4.12657,177
inst25x25_40_10.txt,5,1,13.6988,588
inst25x25_40_10.txt,6,1,54.7636,2350
inst25x25_40_10.txt,7,1,7.76616,335
inst25x25_40_10.txt,8,1,9.74236,415
inst25x25_40_10.txt,9,1,8.99693,382
inst25x25_40_10.txt,10,1,5.08094,218
inst25x25_40_10.txt,11,1,22.8565,975
inst25x25_40_10.txt,12,1,31.0919,1340
inst25x25_40_10.txt,13,1,8.58367,363
inst25x25_40_10.txt,14,1,5.73884,247
inst25x25_40_10.txt,15,1,6.03409,260
inst25x25_40_10.txt,16,1,7.66633,329
inst25x25_40_10.txt,17,1,14.2453,606
inst25x25_40_10.txt,18,1,8.67584,369
inst25x25_40_10.txt,19,1,120.371,5149
inst25x25_40_10.txt,20,1,5.55243,234
inst25x25_40_10.txt,21,1,11.4295,493
inst25x25_40_10.txt,22,1,3.70477,159
inst25x25_40_10.txt,23,1,60.6056,2609
inst25x25_40_10.txt,24,1,4.18829,179
inst25x25_40_10.txt,25,1,4.03094,174
inst25x25_40_10.txt,26,1,2.35945,101
inst25x25_40_10.txt,27,1,6.58862,284
inst25x25_40_10.txt,28,1,87.0803,3751
inst25x25_40_10.txt,29,1,9.97275,428
inst25x25_40_10.txt,30,1,14.9027,640
inst25x25_40_10.txt,31,1,54.6547,2343
inst25x25_40_10.txt,32,1,84.5984,3540
inst25x25_40_10.txt,33,1,47.8146,2060
inst25x25_40_10.txt,34,1,1.09388,47
inst25x25_40_10.txt,35,1,25.1869,1078
inst25x25_40_10.txt,36,1,18.6232,801
inst25x25_40_10.txt,37,1,34.7133,1484
inst25x25_40_10.txt,38,1,7.30871,314
inst25x25_40_10.txt,39,1,6.83331,294
inst25x25_40_10.txt,40,1,5.71331,243
inst25x25_40_10.txt,41,1,25.1862,1046
inst25x25_40_10.txt,42,1,1.59209,67
inst25x25_40_10.txt,43,1,6.10012,261
inst25x25_40_10.txt,44,1,3.58381,153
inst25x25_40_10.txt,45,1,19.3292,820
inst25x25_40_10.txt,46,1,12.1319,514
inst25x25_40_10.txt,47,1,47.9989,2050
inst25x25_40_10.txt,48,1,10.9142,468
inst25x25_40_10.txt,49,1,41.0294,1760
inst25x25_40_10.txt,50,1,88.784,3812
inst25x25_40_10.txt,51,1,39.5471,1693
inst25x25_40_10.txt,52,1,4.64432,200
inst25x25_40_10.txt,53,1,30.3536,1301
inst25x25_40_10.txt,54,1,8.83815,378
inst25x25_40_10.txt,55,1,8.94742,384
inst25x25_40_10.txt,56,1,27.2314,1162
inst25x25_40_10.txt,57,1,2.4789,107
inst25x25_40_10.txt,58,1,10.8062,460
