instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,1.30546,54
inst25x25_40_10.txt,2,1,3.85477,158
inst25x25_40_10.txt,3,1,6.42223,242
inst25x25_40_10.txt,4,1,3.30857,140
inst25x25_40_10.txt,5,1,7.98824,307
inst25x25_40_10.txt,6,1,9.76288,376
inst25x25_40_10.txt,7,1,5.65022,216
inst25x25_40_10.txt,8,1,6.88397,218
inst25x25_40_10.txt,9,1,3.70158,152
inst25x25_40_10.txt,10,1,0.386889,13
inst25x25_40_10.txt,11,1,2.22765,66
inst25x25_40_10.txt,12,1,1.26882,43
inst25x25_40_10.txt,13,1,1.93121,53
inst25x25_40_10.txt,14,1,9.53607,364
inst25x25_40_10.txt,15,1,5.10857,199
inst25x25_40_10.txt,16,1,11.3387,422
inst25x25_40_10.txt,17,1,0.524009,22
inst25x25_40_10.txt,18,1,3.50872,148
inst25x25_40_10.txt,19,1,0.736177,31
inst25x25_40_10.txt,20,1,1.39015,59
inst25x25_40_10.txt,21,1,5.58638,219
inst25x25_40_10.txt,22,1,1.0513,45
inst25x25_40_10.txt,23,1,5.48206,214
inst25x25_40_10.txt,24,1,9.03746,338
inst25x25_40_10.txt,25,1,3.20087,135
inst25x25_40_10.txt,26,1,13.8283,525
inst25x25_40_10.txt,27,1,3.24471,136
inst25x25_40_10.txt,28,1,7.53663,296
inst25x25_40_10.txt,29,1,6.6816,260
inst25x25_40_10.txt,30,1,3.8797,161
inst25x25_40_10.txt,31,1,3.81724,160
inst25x25_40_10.txt,32,1,0.164134,7
inst25x25_40_10.txt,33,1,8.65187,331
inst25x25_40_10.txt,34,1,2.05595,87
inst25x25_40_10.txt,35,1,5.36324,208
inst25x25_40_10.txt,36,1,13.1003,495
inst25x25_40_10.txt,37,1,3.00611,128
inst25x25_40_10.txt,38,1,1.44532,62
inst25x25_40_10.txt,39,1,8.35035,317
inst25x25_40_10.txt,40,1,2.34457,99
inst25x25_40_10.txt,41,1,13.4545,499
inst25x25_40_10.txt,42,1,1.18561,51
inst25x25_40_10.txt,43,1,2.11617,90
inst25x25_40_10.txt,44,1,4.06248,165
inst25x25_40_10.txt,45,1,7.11663,293
inst25x25_40_10.txt,46,1,1.49809,64
inst25x25_40_10.txt,47,1,2.38791,102
inst25x25_40_10.txt,48,1,4.69016,187
inst25x25_40_10.txt,49,1,12.8903,482
inst25x25_40_10.txt,50,1,15.8783,600
inst25x25_40_10.txt,51,1,3.93585,162
inst25x25_40_10.txt,52,1,8.28183,316
inst25x25_40_10.txt,53,1,1.89999,81
inst25x25_40_10.txt,54,1,9.31059,352
inst25x25_40_10.txt,55,1,14.5229,549
inst25x25_40_10.txt,56,1,3.12244,132
inst25x25_40_10.txt,57,1,15.8733,613
inst25x25_40_10.txt,58,1,2.70645,116
inst25x25_40_10.txt,59,1,9.8002,392
inst25x25_40_10.txt,60,1,0.582261,25
inst25x25_40_10.txt,61,1,1.1637,50
inst25x25_40_10.txt,62,1,4.56407,185
inst25x25_40_10.txt,63,1,2.0994,88
inst25x25_40_10.txt,64,1,23.1683,825
inst25x25_40_10.txt,65,1,16.0935,570
inst25x25_40_10.txt,66,1,3.52909,123
inst25x25_40_10.txt,67,1,5.04702,185
inst25x25_40_10.txt,68,1,25.4799,898
inst25x25_40_10.txt,69,1,3.93691,160
inst25x25_40_10.txt,70,1,14.7094,546
inst25x25_40_10.txt,71,1,8.84558,349
inst25x25_40_10.txt,72,1,0.261807,11
inst25x25_40_10.txt,73,1,11.7299,462
inst25x25_40_10.txt,74,1,4.50092,180
inst25x25_40_10.txt,75,1,2.91438,125
inst25x25_40_10.txt,76,1,2.67498,113
inst25x25_40_10.txt,77,1,5.09648,206
inst25x25_40_10.txt,78,1,26.8445,987
inst25x25_40_10.txt,79,1,10.4104,386
inst25x25_40_10.txt,80,1,3.63565,148
inst25x25_40_10.txt,81,1,2.40533,103
inst25x25_40_10.txt,82,1,3.90062,162
inst25x25_40_10.txt,83,1,2.06307,88
inst25x25_40_10.txt,84,1,0.410775,17
inst25x25_40_10.txt,85,1,3.65241,152
inst25x25_40_10.txt,86,1,3.65783,152
inst25x25_40_10.txt,87,1,1.00388,42
inst25x25_40_10.txt,88,1,5.42719,215
inst25x25_40_10.txt,89,1,5.47989,218
inst25x25_40_10.txt,90,1,5.07463,200
inst25x25_40_10.txt,91,1,4.85811,198
inst25x25_40_10.txt,92,1,15.6793,581
inst25x25_40_10.txt,93,1,2.07362,89
inst25x25_40_10.txt,94,1,12.2952,461
inst25x25_40_10.txt,95,1,10.2126,407
inst25x25_40_10.txt,96,1,0.820574,35
inst25x25_40_10.txt,97,1,13.6499,527
inst25x25_40_10.txt,98,1,2.49496,106
inst25x25_40_10.txt,99,1,4.01552,162
inst25x25_40_10.txt,100,1,9.77657,385
inst25x25_40_30.txt,1,1,20.1991,735
inst25x25_40_30.txt,2,1,2.70744,114
inst25x25_40_30.txt,3,1,111.637,3985
inst25x25_40_30.txt,4,1,4.62742,183
inst25x25_40_30.txt,5,1,19.6929,712
inst25x25_40_30.txt,6,1,83.2856,3002
