instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,0.747751,30
inst25x25_40_10.txt,2,1,5.27359,202
inst25x25_40_10.txt,3,1,2.27641,95
inst25x25_40_10.txt,4,1,0.8746,37
inst25x25_40_10.txt,5,1,5.59004,225
inst25x25_40_10.txt,6,1,1.36676,59
inst25x25_40_10.txt,7,1,0.764212,33
inst25x25_40_10.txt,8,1,0.906145,37
inst25x25_40_10.txt,9,1,0.911903,36
inst25x25_40_10.txt,10,1,10.1379,385
inst25x25_40_10.txt,11,1,0.440267,19
inst25x25_40_10.txt,12,1,0.969841,42
inst25x25_40_10.txt,13,1,1.55934,65
inst25x25_40_10.txt,14,1,0.295966,12
inst25x25_40_10.txt,15,1,0.608384,25
inst25x25_40_10.txt,16,1,2.64443,107
inst25x25_40_10.txt,17,1,1.46217,61
inst25x25_40_10.txt,18,1,1.26062,45
inst25x25_40_10.txt,19,1,7.61471,239
inst25x25_40_10.txt,20,1,7.51314,236
inst25x25_40_10.txt,21,1,0.925606,31
inst25x25_40_10.txt,22,1,2.47685,82
inst25x25_40_10.txt,23,1,1.45523,61
inst25x25_40_10.txt,24,1,1.60556,68
inst25x25_40_10.txt,25,1,2.70594,113
inst25x25_40_10.txt,26,1,3.75663,152
inst25x25_40_10.txt,27,1,0.802998,34
inst25x25_40_10.txt,28,1,1.29045,54
inst25x25_40_10.txt,29,1,0.634446,27
inst25x25_40_10.txt,30,1,0.354327,15
inst25x25_40_10.txt,31,1,4.26252,170
inst25x25_40_10.txt,32,1,0.468985,20
inst25x25_40_10.txt,33,1,1.15235,49
inst25x25_40_10.txt,34,1,0.803806,34
inst25x25_40_10.txt,35,1,0.762267,32
inst25x25_40_10.txt,36,1,2.39886,101
inst25x25_40_10.txt,37,1,3.60231,150
inst25x25_40_10.txt,38,1,2.09452,90
inst25x25_40_10.txt,39,1,0.787761,33
inst25x25_40_10.txt,40,1,0.656668,28
inst25x25_40_10.txt,41,1,0.348548,14
inst25x25_40_10.txt,42,1,2.93098,123
inst25x25_40_10.txt,43,1,0.235173,10
inst25x25_40_10.txt,44,1,0.830679,35
inst25x25_40_10.txt,45,1,5.31651,203
inst25x25_40_10.txt,46,1,0.189374,8
inst25x25_40_10.txt,47,1,6.52122,246
inst25x25_40_10.txt,48,1,0.879905,32
inst25x25_40_10.txt,49,1,1.52808,58
inst25x25_40_10.txt,50,1,1.05347,45
inst25x25_40_10.txt,51,1,0.827267,33
inst25x25_40_10.txt,52,1,1.7792,75
inst25x25_40_10.txt,53,1,0.375983,16
inst25x25_40_10.txt,54,1,1.78116,75
inst25x25_40_10.txt,55,1,1.02443,43
inst25x25_40_10.txt,56,1,0.756259,31
inst25x25_40_10.txt,57,1,0.78454,33
inst25x25_40_10.txt,58,1,2.64627,111
inst25x25_40_10.txt,59,1,2.03806,86
inst25x25_40_10.txt,60,1,1.0952,46
inst25x25_40_10.txt,61,1,5.24288,206
inst25x25_40_10.txt,62,1,0.839963,35
inst25x25_40_10.txt,63,1,12.3375,458
inst25x25_40_10.txt,64,1,0.835164,35
inst25x25_40_10.txt,65,1,1.18087,50
inst25x25_40_10.txt,66,1,3.31432,139
inst25x25_40_10.txt,67,1,12.5328,451
inst25x25_40_10.txt,68,1,0.356,15
inst25x25_40_10.txt,69,1,0.667376,27
inst25x25_40_10.txt,70,1,2.63098,111
inst25x25_40_10.txt,71,1,1.5384,66
inst25x25_40_10.txt,72,1,0.960918,40
inst25x25_40_10.txt,73,1,1.49138,61
inst25x25_40_10.txt,74,1,1.90317,80
inst25x25_40_10.txt,75,1,2.62482,109
inst25x25_40_10.txt,76,1,1.74405,73
inst25x25_40_10.txt,77,1,4.67607,187
inst25x25_40_10.txt,78,1,4.17731,166
inst25x25_40_10.txt,79,1,0.945788,40
inst25x25_40_10.txt,80,1,4.51695,178
inst25x25_40_10.txt,81,1,4.80257,192
inst25x25_40_10.txt,82,1,1.11606,47
inst25x25_40_10.txt,83,1,1.77291,75
inst25x25_40_10.txt,84,1,0.451504,19
inst25x25_40_10.txt,85,1,0.499981,21
inst25x25_40_10.txt,86,1,1.57193,65
inst25x25_40_10.txt,87,1,1.5233,65
inst25x25_40_10.txt,88,1,0.519309,22
inst25x25_40_10.txt,89,1,1.38257,59
inst25x25_40_10.txt,90,1,2.42274,103
inst25x25_40_10.txt,91,1,1.01656,42
inst25x25_40_10.txt,92,1,2.48674,103
inst25x25_40_10.txt,93,1,0.544887,23
inst25x25_40_10.txt,94,1,1.29496,53
inst25x25_40_10.txt,95,1,2.90644,120
inst25x25_40_10.txt,96,1,2.14258,91
inst25x25_40_10.txt,97,1,6.3386,257
inst25x25_40_10.txt,98,1,3.42481,140
inst25x25_40_10.txt,99,1,1.85814,77
inst25x25_40_10.txt,100,1,5.59619,211
inst25x25_40_30.txt,1,1,2.32982,97
inst25x25_40_30.txt,2,1,2.69701,112
inst25x25_40_30.txt,3,1,4.33569,172
inst25x25_40_30.txt,4,1,1.61912,67
inst25x25_40_30.txt,5,1,15.5883,560
inst25x25_40_30.txt,6,1,3.31228,136
inst25x25_40_30.txt,7,1,4.96729,197
inst25x25_40_30.txt,8,1,2.50934,104
inst25x25_40_30.txt,9,1,3.59832,145
inst25x25_40_30.txt,10,1,2.53537,104
inst25x25_40_30.txt,11,1,1.28836,54
inst25x25_40_30.txt,12,1,0.860943,35
inst25x25_40_30.txt,13,1,1.06739,44
inst25x25_40_30.txt,14,1,4.39235,175
inst25x25_40_30.txt,15,1,5.58694,212
inst25x25_40_30.txt,16,1,5.79529,224
inst25x25_40_30.txt,17,1,8.9903,321
inst25x25_40_30.txt,18,1,0.534417,22
inst25x25_40_30.txt,19,1,0.565847,23
inst25x25_40_30.txt,20,1,1.13285,47
inst25x25_40_30.txt,21,1,1.41897,59
inst25x25_40_30.txt,22,1,1.24784,52
inst25x25_40_30.txt,23,1,2.17829,90
inst25x25_40_30.txt,24,1,6.45695,248
inst25x25_40_30.txt,25,1,2.07556,87
inst25x25_40_30.txt,26,1,5.99408,246
inst25x25_40_30.txt,27,1,13.2461,472
inst25x25_40_30.txt,28,1,3.83111,158
inst25x25_40_30.txt,29,1,4.28688,167
inst25x25_40_30.txt,30,1,5.3223,203
inst25x25_40_30.txt,31,1,11.9817,382
inst25x25_40_30.txt,32,1,4.53605,164
inst25x25_40_30.txt,33,1,8.38282,286
inst25x25_40_30.txt,34,1,1.18924,45
inst25x25_40_30.txt,35,1,10.3872,348
inst25x25_40_30.txt,36,1,1.74554,52
inst25x25_40_30.txt,37,1,3.10186,106
inst25x25_40_30.txt,38,1,5.36529,193
inst25x25_40_30.txt,39,1,5.36647,197
inst25x25_40_30.txt,40,1,2.1414,87
inst25x25_40_30.txt,41,1,2.66824,108
inst25x25_40_30.txt,42,1,2.81188,113
inst25x25_40_30.txt,43,1,0.660655,27
inst25x25_40_30.txt,44,1,16.4245,581
inst25x25_40_30.txt,45,1,5.30398,201
inst25x25_40_30.txt,46,1,0.872976,36
inst25x25_40_30.txt,47,1,1.24443,51
inst25x25_40_30.txt,48,1,1.32921,54
inst25x25_40_30.txt,49,1,7.93495,299
inst25x25_40_30.txt,50,1,1.78538,74
inst25x25_40_30.txt,51,1,2.71968,111
inst25x25_40_30.txt,52,1,1.56143,65
inst25x25_40_30.txt,53,1,4.03456,158
inst25x25_40_30.txt,54,1,0.536956,22
inst25x25_40_30.txt,55,1,0.604647,25
inst25x25_40_30.txt,56,1,5.3766,222
inst25x25_40_30.txt,57,1,0.413701,17
inst25x25_40_30.txt,58,1,1.83296,75
inst25x25_40_30.txt,59,1,2.03348,83
inst25x25_40_30.txt,60,1,1.84878,74
inst25x25_40_30.txt,61,1,1.24951,50
inst25x25_40_30.txt,62,1,0.802187,33
inst25x25_40_30.txt,63,1,0.29309,12
inst25x25_40_30.txt,64,1,5.77497,218
inst25x25_40_30.txt,65,1,71.7087,2456
inst25x25_40_30.txt,66,1,1.68456,67
inst25x25_40_30.txt,67,1,3.72525,149
inst25x25_40_30.txt,68,1,2.40676,100
inst25x25_40_30.txt,69,1,0.577334,23
inst25x25_40_30.txt,70,1,6.01716,231
inst25x25_40_30.txt,71,1,1.9984,82
inst25x25_40_30.txt,72,1,2.18339,88
inst25x25_40_30.txt,73,1,1.62023,67
inst25x25_40_30.txt,74,1,10.7589,387
inst25x25_40_30.txt,75,1,0.576622,24
inst25x25_40_30.txt,76,1,0.765631,31
inst25x25_40_30.txt,77,1,2.01687,83
inst25x25_40_30.txt,78,1,0.65587,27
inst25x25_40_30.txt,79,1,8.30735,306
inst25x25_40_30.txt,80,1,7.8721,293
inst25x25_40_30.txt,81,1,2.64113,108
inst25x25_40_30.txt,82,1,12.5859,444
inst25x25_40_30.txt,83,1,4.92192,189
inst25x25_40_30.txt,84,1,9.38814,348
inst25x25_40_30.txt,85,1,4.17601,165
inst25x25_40_30.txt,86,1,2.63509,109
inst25x25_40_30.txt,87,1,13.8495,499
inst25x25_40_30.txt,88,1,1.61396,66
inst25x25_40_30.txt,89,1,4.00593,155
inst25x25_40_30.txt,90,1,4.62824,174
inst25x25_40_30.txt,91,1,1.83916,75
inst25x25_40_30.txt,92,1,1.45638,59
inst25x25_40_30.txt,93,1,1.84655,75
inst25x25_40_30.txt,94,1,0.92358,38
inst25x25_40_30.txt,95,1,1.85049,76
inst25x25_40_30.txt,96,1,0.746704,31
inst25x25_40_30.txt,97,1,0.646879,27
inst25x25_40_30.txt,98,1,2.68401,110
inst25x25_40_30.txt,99,1,2.83863,118
inst25x25_40_30.txt,100,1,2.31677,94
inst25x25_40_50.txt,1,1,0.560351,23
inst25x25_40_50.txt,2,1,3.09717,128
inst25x25_40_50.txt,3,1,5.7859,223
inst25x25_40_50.txt,4,1,4.78028,183
inst25x25_40_50.txt,5,1,10.9116,410
