instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,3.74937,52
inst25x25_40_10.txt,2,1,6.5446,91
inst25x25_40_10.txt,3,1,3.80754,54
inst25x25_40_10.txt,4,1,1.90037,27
inst25x25_40_10.txt,5,1,2.20492,31
inst25x25_40_10.txt,6,1,2.28842,32
inst25x25_40_10.txt,7,1,3.98166,56
inst25x25_40_10.txt,8,1,1.97016,28
inst25x25_40_10.txt,9,1,1.21081,17
inst25x25_40_10.txt,10,1,0.913801,13
inst25x25_40_10.txt,11,1,1.43272,20
inst25x25_40_10.txt,12,1,3.44688,48
inst25x25_40_10.txt,13,1,3.55881,50
inst25x25_40_10.txt,14,1,0.435067,6
inst25x25_40_10.txt,15,1,1.99407,28
inst25x25_40_10.txt,16,1,0.935996,13
inst25x25_40_10.txt,17,1,2.06291,29
inst25x25_40_10.txt,18,1,2.08934,29
inst25x25_40_10.txt,19,1,3.81804,53
inst25x25_40_10.txt,20,1,13.3281,183
inst25x25_40_10.txt,21,1,9.44785,131
inst25x25_40_10.txt,22,1,2.20507,31
inst25x25_40_10.txt,23,1,2.2007,31
inst25x25_40_10.txt,24,1,5.35773,75
inst25x25_40_10.txt,25,1,3.1831,44
inst25x25_40_10.txt,26,1,1.70713,24
inst25x25_40_10.txt,27,1,2.03341,29
inst25x25_40_10.txt,28,1,2.70402,38
inst25x25_40_10.txt,29,1,15.0093,206
inst25x25_40_10.txt,30,1,0.43023,6
inst25x25_40_10.txt,31,1,5.34596,75
inst25x25_40_10.txt,32,1,0.931115,13
inst25x25_40_10.txt,33,1,1.28783,18
inst25x25_40_10.txt,34,1,1.71507,24
inst25x25_40_10.txt,35,1,2.26786,32
inst25x25_40_10.txt,36,1,3.47641,49
inst25x25_40_10.txt,37,1,1.80508,25
inst25x25_40_10.txt,38,1,0.639343,9
inst25x25_40_10.txt,39,1,0.993472,14
inst25x25_40_10.txt,40,1,2.7002,38
inst25x25_40_10.txt,41,1,0.930013,13
inst25x25_40_10.txt,42,1,2.90807,41
inst25x25_40_10.txt,43,1,0.636946,9
inst25x25_40_10.txt,44,1,0.703193,10
inst25x25_40_10.txt,45,1,18.8773,261
inst25x25_40_10.txt,46,1,2.16388,30
inst25x25_40_10.txt,47,1,1.2681,18
inst25x25_40_10.txt,48,1,0.350275,5
inst25x25_40_10.txt,49,1,2.92025,41
inst25x25_40_10.txt,50,1,1.92872,27
inst25x25_40_10.txt,51,1,1.21368,17
inst25x25_40_10.txt,52,1,2.54993,36
inst25x25_40_10.txt,53,1,4.62319,65
inst25x25_40_10.txt,54,1,1.23109,17
inst25x25_40_10.txt,55,1,0.654489,9
inst25x25_40_10.txt,56,1,1.93401,27
inst25x25_40_10.txt,57,1,1.78946,25
inst25x25_40_10.txt,58,1,1.92723,27
inst25x25_40_10.txt,59,1,5.14749,73
inst25x25_40_10.txt,60,1,0.714035,10
inst25x25_40_10.txt,61,1,2.89584,41
inst25x25_40_10.txt,62,1,1.06881,15
inst25x25_40_10.txt,63,1,0.991131,14
inst25x25_40_10.txt,64,1,2.60168,37
inst25x25_40_10.txt,65,1,1.3416,19
inst25x25_40_10.txt,66,1,2.83462,39
inst25x25_40_10.txt,67,1,6.72444,94
inst25x25_40_10.txt,68,1,5.16363,71
inst25x25_40_10.txt,69,1,0.778959,11
inst25x25_40_10.txt,70,1,1.62034,23
inst25x25_40_10.txt,71,1,1.05254,15
inst25x25_40_10.txt,72,1,1.34563,19
inst25x25_40_10.txt,73,1,1.07864,15
inst25x25_40_10.txt,74,1,0.857958,12
inst25x25_40_10.txt,75,1,0.640299,9
inst25x25_40_10.txt,76,1,2.69803,38
inst25x25_40_10.txt,77,1,3.49624,49
inst25x25_40_10.txt,78,1,0.78081,11
inst25x25_40_10.txt,79,1,2.72467,38
inst25x25_40_10.txt,80,1,2.91161,41
inst25x25_40_10.txt,81,1,2.11165,30
inst25x25_40_10.txt,82,1,1.3497,19
inst25x25_40_10.txt,83,1,5.64703,79
inst25x25_40_10.txt,84,1,0.993881,14
inst25x25_40_10.txt,85,1,4.74353,66
inst25x25_40_10.txt,86,1,0.786574,11
inst25x25_40_10.txt,87,1,5.90974,82
inst25x25_40_10.txt,88,1,2.73922,38
inst25x25_40_10.txt,89,1,1.0805,15
inst25x25_40_10.txt,90,1,2.69564,37
inst25x25_40_10.txt,91,1,0.676436,9
inst25x25_40_10.txt,92,1,6.08003,81
inst25x25_40_10.txt,93,1,0.963302,12
inst25x25_40_10.txt,94,1,3.37927,46
inst25x25_40_10.txt,95,1,2.03994,27
inst25x25_40_10.txt,96,1,6.68197,88
inst25x25_40_10.txt,97,1,3.06693,43
inst25x25_40_10.txt,98,1,4.17383,58
inst25x25_40_10.txt,99,1,49.8073,689
inst25x25_40_10.txt,100,1,4.01609,56
inst25x25_40_30.txt,1,1,4.76064,66
inst25x25_40_30.txt,2,1,2.92784,41
inst25x25_40_30.txt,3,1,1.21405,17
inst25x25_40_30.txt,4,1,14.9173,204
inst25x25_40_30.txt,5,1,1.29321,18
inst25x25_40_30.txt,6,1,1.87689,26
inst25x25_40_30.txt,7,1,1.23566,17
inst25x25_40_30.txt,8,1,23.6543,327
inst25x25_40_30.txt,9,1,7.6333,103
inst25x25_40_30.txt,10,1,1.52494,21
inst25x25_40_30.txt,11,1,9.54479,130
inst25x25_40_30.txt,12,1,2.47148,34
inst25x25_40_30.txt,13,1,16.7035,226
inst25x25_40_30.txt,14,1,1.30857,18
inst25x25_40_30.txt,15,1,4.68647,65
inst25x25_40_30.txt,16,1,3.36691,47
