param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
7,16x16,16x16_02203.txt,2,CP-DCM-ACO,100.0,0.039823,0.041334,5.34,5.545
7,16x16,16x16_02205.txt,2,CP-DCM-ACO,100.0,0.07202,0.085262,8.77,10.352
7,16x16,16x16_02211.txt,2,CP-DCM-ACO,100.0,0.064907,0.207105,10.17,32.474
7,16x16,16x16_02214.txt,2,CP-DCM-ACO,100.0,0.067594,0.10239,10.35,15.907
7,16x16,16x16_02223.txt,2,CP-DCM-ACO,100.0,0.057037,0.072955,7.4,9.479
7,16x16,16x16_02228.txt,2,CP-DCM-ACO,100.0,0.368908,0.535951,45.75,66.496
7,16x16,16x16_02230.txt,2,CP-DCM-ACO,100.0,0.040459,0.044256,5.36,5.991
7,16x16,16x16_02233.txt,2,CP-DCM-ACO,100.0,0.166483,0.334721,21.06,42.236
7,16x16,16x16_02234.txt,2,CP-DCM-ACO,100.0,0.083281,0.121565,11.53,16.937
7,16x16,16x16_02237.txt,2,CP-DCM-ACO,100.0,0.224853,0.293714,24.66,32.058
7,16x16,16x16_02251.txt,2,CP-DCM-ACO,100.0,0.033632,0.033471,4.74,4.884
7,16x16,16x16_02256.txt,2,CP-DCM-ACO,100.0,0.321215,0.574806,37.02,66.439
7,16x16,16x16_02265.txt,2,CP-DCM-ACO,100.0,0.016503,0.007383,1.94,0.925
7,16x16,16x16_02280.txt,2,CP-DCM-ACO,100.0,0.047302,0.084661,5.59,9.982
7,16x16,16x16_02281.txt,2,CP-DCM-ACO,100.0,0.041684,0.044854,5.78,6.337
7,16x16,16x16_02288.txt,2,CP-DCM-ACO,100.0,0.138667,0.189462,17.55,24.067
7,16x16,16x16_02291.txt,2,CP-DCM-ACO,100.0,0.018966,0.014831,2.35,1.899
7,16x16,16x16_02292.txt,2,CP-DCM-ACO,100.0,0.084896,0.160743,10.95,20.829
7,16x16,16x16_02297.txt,2,CP-DCM-ACO,100.0,0.108063,0.16222,13.63,20.551
7,16x16,16x16_02300.txt,2,CP-DCM-ACO,100.0,0.020877,0.019535,3.26,3.129
7,16x16,16x16_02314.txt,2,CP-DCM-ACO,100.0,0.057223,0.085646,6.97,10.51
7,16x16,16x16_02330.txt,2,CP-DCM-ACO,100.0,0.032496,0.03384,4.63,4.917
7,16x16,16x16_02333.txt,2,CP-DCM-ACO,100.0,0.020467,0.009343,2.29,1.08
7,16x16,16x16_02338.txt,2,CP-DCM-ACO,100.0,0.065898,0.079146,8.46,10.303
7,16x16,16x16_02349.txt,2,CP-DCM-ACO,100.0,1.108005,2.127876,113.95,218.478
7,16x16,16x16_02350.txt,2,CP-DCM-ACO,100.0,0.039654,0.056344,6.1,8.831
7,16x16,16x16_02354.txt,2,CP-DCM-ACO,100.0,1.349998,2.096234,155.75,241.171
7,16x16,16x16_02355.txt,2,CP-DCM-ACO,100.0,0.032736,0.029996,4.46,4.122
7,16x16,16x16_02357.txt,2,CP-DCM-ACO,100.0,0.489173,0.826877,54.78,92.297
7,16x16,16x16_02367.txt,2,CP-DCM-ACO,100.0,0.066048,0.237975,7.8,28.284
7,16x16,16x16_02370.txt,2,CP-DCM-ACO,100.0,0.015564,0.009909,2.23,1.475
7,16x16,16x16_02371.txt,2,CP-DCM-ACO,100.0,0.267239,0.637136,36.31,87.123
7,16x16,16x16_02374.txt,2,CP-DCM-ACO,100.0,0.069377,0.096248,8.14,11.277
7,16x16,16x16_02379.txt,2,CP-DCM-ACO,100.0,0.150705,0.207673,22.03,30.368
7,16x16,16x16_02383.txt,2,CP-DCM-ACO,100.0,0.017574,0.010896,2.62,1.684
7,16x16,16x16_02388.txt,2,CP-DCM-ACO,100.0,0.013373,0.009852,2.1,1.622
7,16x16,16x16_02390.txt,2,CP-DCM-ACO,100.0,0.960849,1.796829,123.32,230.235
7,16x16,16x16_02395.txt,2,CP-DCM-ACO,100.0,0.021095,0.006947,2.77,0.937
7,16x16,16x16_02405.txt,2,CP-DCM-ACO,98.0,3.758374,4.289537,417.133,476.218
7,16x16,16x16_02407.txt,2,CP-DCM-ACO,100.0,0.023676,0.024453,4.18,4.48
7,16x16,16x16_02411.txt,2,CP-DCM-ACO,100.0,0.178962,0.224406,23.16,29.043
7,16x16,16x16_02418.txt,2,CP-DCM-ACO,100.0,0.049194,0.126391,6.5,17.245
7,16x16,16x16_02435.txt,2,CP-DCM-ACO,100.0,0.09602,0.100613,10.73,11.259
7,16x16,16x16_02436.txt,2,CP-DCM-ACO,100.0,0.074926,0.112215,10.03,15.254
7,16x16,16x16_02443.txt,2,CP-DCM-ACO,100.0,0.5105,0.717198,64.29,90.345
7,16x16,16x16_02446.txt,2,CP-DCM-ACO,100.0,0.011996,0.00429,1.66,0.604
7,16x16,16x16_02448.txt,2,CP-DCM-ACO,100.0,0.232953,0.429794,31.55,58.681
7,16x16,16x16_02449.txt,2,CP-DCM-ACO,100.0,0.025848,0.009299,2.81,1.027
7,16x16,16x16_02451.txt,2,CP-DCM-ACO,100.0,0.016115,0.020301,2.6,3.4
7,16x16,16x16_02452.txt,2,CP-DCM-ACO,100.0,0.088324,0.128901,11.97,17.345
7,16x16,16x16_02454.txt,2,CP-DCM-ACO,100.0,0.035142,0.052379,4.68,7.077
7,16x16,16x16_02456.txt,2,CP-DCM-ACO,100.0,0.041348,0.058601,5.33,7.424
7,16x16,16x16_02467.txt,2,CP-DCM-ACO,100.0,0.036603,0.051177,6.06,8.547
7,16x16,16x16_02468.txt,2,CP-DCM-ACO,100.0,0.034578,0.034156,4.17,4.118
7,16x16,16x16_02471.txt,2,CP-DCM-ACO,100.0,0.060939,0.089394,8.3,12.246
7,16x16,16x16_02475.txt,2,CP-DCM-ACO,100.0,0.04978,0.093819,6.41,12.09
7,16x16,16x16_02477.txt,2,CP-DCM-ACO,100.0,0.024282,0.023249,3.21,3.144
