param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
6,16x16,16x16_02203.txt,2,CP-DCM-ACO,100.0,0.031009,0.016987,4.12,2.268
6,16x16,16x16_02205.txt,2,CP-DCM-ACO,100.0,0.058691,0.097608,7.08,11.767
6,16x16,16x16_02211.txt,2,CP-DCM-ACO,100.0,0.025906,0.012691,4,2.025
6,16x16,16x16_02214.txt,2,CP-DCM-ACO,100.0,0.028294,0.019025,4.2,2.902
6,16x16,16x16_02223.txt,2,CP-DCM-ACO,100.0,0.029552,0.011946,3.78,1.54
6,16x16,16x16_02228.txt,2,CP-DCM-ACO,100.0,0.155133,0.224271,18.97,27.43
6,16x16,16x16_02230.txt,2,CP-DCM-ACO,100.0,0.029684,0.021978,3.85,2.896
6,16x16,16x16_02233.txt,2,CP-DCM-ACO,100.0,0.065713,0.146386,8.22,18.22
6,16x16,16x16_02234.txt,2,CP-DCM-ACO,100.0,0.049369,0.033555,6.8,4.654
6,16x16,16x16_02237.txt,2,CP-DCM-ACO,100.0,0.113677,0.182571,12.29,19.52
6,16x16,16x16_02251.txt,2,CP-DCM-ACO,100.0,0.022299,0.011964,3.06,1.69
6,16x16,16x16_02256.txt,2,CP-DCM-ACO,100.0,0.099655,0.085778,11.31,9.813
6,16x16,16x16_02265.txt,2,CP-DCM-ACO,100.0,0.015894,0.007936,1.86,0.97
6,16x16,16x16_02280.txt,2,CP-DCM-ACO,100.0,0.031207,0.018671,3.67,2.205
6,16x16,16x16_02281.txt,2,CP-DCM-ACO,100.0,0.025911,0.014552,3.5,2.012
6,16x16,16x16_02288.txt,2,CP-DCM-ACO,100.0,0.087489,0.089381,10.92,11.156
6,16x16,16x16_02291.txt,2,CP-DCM-ACO,100.0,0.017309,0.007699,2.12,0.972
6,16x16,16x16_02292.txt,2,CP-DCM-ACO,100.0,0.031503,0.019669,4,2.55
6,16x16,16x16_02297.txt,2,CP-DCM-ACO,100.0,0.05295,0.091535,6.55,11.269
6,16x16,16x16_02300.txt,2,CP-DCM-ACO,100.0,0.015667,0.006368,2.39,1.009
6,16x16,16x16_02314.txt,2,CP-DCM-ACO,100.0,0.042848,0.040299,5.12,4.828
6,16x16,16x16_02330.txt,2,CP-DCM-ACO,100.0,0.019304,0.020793,2.68,2.949
6,16x16,16x16_02333.txt,2,CP-DCM-ACO,100.0,0.019374,0.005111,2.15,0.589
6,16x16,16x16_02338.txt,2,CP-DCM-ACO,100.0,0.042032,0.033665,5.3,4.267
6,16x16,16x16_02349.txt,2,CP-DCM-ACO,100.0,0.375544,0.584668,38.22,59.357
6,16x16,16x16_02350.txt,2,CP-DCM-ACO,100.0,0.024285,0.013241,3.65,2.066
6,16x16,16x16_02354.txt,2,CP-DCM-ACO,100.0,0.931419,1.1477,105.78,130.334
6,16x16,16x16_02355.txt,2,CP-DCM-ACO,100.0,0.023031,0.00988,3.07,1.344
6,16x16,16x16_02357.txt,2,CP-DCM-ACO,100.0,0.125857,0.243227,14.01,26.623
6,16x16,16x16_02367.txt,2,CP-DCM-ACO,100.0,0.037554,0.023852,4.38,2.785
6,16x16,16x16_02370.txt,2,CP-DCM-ACO,100.0,0.014563,0.005474,2.07,0.816
6,16x16,16x16_02371.txt,2,CP-DCM-ACO,100.0,0.065544,0.079316,8.73,10.559
6,16x16,16x16_02374.txt,2,CP-DCM-ACO,100.0,0.045163,0.061251,5.26,7.151
6,16x16,16x16_02379.txt,2,CP-DCM-ACO,100.0,0.080352,0.111033,11.58,15.849
6,16x16,16x16_02383.txt,2,CP-DCM-ACO,100.0,0.015926,0.00528,2.33,0.788
6,16x16,16x16_02388.txt,2,CP-DCM-ACO,100.0,0.016124,0.011566,2.52,1.879
6,16x16,16x16_02390.txt,2,CP-DCM-ACO,100.0,0.279801,0.53176,35.18,66.594
6,16x16,16x16_02395.txt,2,CP-DCM-ACO,100.0,0.020353,0.006125,2.64,0.819
6,16x16,16x16_02405.txt,2,CP-DCM-ACO,100.0,0.919456,1.437578,101.1,158.028
6,16x16,16x16_02407.txt,2,CP-DCM-ACO,100.0,0.015601,0.009371,2.67,1.697
6,16x16,16x16_02411.txt,2,CP-DCM-ACO,100.0,0.087487,0.092887,11.16,11.834
