param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
6,9x9,2020_00004.txt,2,CP-DCM-ACO,100.0,0.044304,0.033172,28.63,21.674
6,9x9,2020_00021.txt,2,CP-DCM-ACO,100.0,0.054029,0.050169,36.18,33.815
6,9x9,2020_00041.txt,2,CP-DCM-ACO,100.0,0.044745,0.060221,29.73,40.252
6,9x9,2020_00049.txt,2,CP-DCM-ACO,100.0,0.101101,0.104081,63.47,65.993
6,9x9,2020_00054.txt,2,CP-DCM-ACO,100.0,0.06042,0.042063,40.4,28.377
6,9x9,2020_00057.txt,2,CP-DCM-ACO,100.0,0.029144,0.025786,19.12,17.105
6,9x9,2020_00081.txt,2,CP-DCM-ACO,100.0,0.114713,0.093999,74.19,60.896
6,9x9,2020_00095.txt,2,CP-DCM-ACO,100.0,0.064346,0.062534,45.45,44.531
6,9x9,2020_00153.txt,2,CP-DCM-ACO,100.0,0.070914,0.067214,46.47,44.385
6,9x9,2020_00155.txt,2,CP-DCM-ACO,100.0,0.05302,0.057105,31.4,34.172
6,9x9,2020_00159.txt,2,CP-DCM-ACO,100.0,0.072884,0.055523,51.44,39.528
6,9x9,2020_00175.txt,2,CP-DCM-ACO,100.0,0.049161,0.039565,38.38,31.312
6,9x9,2020_00177.txt,2,CP-DCM-ACO,100.0,0.068113,0.051617,47.38,35.835
6,9x9,2020_00179.txt,2,CP-DCM-ACO,100.0,0.047908,0.038578,34.84,28.314
6,9x9,2020_00203.txt,2,CP-DCM-ACO,100.0,0.040997,0.043325,26.66,28.438
6,9x9,2020_00217.txt,2,CP-DCM-ACO,100.0,0.068215,0.082043,46.2,55.982
6,9x9,2020_00223.txt,2,CP-DCM-ACO,100.0,0.066047,0.059307,46.96,42.663
6,9x9,2020_00231.txt,2,CP-DCM-ACO,100.0,0.067632,0.06157,43.83,40.419
6,9x9,2020_00242.txt,2,CP-DCM-ACO,100.0,0.154246,0.13108,101.15,86.54
6,9x9,2020_00262.txt,2,CP-DCM-ACO,100.0,0.173503,0.176277,114.13,116.456
6,9x9,2020_00264.txt,2,CP-DCM-ACO,100.0,0.096742,0.082996,64.98,56.37
6,9x9,2020_00312.txt,2,CP-DCM-ACO,100.0,0.120942,0.141967,74.68,88.234
6,9x9,2020_00333.txt,2,CP-DCM-ACO,100.0,0.107937,0.137303,67.73,86.709
6,9x9,2020_00340.txt,2,CP-DCM-ACO,100.0,0.129966,0.140735,81.75,89.165
6,9x9,2020_00341.txt,2,CP-DCM-ACO,100.0,0.131634,0.131508,77.94,78.095
6,9x9,2020_00357.txt,2,CP-DCM-ACO,100.0,0.035508,0.034176,28.03,27.309
6,9x9,2020_00358.txt,2,CP-DCM-ACO,100.0,0.044225,0.039782,32.96,29.753
6,9x9,2020_00361.txt,2,CP-DCM-ACO,100.0,0.062076,0.061188,42.85,42.72
6,9x9,2020_00363.txt,2,CP-DCM-ACO,100.0,0.053888,0.040066,40.72,30.619
6,9x9,2020_00374.txt,2,CP-DCM-ACO,100.0,0.043069,0.040972,30.45,29.146
6,9x9,2020_00376.txt,2,CP-DCM-ACO,100.0,0.046802,0.049124,34.97,37.041
6,9x9,2020_00403.txt,2,CP-DCM-ACO,100.0,0.055455,0.048114,38.12,33.47
6,9x9,2020_00427.txt,2,CP-DCM-ACO,100.0,0.072286,0.061359,58.18,49.89
6,9x9,2020_00429.txt,2,CP-DCM-ACO,100.0,0.078993,0.072663,59.92,55.568
6,9x9,2020_00439.txt,2,CP-DCM-ACO,100.0,0.141774,0.119056,91.74,77.443
6,9x9,2020_00454.txt,2,CP-DCM-ACO,100.0,0.06756,0.054816,48.89,39.835
6,9x9,2020_00466.txt,2,CP-DCM-ACO,100.0,0.130288,0.139516,93.84,101.269
6,9x9,2020_00472.txt,2,CP-DCM-ACO,100.0,0.072236,0.066133,49.02,45.23
6,9x9,2020_00483.txt,2,CP-DCM-ACO,100.0,0.047905,0.039182,35.97,29.796
6,9x9,2020_00490.txt,2,CP-DCM-ACO,100.0,0.095358,0.093805,61.28,60.733
6,9x9,2020_00491.txt,2,CP-DCM-ACO,100.0,0.104436,0.094516,69.75,63.527
6,9x9,2020_00493.txt,2,CP-DCM-ACO,100.0,0.068783,0.070432,49.15,50.341
6,9x9,2020_00495.txt,2,CP-DCM-ACO,100.0,0.072143,0.055492,51.85,39.965
6,9x9,2020_00504.txt,2,CP-DCM-ACO,100.0,0.074606,0.081087,48.77,53.263
