param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
0.0025,16x16,16x16_02203.txt,2,CP-DCM-ACO,100.0,0.039667,0.049616,12.31,15.543
0.0025,16x16,16x16_02205.txt,2,CP-DCM-ACO,100.0,0.093606,0.154706,26.46,43.915
0.0025,16x16,16x16_02211.txt,2,CP-DCM-ACO,100.0,0.024886,0.025045,9,9.364
0.0025,16x16,16x16_02214.txt,2,CP-DCM-ACO,100.0,0.042137,0.080487,14.93,29.261
0.0025,16x16,16x16_02223.txt,2,CP-DCM-ACO,100.0,0.035728,0.039026,10.72,12.055
0.0025,16x16,16x16_02228.txt,2,CP-DCM-ACO,100.0,0.289697,0.386381,83.15,111.22
0.0025,16x16,16x16_02230.txt,2,CP-DCM-ACO,100.0,0.047104,0.059126,14.54,18.791
0.0025,16x16,16x16_02233.txt,2,CP-DCM-ACO,100.0,0.131811,0.262001,39.01,77.902
0.0025,16x16,16x16_02234.txt,2,CP-DCM-ACO,100.0,0.064766,0.09773,20.88,31.783
0.0025,16x16,16x16_02237.txt,2,CP-DCM-ACO,100.0,0.099946,0.140775,25.5,35.923
0.0025,16x16,16x16_02251.txt,2,CP-DCM-ACO,100.0,0.029267,0.045724,9.52,15.634
0.0025,16x16,16x16_02256.txt,2,CP-DCM-ACO,100.0,0.251062,0.381775,67.29,102.926
0.0025,16x16,16x16_02265.txt,2,CP-DCM-ACO,100.0,0.010256,0.005714,2.72,1.662
0.0025,16x16,16x16_02280.txt,2,CP-DCM-ACO,100.0,0.032628,0.030924,8.92,8.594
0.0025,16x16,16x16_02281.txt,2,CP-DCM-ACO,100.0,0.020163,0.02136,6.32,7.051
0.0025,16x16,16x16_02288.txt,2,CP-DCM-ACO,100.0,0.125079,0.154075,37.17,46.222
0.0025,16x16,16x16_02291.txt,2,CP-DCM-ACO,100.0,0.014142,0.013235,3.98,3.888
0.0025,16x16,16x16_02292.txt,2,CP-DCM-ACO,100.0,0.059579,0.092864,17.78,28.127
0.0025,16x16,16x16_02297.txt,2,CP-DCM-ACO,100.0,0.101785,0.1577,29.92,46.93
0.0025,16x16,16x16_02300.txt,2,CP-DCM-ACO,100.0,0.013991,0.013932,4.96,5.211
0.0025,16x16,16x16_02314.txt,2,CP-DCM-ACO,100.0,0.063057,0.098958,17.85,28.461
0.0025,16x16,16x16_02330.txt,2,CP-DCM-ACO,100.0,0.028834,0.030502,9.48,10.227
0.0025,16x16,16x16_02333.txt,2,CP-DCM-ACO,100.0,0.013548,0.00785,3.44,2.09
0.0025,16x16,16x16_02338.txt,2,CP-DCM-ACO,100.0,0.046956,0.045798,13.96,13.81
0.0025,16x16,16x16_02349.txt,2,CP-DCM-ACO,100.0,1.054043,1.510221,253.54,363.403
0.0025,16x16,16x16_02350.txt,2,CP-DCM-ACO,100.0,0.044074,0.089313,15.81,32.754
0.0025,16x16,16x16_02354.txt,2,CP-DCM-ACO,100.0,1.166237,1.661036,314.83,447.324
0.0025,16x16,16x16_02355.txt,2,CP-DCM-ACO,100.0,0.02471,0.023189,7.76,7.545
0.0025,16x16,16x16_02357.txt,2,CP-DCM-ACO,100.0,0.273983,0.461806,71.83,120.435
0.0025,16x16,16x16_02367.txt,2,CP-DCM-ACO,100.0,0.044257,0.070332,12.05,19.304
0.0025,16x16,16x16_02370.txt,2,CP-DCM-ACO,100.0,0.010343,0.005131,3.32,1.788
0.0025,16x16,16x16_02371.txt,2,CP-DCM-ACO,100.0,0.165266,0.236539,52.22,75.006
0.0025,16x16,16x16_02374.txt,2,CP-DCM-ACO,100.0,0.079134,0.122423,21.53,33.181
0.0025,16x16,16x16_02379.txt,2,CP-DCM-ACO,100.0,0.124839,0.17629,42.49,60.418
0.0025,16x16,16x16_02383.txt,2,CP-DCM-ACO,100.0,0.01128,0.010314,3.76,3.755
0.0025,16x16,16x16_02388.txt,2,CP-DCM-ACO,100.0,0.013083,0.012442,4.73,4.775
0.0025,16x16,16x16_02390.txt,2,CP-DCM-ACO,100.0,0.390934,0.77267,117.38,232.837
0.0025,16x16,16x16_02395.txt,2,CP-DCM-ACO,100.0,0.012462,0.00532,3.68,1.685
0.0025,16x16,16x16_02405.txt,2,CP-DCM-ACO,100.0,1.968703,3.210294,511.83,836.361
0.0025,16x16,16x16_02407.txt,2,CP-DCM-ACO,100.0,0.017084,0.019417,6.89,8.376
0.0025,16x16,16x16_02411.txt,2,CP-DCM-ACO,100.0,0.137676,0.170264,41.54,51.661
0.0025,16x16,16x16_02418.txt,2,CP-DCM-ACO,100.0,0.02946,0.037185,8.89,11.428
0.0025,16x16,16x16_02435.txt,2,CP-DCM-ACO,100.0,0.075341,0.086804,19.48,22.496
