param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
1.0,16x16,16x16_02203.txt,2,CP-DCM-ACO,100.0,0.032796,0.033974,10.15,10.766
1.0,16x16,16x16_02205.txt,2,CP-DCM-ACO,100.0,0.074275,0.116455,21.06,33.18
1.0,16x16,16x16_02211.txt,2,CP-DCM-ACO,100.0,0.027878,0.034844,10.06,12.984
1.0,16x16,16x16_02214.txt,2,CP-DCM-ACO,100.0,0.056171,0.112476,19.96,40.646
1.0,16x16,16x16_02223.txt,2,CP-DCM-ACO,100.0,0.036689,0.044891,10.97,13.792
1.0,16x16,16x16_02228.txt,2,CP-DCM-ACO,100.0,0.339398,0.505963,97.67,145.997
1.0,16x16,16x16_02230.txt,2,CP-DCM-ACO,100.0,0.034612,0.051494,10.52,16.472
1.0,16x16,16x16_02233.txt,2,CP-DCM-ACO,100.0,0.17387,0.310675,51.54,92.325
1.0,16x16,16x16_02234.txt,2,CP-DCM-ACO,100.0,0.063913,0.079495,20.6,25.999
1.0,16x16,16x16_02237.txt,2,CP-DCM-ACO,100.0,0.160855,0.211704,40.99,53.975
1.0,16x16,16x16_02251.txt,2,CP-DCM-ACO,100.0,0.024476,0.019856,7.86,6.642
1.0,16x16,16x16_02256.txt,2,CP-DCM-ACO,100.0,0.205705,0.302383,54.98,81.583
1.0,16x16,16x16_02265.txt,2,CP-DCM-ACO,100.0,0.010826,0.006715,2.86,1.934
1.0,16x16,16x16_02280.txt,2,CP-DCM-ACO,100.0,0.048457,0.077714,13.25,21.645
1.0,16x16,16x16_02281.txt,2,CP-DCM-ACO,100.0,0.034094,0.059415,10.97,19.731
1.0,16x16,16x16_02288.txt,2,CP-DCM-ACO,100.0,0.150317,0.23296,44.57,69.449
1.0,16x16,16x16_02291.txt,2,CP-DCM-ACO,100.0,0.015974,0.015403,4.5,4.544
1.0,16x16,16x16_02292.txt,2,CP-DCM-ACO,100.0,0.074374,0.150113,22.19,45.031
1.0,16x16,16x16_02297.txt,2,CP-DCM-ACO,100.0,0.099694,0.171552,29.27,51.062
1.0,16x16,16x16_02300.txt,2,CP-DCM-ACO,100.0,0.015915,0.020471,5.69,7.659
1.0,16x16,16x16_02314.txt,2,CP-DCM-ACO,100.0,0.073194,0.118383,20.82,34.16
1.0,16x16,16x16_02330.txt,2,CP-DCM-ACO,100.0,0.029171,0.036003,9.58,12.044
