param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
83.25,9x9,2020_00004.txt,2,CP-DCM-ACO,100.0,0.033097,0.02789,50.01,42.703
83.25,9x9,2020_00021.txt,2,CP-DCM-ACO,100.0,0.042831,0.038412,67.06,60.776
83.25,9x9,2020_00041.txt,2,CP-DCM-ACO,100.0,0.054555,0.065598,85.31,103.393
83.25,9x9,2020_00049.txt,2,CP-DCM-ACO,100.0,0.082855,0.082226,122.13,122.322
83.25,9x9,2020_00054.txt,2,CP-DCM-ACO,100.0,0.054172,0.042642,84.25,66.628
83.25,9x9,2020_00057.txt,2,CP-DCM-ACO,100.0,0.030157,0.02523,46.35,39.28
83.25,9x9,2020_00081.txt,2,CP-DCM-ACO,100.0,0.110636,0.112729,167.4,170.734
83.25,9x9,2020_00095.txt,2,CP-DCM-ACO,100.0,0.057463,0.04623,95.33,77.046
83.25,9x9,2020_00153.txt,2,CP-DCM-ACO,100.0,0.086056,0.074343,131.89,114.711
83.25,9x9,2020_00155.txt,2,CP-DCM-ACO,100.0,0.059477,0.071722,82.27,99.676
83.25,9x9,2020_00159.txt,2,CP-DCM-ACO,100.0,0.065976,0.054287,108.9,90.711
83.25,9x9,2020_00175.txt,2,CP-DCM-ACO,100.0,0.046615,0.041952,85.07,76.758
83.25,9x9,2020_00177.txt,2,CP-DCM-ACO,100.0,0.076709,0.074599,124.17,121.186
83.25,9x9,2020_00179.txt,2,CP-DCM-ACO,100.0,0.040899,0.041406,69.57,71.041
83.25,9x9,2020_00203.txt,2,CP-DCM-ACO,100.0,0.047273,0.043693,71.87,67.206
83.25,9x9,2020_00217.txt,2,CP-DCM-ACO,100.0,0.101883,0.099373,161.06,157.596
83.25,9x9,2020_00223.txt,2,CP-DCM-ACO,100.0,0.05767,0.047643,96.1,80.181
83.25,9x9,2020_00231.txt,2,CP-DCM-ACO,100.0,0.06891,0.065599,104.51,100.289
83.25,9x9,2020_00242.txt,2,CP-DCM-ACO,100.0,0.161724,0.151876,248.36,234.78
83.25,9x9,2020_00262.txt,2,CP-DCM-ACO,100.0,0.133694,0.127514,204.93,196.964
83.25,9x9,2020_00264.txt,2,CP-DCM-ACO,100.0,0.103978,0.09282,162.1,144.743
83.25,9x9,2020_00312.txt,2,CP-DCM-ACO,100.0,0.127518,0.124352,184.17,180.217
83.25,9x9,2020_00333.txt,2,CP-DCM-ACO,100.0,0.151241,0.167366,223.1,247.062
83.25,9x9,2020_00340.txt,2,CP-DCM-ACO,100.0,0.121715,0.102584,179,151.37
83.25,9x9,2020_00341.txt,2,CP-DCM-ACO,100.0,0.125676,0.11749,174.35,163.354
83.25,9x9,2020_00357.txt,2,CP-DCM-ACO,100.0,0.046613,0.041076,86.06,76.49
83.25,9x9,2020_00358.txt,2,CP-DCM-ACO,100.0,0.045825,0.043252,79.81,75.799
83.25,9x9,2020_00361.txt,2,CP-DCM-ACO,100.0,0.046222,0.04499,73.08,71.72
83.25,9x9,2020_00363.txt,2,CP-DCM-ACO,100.0,0.040025,0.034541,69.9,60.883
83.25,9x9,2020_00374.txt,2,CP-DCM-ACO,100.0,0.044769,0.044734,73.38,74.244
83.25,9x9,2020_00376.txt,2,CP-DCM-ACO,100.0,0.042134,0.040133,73.12,70.14
83.25,9x9,2020_00403.txt,2,CP-DCM-ACO,100.0,0.051814,0.047936,83.6,78.008
83.25,9x9,2020_00427.txt,2,CP-DCM-ACO,100.0,0.08376,0.073879,158.33,140.641
83.25,9x9,2020_00429.txt,2,CP-DCM-ACO,100.0,0.079667,0.070385,140.65,124.944
83.25,9x9,2020_00439.txt,2,CP-DCM-ACO,100.0,0.122696,0.118471,184.28,178.725
83.25,9x9,2020_00454.txt,2,CP-DCM-ACO,100.0,0.047911,0.044979,80.91,76.695
83.25,9x9,2020_00466.txt,2,CP-DCM-ACO,100.0,0.10701,0.095487,178.82,160.863
83.25,9x9,2020_00472.txt,2,CP-DCM-ACO,100.0,0.090761,0.086148,144.4,137.775
83.25,9x9,2020_00483.txt,2,CP-DCM-ACO,100.0,0.036402,0.037178,63.69,66.315
83.25,9x9,2020_00490.txt,2,CP-DCM-ACO,100.0,0.091303,0.073356,136.58,110.375
83.25,9x9,2020_00491.txt,2,CP-DCM-ACO,100.0,0.102561,0.096011,159.23,149.35
83.25,9x9,2020_00493.txt,2,CP-DCM-ACO,100.0,0.071716,0.068675,120.04,115.783
83.25,9x9,2020_00495.txt,2,CP-DCM-ACO,100.0,0.075826,0.065447,126.95,110.078
83.25,9x9,2020_00504.txt,2,CP-DCM-ACO,100.0,0.06153,0.074782,93.65,114.499
83.25,9x9,2020_00524.txt,2,CP-DCM-ACO,100.0,0.06517,0.058629,101.06,91.505
83.25,9x9,2020_00570.txt,2,CP-DCM-ACO,100.0,0.07507,0.064184,108.45,93.479
83.25,9x9,2020_00574.txt,2,CP-DCM-ACO,100.0,0.092563,0.095501,134.73,139.952
83.25,9x9,2020_00599.txt,2,CP-DCM-ACO,100.0,0.084262,0.085361,135.25,138.529
83.25,9x9,2020_00616.txt,2,CP-DCM-ACO,100.0,0.058439,0.058874,97.41,99.245
83.25,9x9,2020_00619.txt,2,CP-DCM-ACO,100.0,0.052267,0.04787,84.07,77.31
83.25,9x9,2020_00625.txt,2,CP-DCM-ACO,100.0,0.062298,0.053154,100.3,86.867
83.25,9x9,2020_00665.txt,2,CP-DCM-ACO,100.0,0.130281,0.1177,206.16,187.751
83.25,9x9,2020_00684.txt,2,CP-DCM-ACO,100.0,0.080178,0.080615,127.32,129.187
83.25,9x9,2020_00694.txt,2,CP-DCM-ACO,100.0,0.03325,0.027958,52.95,44.842
83.25,9x9,2020_00696.txt,2,CP-DCM-ACO,100.0,0.07455,0.080641,113.96,124.295
83.25,9x9,2020_00698.txt,2,CP-DCM-ACO,100.0,0.042834,0.032353,68.59,52.383
83.25,9x9,2020_00708.txt,2,CP-DCM-ACO,100.0,0.061225,0.055915,95.81,88.061
83.25,9x9,2020_00712.txt,2,CP-DCM-ACO,100.0,0.047778,0.037135,78.31,61.213
83.25,9x9,2020_00719.txt,2,CP-DCM-ACO,100.0,0.032397,0.029898,53.05,49.401
83.25,9x9,2020_00726.txt,2,CP-DCM-ACO,100.0,0.037104,0.031294,58,49.034
83.25,9x9,2020_00728.txt,2,CP-DCM-ACO,100.0,0.045032,0.038251,70.39,60.231
83.25,9x9,2020_00729.txt,2,CP-DCM-ACO,100.0,0.04782,0.038489,70.74,56.925
83.25,9x9,2020_00735.txt,2,CP-DCM-ACO,100.0,0.049495,0.040847,77.01,64.082
83.25,9x9,2020_00742.txt,2,CP-DCM-ACO,100.0,0.048367,0.055376,79.44,91.756
83.25,9x9,2020_00743.txt,2,CP-DCM-ACO,100.0,0.039247,0.041797,65.31,70.494
83.25,9x9,2020_00744.txt,2,CP-DCM-ACO,100.0,0.056602,0.051866,92.26,84.954
83.25,9x9,2020_00753.txt,2,CP-DCM-ACO,100.0,0.091167,0.087043,144.43,138.684
83.25,9x9,2020_00767.txt,2,CP-DCM-ACO,100.0,0.081337,0.079215,113.27,111.014
83.25,9x9,2020_00768.txt,2,CP-DCM-ACO,100.0,0.049167,0.055784,76.57,87.067
83.25,9x9,2020_00782.txt,2,CP-DCM-ACO,100.0,0.043624,0.035789,69.31,57.172
83.25,9x9,2020_00819.txt,2,CP-DCM-ACO,100.0,0.063154,0.050117,105.5,84.508
83.25,9x9,2020_00839.txt,2,CP-DCM-ACO,100.0,0.033,0.02826,53.24,45.975
83.25,9x9,2020_00847.txt,2,CP-DCM-ACO,100.0,0.060679,0.052948,89.97,79.397
83.25,9x9,2020_00860.txt,2,CP-DCM-ACO,100.0,0.06686,0.053261,102.18,82.161
83.25,9x9,2020_00861.txt,2,CP-DCM-ACO,100.0,0.0564,0.059772,89.97,96.185
83.25,9x9,2020_00869.txt,2,CP-DCM-ACO,100.0,0.098268,0.085912,142.61,126.213
83.25,9x9,2020_00875.txt,2,CP-DCM-ACO,100.0,0.055481,0.048746,83.03,73.529
83.25,9x9,2020_00885.txt,2,CP-DCM-ACO,100.0,0.134324,0.119203,197.85,176.713
83.25,9x9,2020_00890.txt,2,CP-DCM-ACO,100.0,0.040743,0.038027,64.76,61.103
83.25,9x9,2020_00905.txt,2,CP-DCM-ACO,100.0,0.044072,0.035754,69.41,56.749
83.25,9x9,2020_00906.txt,2,CP-DCM-ACO,100.0,0.055542,0.045584,88.27,73.097
83.25,9x9,2020_00908.txt,2,CP-DCM-ACO,100.0,0.045334,0.0361,78,62.781
83.25,9x9,2020_00910.txt,2,CP-DCM-ACO,100.0,0.044218,0.036151,70.14,58.213
83.25,9x9,2020_00914.txt,2,CP-DCM-ACO,100.0,0.063478,0.060516,103.96,100.108
83.25,9x9,2020_00917.txt,2,CP-DCM-ACO,100.0,0.062614,0.056036,104.19,93.81
83.25,9x9,2020_00932.txt,2,CP-DCM-ACO,100.0,0.044272,0.029973,73.7,50.208
83.25,9x9,2020_00939.txt,2,CP-DCM-ACO,100.0,0.044879,0.042748,76.01,73.019
83.25,9x9,2020_00942.txt,2,CP-DCM-ACO,100.0,0.050946,0.045047,87.13,77.422
83.25,9x9,2020_00950.txt,2,CP-DCM-ACO,100.0,0.042243,0.037435,72.32,64.489
83.25,9x9,2020_00952.txt,2,CP-DCM-ACO,100.0,0.048794,0.046018,80.03,76.157
83.25,9x9,2020_00960.txt,2,CP-DCM-ACO,100.0,0.094907,0.090957,142.78,137.174
83.25,9x9,2020_00961.txt,2,CP-DCM-ACO,100.0,0.064772,0.061883,103.25,99.567
83.25,9x9,2020_00964.txt,2,CP-DCM-ACO,100.0,0.04831,0.047468,77.61,77.226
83.25,9x9,2020_00966.txt,2,CP-DCM-ACO,100.0,0.051859,0.045344,89.03,78.681
83.25,9x9,2020_00968.txt,2,CP-DCM-ACO,100.0,0.042342,0.044609,79.09,83.724
83.25,9x9,2020_00986.txt,2,CP-DCM-ACO,100.0,0.043613,0.039811,72.74,66.584
83.25,9x9,2020_00993.txt,2,CP-DCM-ACO,100.0,0.04646,0.045994,72.55,72.654
83.25,9x9,2020_00997.txt,2,CP-DCM-ACO,100.0,0.126832,0.10727,197.14,167.646
83.25,9x9,2020_00998.txt,2,CP-DCM-ACO,100.0,0.125571,0.108653,186.48,161.799
83.25,9x9,2020_00999.txt,2,CP-DCM-ACO,100.0,0.106887,0.110834,183.98,191.693
