instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,19.0079,659
inst25x25_40_10.txt,2,1,0.570951,22
inst25x25_40_10.txt,3,1,7.55804,274
inst25x25_40_10.txt,4,1,1.9852,75
inst25x25_40_10.txt,5,1,0.334796,13
inst25x25_40_10.txt,6,1,3.63372,135
inst25x25_40_10.txt,7,1,4.45703,160
inst25x25_40_10.txt,8,1,3.74952,135
inst25x25_40_10.txt,9,1,0.913502,35
inst25x25_40_10.txt,10,1,8.22559,287
inst25x25_40_10.txt,11,1,5.73826,206
inst25x25_40_10.txt,12,1,4.37213,158
inst25x25_40_10.txt,13,1,1.2861,48
inst25x25_40_10.txt,14,1,6.80719,246
inst25x25_40_10.txt,15,1,0.17721,7
inst25x25_40_10.txt,16,1,4.27863,160
inst25x25_40_10.txt,17,1,4.13967,152
inst25x25_40_10.txt,18,1,5.45246,197
inst25x25_40_10.txt,19,1,8.55612,301
inst25x25_40_10.txt,20,1,5.60096,203
inst25x25_40_10.txt,21,1,0.604413,21
inst25x25_40_10.txt,22,1,5.07739,180
inst25x25_40_10.txt,23,1,2.0606,80
inst25x25_40_10.txt,24,1,1.85448,71
inst25x25_40_10.txt,25,1,6.96619,245
inst25x25_40_10.txt,26,1,2.25548,89
inst25x25_40_10.txt,27,1,4.81625,179
inst25x25_40_10.txt,28,1,2.99893,113
inst25x25_40_10.txt,29,1,2.82217,110
inst25x25_40_10.txt,30,1,2.24909,86
inst25x25_40_10.txt,31,1,5.93224,215
inst25x25_40_10.txt,32,1,1.56653,58
inst25x25_40_10.txt,33,1,0.743727,29
inst25x25_40_10.txt,34,1,0.787923,31
inst25x25_40_10.txt,35,1,1.72129,65
inst25x25_40_10.txt,36,1,0.571696,22
inst25x25_40_10.txt,37,1,1.52514,59
inst25x25_40_10.txt,38,1,3.57095,137
inst25x25_40_10.txt,39,1,1.07994,42
inst25x25_40_10.txt,40,1,0.507803,19
inst25x25_40_10.txt,41,1,5.09571,180
inst25x25_40_10.txt,42,1,0.210191,8
inst25x25_40_10.txt,43,1,2.25635,86
inst25x25_40_10.txt,44,1,1.10529,42
inst25x25_40_10.txt,45,1,2.04277,76
inst25x25_40_10.txt,46,1,2.17055,78
inst25x25_40_10.txt,47,1,5.35403,187
inst25x25_40_10.txt,48,1,1.59268,58
inst25x25_40_10.txt,49,1,1.36143,52
inst25x25_40_10.txt,50,1,3.88278,142
inst25x25_40_10.txt,51,1,2.34601,88
inst25x25_40_10.txt,52,1,4.64956,169
