instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,0.899276,37
inst25x25_40_10.txt,2,1,0.976327,40
inst25x25_40_10.txt,3,1,1.17688,49
inst25x25_40_10.txt,4,1,4.89677,190
inst25x25_40_10.txt,5,1,2.11239,87
inst25x25_40_10.txt,6,1,0.468751,19
inst25x25_40_10.txt,7,1,2.75238,115
inst25x25_40_10.txt,8,1,1.776,73
inst25x25_40_10.txt,9,1,1.53657,62
inst25x25_40_10.txt,10,1,1.7822,73
inst25x25_40_10.txt,11,1,3.67367,147
inst25x25_40_10.txt,12,1,2.67379,111
inst25x25_40_10.txt,13,1,3.07377,126
inst25x25_40_10.txt,14,1,4.12565,161
inst25x25_40_10.txt,15,1,5.54565,214
inst25x25_40_10.txt,16,1,2.62026,104
inst25x25_40_10.txt,17,1,11.2484,403
inst25x25_40_10.txt,18,1,13.4633,491
inst25x25_40_10.txt,19,1,1.20526,50
inst25x25_40_10.txt,20,1,11.0711,400
inst25x25_40_10.txt,21,1,0.888539,36
inst25x25_40_10.txt,22,1,0.80174,33
inst25x25_40_10.txt,23,1,2.42349,99
inst25x25_40_10.txt,24,1,3.20283,131
inst25x25_40_10.txt,25,1,4.86414,191
inst25x25_40_10.txt,26,1,3.5415,143
inst25x25_40_10.txt,27,1,3.98225,156
inst25x25_40_10.txt,28,1,0.512264,21
inst25x25_40_10.txt,29,1,3.0779,121
inst25x25_40_10.txt,30,1,1.58253,63
inst25x25_40_10.txt,31,1,3.58287,144
inst25x25_40_10.txt,32,1,0.338134,14
inst25x25_40_10.txt,33,1,4.74078,186
inst25x25_40_10.txt,34,1,2.48424,103
inst25x25_40_10.txt,35,1,0.856004,35
inst25x25_40_10.txt,36,1,1.68203,69
inst25x25_40_10.txt,37,1,1.64008,68
inst25x25_40_10.txt,38,1,2.64559,107
inst25x25_40_10.txt,39,1,1.72854,71
inst25x25_40_10.txt,40,1,0.872452,35
inst25x25_40_10.txt,41,1,4.18337,165
inst25x25_40_10.txt,42,1,2.4945,103
inst25x25_40_10.txt,43,1,5.82316,226
inst25x25_40_10.txt,44,1,1.59586,66
inst25x25_40_10.txt,45,1,0.541121,22
inst25x25_40_10.txt,46,1,0.768081,30
inst25x25_40_10.txt,47,1,2.7122,110
inst25x25_40_10.txt,48,1,0.590261,24
inst25x25_40_10.txt,49,1,0.74619,31
inst25x25_40_10.txt,50,1,3.5412,143
inst25x25_40_10.txt,51,1,1.81595,73
inst25x25_40_10.txt,52,1,2.48406,100
inst25x25_40_10.txt,53,1,2.13237,87
inst25x25_40_10.txt,54,1,0.221153,9
inst25x25_40_10.txt,55,1,0.687123,28
inst25x25_40_10.txt,56,1,0.557069,23
inst25x25_40_10.txt,57,1,10.0302,372
inst25x25_40_10.txt,58,1,1.05408,43
inst25x25_40_10.txt,59,1,1.06685,43
inst25x25_40_10.txt,60,1,8.38887,311
inst25x25_40_10.txt,61,1,0.600449,25
inst25x25_40_10.txt,62,1,2.62059,108
inst25x25_40_10.txt,63,1,2.69531,109
inst25x25_40_10.txt,64,1,3.63604,146
inst25x25_40_10.txt,65,1,2.16711,89
inst25x25_40_10.txt,66,1,9.6381,351
inst25x25_40_10.txt,67,1,3.08259,128
inst25x25_40_10.txt,68,1,1.60338,67
inst25x25_40_10.txt,69,1,0.749772,31
inst25x25_40_10.txt,70,1,3.364,138
inst25x25_40_10.txt,71,1,8.53003,316
inst25x25_40_10.txt,72,1,1.54307,64
inst25x25_40_10.txt,73,1,1.83142,76
inst25x25_40_10.txt,74,1,1.57689,63
inst25x25_40_10.txt,75,1,15.7117,575
inst25x25_40_10.txt,76,1,0.516023,21
inst25x25_40_10.txt,77,1,3.16601,129
inst25x25_40_10.txt,78,1,3.76072,148
inst25x25_40_10.txt,79,1,3.0008,124
inst25x25_40_10.txt,80,1,1.42662,59
inst25x25_40_10.txt,81,1,0.25189,10
inst25x25_40_10.txt,82,1,1.42661,58
inst25x25_40_10.txt,83,1,2.96618,121
inst25x25_40_10.txt,84,1,3.46171,138
inst25x25_40_10.txt,85,1,0.817899,34
inst25x25_40_10.txt,86,1,4.3257,168
inst25x25_40_10.txt,87,1,4.75925,189
inst25x25_40_10.txt,88,1,2.05738,84
inst25x25_40_10.txt,89,1,1.2225,50
inst25x25_40_10.txt,90,1,0.887653,36
inst25x25_40_10.txt,91,1,4.1846,162
inst25x25_40_10.txt,92,1,6.30505,237
inst25x25_40_10.txt,93,1,1.13553,45
inst25x25_40_10.txt,94,1,2.06939,84
inst25x25_40_10.txt,95,1,3.29678,134
inst25x25_40_10.txt,96,1,9.59551,351
inst25x25_40_10.txt,97,1,2.89079,118
inst25x25_40_10.txt,98,1,1.72179,69
inst25x25_40_10.txt,99,1,2.79449,114
inst25x25_40_10.txt,100,1,0.777834,32
inst25x25_40_50.txt,1,1,0.898816,36
inst25x25_40_50.txt,2,1,12.2496,441
inst25x25_40_50.txt,3,1,8.31635,310
inst25x25_40_50.txt,4,1,1.04045,42
inst25x25_40_50.txt,5,1,5.94007,228
inst25x25_40_50.txt,6,1,9.19166,338
inst25x25_40_50.txt,7,1,4.13896,156
inst25x25_40_50.txt,8,1,4.02047,150
inst25x25_40_50.txt,9,1,6.6136,237
inst25x25_40_50.txt,10,1,4.12496,159
inst25x25_40_50.txt,11,1,20.9027,756
inst25x25_40_50.txt,12,1,2.04136,82
inst25x25_40_50.txt,13,1,1.10621,44
inst25x25_40_50.txt,14,1,3.46466,137
inst25x25_40_50.txt,15,1,2.31013,92
inst25x25_40_50.txt,16,1,2.67175,109
inst25x25_40_50.txt,17,1,0.527876,21
inst25x25_40_50.txt,18,1,2.54834,102
inst25x25_40_50.txt,19,1,18.8075,674
inst25x25_40_50.txt,20,1,6.66776,251
inst25x25_40_50.txt,21,1,23.0466,825
inst25x25_40_50.txt,22,1,6.67101,249
inst25x25_40_50.txt,23,1,1.56864,63
inst25x25_40_50.txt,24,1,7.1095,262
inst25x25_40_50.txt,25,1,17.4731,626
inst25x25_40_50.txt,26,1,3.5187,139
inst25x25_40_50.txt,27,1,3.75669,150
inst25x25_40_50.txt,28,1,9.06532,329
inst25x25_40_50.txt,29,1,2.6167,107
inst25x25_40_50.txt,30,1,9.34882,343
inst25x25_40_50.txt,31,1,9.6925,360
inst25x25_40_50.txt,32,1,6.66666,244
inst25x25_40_50.txt,33,1,20.2122,742
inst25x25_40_50.txt,34,1,1.62849,67
inst25x25_40_50.txt,35,1,1.76204,72
inst25x25_40_50.txt,36,1,2.49536,102
inst25x25_40_50.txt,37,1,4.48693,176
inst25x25_40_50.txt,38,1,22.3057,798
inst25x25_40_50.txt,39,1,10.3308,376
inst25x25_40_50.txt,40,1,0.920982,37
inst25x25_40_50.txt,41,1,6.56006,246
inst25x25_40_50.txt,42,1,4.23982,163
inst25x25_40_50.txt,43,1,7.38739,276
inst25x25_40_50.txt,44,1,6.0275,227
inst25x25_40_50.txt,45,1,6.81241,257
inst25x25_40_50.txt,46,1,11.2568,410
inst25x25_40_50.txt,47,1,2.8631,113
inst25x25_40_50.txt,48,1,1.72994,70
inst25x25_40_50.txt,49,1,1.91534,78
inst25x25_40_50.txt,50,1,6.99997,258
inst25x25_40_50.txt,51,1,1.76217,71
inst25x25_40_50.txt,52,1,1.34497,54
inst25x25_40_50.txt,53,1,1.63796,67
inst25x25_40_50.txt,54,1,7.27002,269
inst25x25_40_50.txt,55,1,1.79351,72
inst25x25_40_50.txt,56,1,4.67382,168
inst25x25_40_50.txt,57,1,0.881938,36
inst25x25_40_50.txt,58,1,8.16316,302
inst25x25_40_50.txt,59,1,5.10878,192
inst25x25_40_50.txt,60,1,2.85255,117
inst25x25_40_50.txt,61,1,9.02703,334
inst25x25_40_50.txt,62,1,0.911777,37
