instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,0.974496,40
inst25x25_40_10.txt,2,1,3.6064,144
inst25x25_40_10.txt,3,1,0.670261,28
inst25x25_40_10.txt,4,1,3.16396,131
inst25x25_40_10.txt,5,1,2.29184,95
inst25x25_40_10.txt,6,1,0.745788,31
inst25x25_40_10.txt,7,1,3.15785,131
inst25x25_40_10.txt,8,1,1.40089,58
inst25x25_40_10.txt,9,1,12.3836,453
inst25x25_40_10.txt,10,1,1.48913,61
inst25x25_40_10.txt,11,1,1.84416,75
inst25x25_40_10.txt,12,1,3.85425,153
inst25x25_40_10.txt,13,1,1.05199,43
inst25x25_40_10.txt,14,1,0.90715,38
inst25x25_40_10.txt,15,1,1.20097,49
inst25x25_40_10.txt,16,1,0.612019,25
inst25x25_40_10.txt,17,1,1.14677,47
inst25x25_40_10.txt,18,1,2.45097,99
inst25x25_40_10.txt,19,1,0.366493,15
inst25x25_40_10.txt,20,1,4.915,190
inst25x25_40_10.txt,21,1,1.53209,62
inst25x25_40_10.txt,22,1,1.0622,42
inst25x25_40_10.txt,23,1,3.26177,131
inst25x25_40_10.txt,24,1,3.26997,131
inst25x25_40_10.txt,25,1,2.44084,101
inst25x25_40_10.txt,26,1,1.34817,56
inst25x25_40_10.txt,27,1,2.26704,92
inst25x25_40_10.txt,28,1,0.270354,11
inst25x25_40_10.txt,29,1,1.12107,45
inst25x25_40_10.txt,30,1,3.76799,147
inst25x25_40_10.txt,31,1,5.21435,200
inst25x25_40_10.txt,32,1,1.19722,50
inst25x25_40_10.txt,33,1,1.68827,69
inst25x25_40_10.txt,34,1,1.45346,60
inst25x25_40_10.txt,35,1,4.42243,173
inst25x25_40_10.txt,36,1,1.21228,49
inst25x25_40_10.txt,37,1,0.536896,22
inst25x25_40_10.txt,38,1,2.85,116
inst25x25_40_10.txt,39,1,1.78543,72
inst25x25_40_10.txt,40,1,1.45675,59
inst25x25_40_10.txt,41,1,5.15889,196
inst25x25_40_10.txt,42,1,1.32377,55
inst25x25_40_10.txt,43,1,1.35691,56
inst25x25_40_10.txt,44,1,1.69577,70
inst25x25_40_10.txt,45,1,2.43954,100
