param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
15,16x16,16x16_02203.txt,2,CP-DCM-ACO,100.0,0.070855,0.205477,22.02,63.803
15,16x16,16x16_02205.txt,2,CP-DCM-ACO,100.0,0.11356,0.181124,32.09,51.141
15,16x16,16x16_02211.txt,2,CP-DCM-ACO,100.0,0.028899,0.034506,10.48,12.989
15,16x16,16x16_02214.txt,2,CP-DCM-ACO,100.0,0.048904,0.097891,17.33,35.495
15,16x16,16x16_02223.txt,2,CP-DCM-ACO,100.0,0.037211,0.038049,11.14,11.682
15,16x16,16x16_02228.txt,2,CP-DCM-ACO,100.0,0.251001,0.306922,71.93,88.189
15,16x16,16x16_02230.txt,2,CP-DCM-ACO,100.0,0.028549,0.031391,8.65,9.923
15,16x16,16x16_02233.txt,2,CP-DCM-ACO,100.0,0.132204,0.213607,39.11,63.397
15,16x16,16x16_02234.txt,2,CP-DCM-ACO,100.0,0.097051,0.125272,31.34,40.732
15,16x16,16x16_02237.txt,2,CP-DCM-ACO,100.0,0.116979,0.15408,29.89,39.422
15,16x16,16x16_02251.txt,2,CP-DCM-ACO,100.0,0.022046,0.021472,7.06,7.259
15,16x16,16x16_02256.txt,2,CP-DCM-ACO,100.0,0.249878,0.367707,67.03,99.085
15,16x16,16x16_02265.txt,2,CP-DCM-ACO,100.0,0.010309,0.0054,2.72,1.563
15,16x16,16x16_02280.txt,2,CP-DCM-ACO,100.0,0.035911,0.04204,9.83,11.634
15,16x16,16x16_02281.txt,2,CP-DCM-ACO,100.0,0.026293,0.028434,8.38,9.446
15,16x16,16x16_02288.txt,2,CP-DCM-ACO,100.0,0.13615,0.175963,40.21,52.294
15,16x16,16x16_02291.txt,2,CP-DCM-ACO,100.0,0.011945,0.01062,3.32,3.098
15,16x16,16x16_02292.txt,2,CP-DCM-ACO,100.0,0.057984,0.07814,17.27,23.491
15,16x16,16x16_02297.txt,2,CP-DCM-ACO,100.0,0.126359,0.165821,37.11,48.971
15,16x16,16x16_02300.txt,2,CP-DCM-ACO,100.0,0.021166,0.046827,7.61,17.437
15,16x16,16x16_02314.txt,2,CP-DCM-ACO,100.0,0.086258,0.14574,24.47,41.781
15,16x16,16x16_02330.txt,2,CP-DCM-ACO,100.0,0.027174,0.035556,8.89,11.899
15,16x16,16x16_02333.txt,2,CP-DCM-ACO,100.0,0.012233,0.006015,3.09,1.607
15,16x16,16x16_02338.txt,2,CP-DCM-ACO,100.0,0.044566,0.042484,13.22,12.732
