instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
inst25x25_40_10.txt,2,CP-DCM-ACO,100.0,2.597798,2.061831,111.59,88.646
inst25x25_40_30.txt,2,CP-DCM-ACO,100.0,5.912079,5.470138,250.25,230.775
inst25x25_40_50.txt,2,CP-DCM-ACO,100.0,5.392548,3.927215,230.97,168.407
inst25x25_40_57.txt,2,CP-DCM-ACO,100.0,3.833567,3.013211,161.49,127.347
inst25x25_40_62.txt,2,CP-DCM-ACO,100.0,6.567224,5.432663,287.03,238.065
inst25x25_40_79.txt,2,CP-DCM-ACO,100.0,5.370652,4.612006,227.72,194.613
inst25x25_40_80.txt,2,CP-DCM-ACO,100.0,2.562152,1.743345,110.32,75.064
inst25x25_40_89.txt,2,CP-DCM-ACO,100.0,2.655633,2.121924,118.69,94.666
inst25x25_40_9.txt,2,CP-DCM-ACO,100.0,4.796098,4.096133,210.89,180.161
inst25x25_40_99.txt,2,CP-DCM-ACO,100.0,3.994382,5.872305,176.53,259.671
inst25x25_45_1.txt,2,CP-DCM-ACO,86.0,29.020627,28.89732,1754.105,1734.682
inst25x25_45_11.txt,2,CP-DCM-ACO,100.0,6.612773,9.377708,418.97,590.23
inst25x25_45_14.txt,2,CP-DCM-ACO,100.0,2.061996,2.043019,126.16,124.508
inst25x25_45_15.txt,2,CP-DCM-ACO,100.0,15.348587,17.363384,939.23,1056.08
inst25x25_45_16.txt,2,CP-DCM-ACO,99.0,6.98808,10.421302,418.859,621.911
inst25x25_45_17.txt,2,CP-DCM-ACO,100.0,5.460173,6.62348,319.96,386.552
inst25x25_45_18.txt,2,CP-DCM-ACO,100.0,3.706274,4.127395,223.09,247.544
inst25x25_45_19.txt,2,CP-DCM-ACO,100.0,9.37229,10.697176,591.38,671.702
inst25x25_45_2.txt,2,CP-DCM-ACO,99.0,9.107143,14.485763,560.626,885.377
inst25x25_45_21.txt,2,CP-DCM-ACO,97.0,13.003259,13.578197,752.649,781.563
inst25x25_45_23.txt,2,CP-DCM-ACO,100.0,5.644186,5.984785,323.21,341.332
inst25x25_45_24.txt,2,CP-DCM-ACO,91.0,32.789874,31.242077,2033.099,1926.217
inst25x25_45_26.txt,2,CP-DCM-ACO,99.0,10.416727,15.065326,656.263,944.273
inst25x25_45_29.txt,2,CP-DCM-ACO,100.0,6.291634,6.540225,374.97,387.401
inst25x25_45_3.txt,2,CP-DCM-ACO,100.0,13.504794,18.643806,758.12,1042.905
inst25x25_45_32.txt,2,CP-DCM-ACO,100.0,4.563538,6.067036,261.33,344.382
inst25x25_45_33.txt,2,CP-DCM-ACO,100.0,7.393467,10.206611,455.02,624.11
inst25x25_45_34.txt,2,CP-DCM-ACO,87.0,20.509214,23.262855,1285.299,1457.046
inst25x25_45_35.txt,2,CP-DCM-ACO,90.0,18.953662,19.69135,1226.944,1270.256
inst25x25_45_36.txt,2,CP-DCM-ACO,97.0,12.336726,18.780118,729.866,1102.904
inst25x25_45_37.txt,2,CP-DCM-ACO,99.0,8.945064,15.071661,529.545,883.025
inst25x25_45_4.txt,2,CP-DCM-ACO,98.0,11.307795,12.228491,714.408,770.472
inst25x25_45_40.txt,2,CP-DCM-ACO,100.0,3.705314,5.121299,217.76,298.011
inst25x25_45_41.txt,2,CP-DCM-ACO,100.0,6.999412,9.476473,413.75,555.653
inst25x25_45_43.txt,2,CP-DCM-ACO,88.0,24.30854,25.684943,1518.261,1595.308
inst25x25_45_46.txt,2,CP-DCM-ACO,100.0,4.016499,6.210003,237.54,362.947
inst25x25_45_51.txt,2,CP-DCM-ACO,100.0,4.594681,6.682787,288.72,415.073
inst25x25_45_52.txt,2,CP-DCM-ACO,100.0,3.05977,2.538353,176.95,146.131
inst25x25_45_54.txt,2,CP-DCM-ACO,99.0,10.698219,14.75679,639.485,876.923
inst25x25_45_56.txt,2,CP-DCM-ACO,100.0,6.243589,8.966289,385.48,551.115
inst25x25_45_57.txt,2,CP-DCM-ACO,100.0,13.718258,17.410413,825.04,1042.45
inst25x25_45_58.txt,2,CP-DCM-ACO,99.0,11.061801,14.292165,717.465,921.992
inst25x25_45_59.txt,2,CP-DCM-ACO,100.0,5.886262,8.533429,346.14,499.407
inst25x25_45_6.txt,2,CP-DCM-ACO,98.0,11.351433,11.78797,701.061,721.624
inst25x25_45_62.txt,2,CP-DCM-ACO,100.0,7.573344,11.786099,492.3,762.387
inst25x25_45_63.txt,2,CP-DCM-ACO,72.0,29.043733,28.17707,1752.889,1696.198
inst25x25_45_64.txt,2,CP-DCM-ACO,99.0,6.48694,8.7903,378.737,509.923
inst25x25_45_65.txt,2,CP-DCM-ACO,99.0,6.40196,7.92267,371.475,456.426
inst25x25_45_67.txt,2,CP-DCM-ACO,100.0,7.667598,9.928018,451.4,581.093
inst25x25_45_69.txt,2,CP-DCM-ACO,95.0,11.970132,15.626855,769.916,1003.705
inst25x25_45_7.txt,2,CP-DCM-ACO,100.0,7.098773,9.630827,414.5,559.639
inst25x25_45_71.txt,2,CP-DCM-ACO,100.0,5.778978,8.578886,325.05,477.321
inst25x25_45_72.txt,2,CP-DCM-ACO,98.0,15.197834,16.538661,859.806,919.736
inst25x25_45_73.txt,2,CP-DCM-ACO,100.0,2.81717,4.899494,170.92,293.702
inst25x25_45_75.txt,2,CP-DCM-ACO,100.0,4.54822,6.876159,263.64,393.692
inst25x25_45_76.txt,2,CP-DCM-ACO,100.0,2.456078,1.900159,146.79,111.464
inst25x25_45_77.txt,2,CP-DCM-ACO,88.0,24.56157,25.868094,1392.841,1462.38
inst25x25_45_8.txt,2,CP-DCM-ACO,100.0,6.531259,11.181496,372.47,634.79
inst25x25_45_82.txt,2,CP-DCM-ACO,97.0,16.417407,23.794885,987.567,1419.596
inst25x25_45_83.txt,2,CP-DCM-ACO,100.0,3.419599,5.495398,196.34,306.963
inst25x25_45_84.txt,2,CP-DCM-ACO,99.0,8.003782,12.239091,484.556,732.765
inst25x25_45_85.txt,2,CP-DCM-ACO,99.0,8.068288,9.355371,479.071,547.895
inst25x25_45_86.txt,2,CP-DCM-ACO,100.0,10.739995,11.043729,609.66,626.509
inst25x25_45_87.txt,2,CP-DCM-ACO,99.0,5.55463,8.106686,327.838,478.084
inst25x25_45_88.txt,2,CP-DCM-ACO,100.0,3.642165,4.947259,224.99,303.023
inst25x25_45_89.txt,2,CP-DCM-ACO,99.0,13.57252,14.538551,783.707,832.805
inst25x25_45_90.txt,2,CP-DCM-ACO,100.0,7.200014,9.051097,421.54,523.664
inst25x25_45_92.txt,2,CP-DCM-ACO,100.0,2.834405,4.52809,178.41,283.351
inst25x25_45_93.txt,2,CP-DCM-ACO,95.0,17.13008,19.469234,1028.653,1156.928
inst25x25_45_95.txt,2,CP-DCM-ACO,82.0,22.709383,26.694756,1329.768,1546.338
inst25x25_45_96.txt,2,CP-DCM-ACO,100.0,3.688644,4.910162,199.98,264.027
