instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
inst25x25_40_10.txt,2,CP-DCM-ACO,100.0,2.33689,0.0,37.0,0.0
inst25x25_40_30.txt,2,CP-DCM-ACO,100.0,6.91978,0.0,106.0,0.0
inst25x25_40_50.txt,2,CP-DCM-ACO,100.0,9.16646,0.0,138.0,0.0
inst25x25_40_57.txt,2,CP-DCM-ACO,100.0,1.80432,0.0,28.0,0.0
inst25x25_40_62.txt,2,CP-DCM-ACO,100.0,43.2615,0.0,687.0,0.0
inst25x25_40_79.txt,2,CP-DCM-ACO,100.0,9.00425,0.0,141.0,0.0
inst25x25_40_80.txt,2,CP-DCM-ACO,100.0,0.784565,0.0,13.0,0.0
inst25x25_40_89.txt,2,CP-DCM-ACO,100.0,0.785314,0.0,14.0,0.0
inst25x25_40_9.txt,2,CP-DCM-ACO,100.0,5.00261,0.0,83.0,0.0
inst25x25_40_99.txt,2,CP-DCM-ACO,100.0,3.24455,0.0,56.0,0.0
inst25x25_45_1.txt,2,CP-DCM-ACO,100.0,8.4446,0.0,195.0,0.0
inst25x25_45_11.txt,2,CP-DCM-ACO,100.0,3.11935,0.0,78.0,0.0
inst25x25_45_14.txt,2,CP-DCM-ACO,100.0,2.27301,0.0,54.0,0.0
inst25x25_45_15.txt,2,CP-DCM-ACO,100.0,17.1711,0.0,375.0,0.0
inst25x25_45_16.txt,2,CP-DCM-ACO,100.0,4.37023,0.0,101.0,0.0
inst25x25_45_17.txt,2,CP-DCM-ACO,100.0,2.1984,0.0,50.0,0.0
inst25x25_45_18.txt,2,CP-DCM-ACO,100.0,1.04688,0.0,25.0,0.0
inst25x25_45_19.txt,2,CP-DCM-ACO,100.0,21.1042,0.0,478.0,0.0
inst25x25_45_2.txt,2,CP-DCM-ACO,100.0,1.60647,0.0,40.0,0.0
inst25x25_45_21.txt,2,CP-DCM-ACO,100.0,57.621,0.0,1183.0,0.0
inst25x25_45_23.txt,2,CP-DCM-ACO,100.0,0.812547,0.0,19.0,0.0
inst25x25_45_24.txt,2,CP-DCM-ACO,100.0,23.0501,0.0,535.0,0.0
inst25x25_45_26.txt,2,CP-DCM-ACO,100.0,1.47392,0.0,38.0,0.0
inst25x25_45_29.txt,2,CP-DCM-ACO,100.0,6.41653,0.0,147.0,0.0
inst25x25_45_3.txt,2,CP-DCM-ACO,100.0,1.00921,0.0,23.0,0.0
inst25x25_45_32.txt,2,CP-DCM-ACO,100.0,1.46963,0.0,34.0,0.0
inst25x25_45_33.txt,2,CP-DCM-ACO,100.0,5.20602,0.0,124.0,0.0
inst25x25_45_34.txt,2,CP-DCM-ACO,100.0,5.98474,0.0,142.0,0.0
inst25x25_45_35.txt,2,CP-DCM-ACO,100.0,15.8858,0.0,367.0,0.0
inst25x25_45_36.txt,2,CP-DCM-ACO,100.0,4.37723,0.0,100.0,0.0
inst25x25_45_37.txt,2,CP-DCM-ACO,100.0,1.96255,0.0,47.0,0.0
inst25x25_45_4.txt,2,CP-DCM-ACO,100.0,7.99839,0.0,186.0,0.0
inst25x25_45_40.txt,2,CP-DCM-ACO,100.0,1.98158,0.0,46.0,0.0
inst25x25_45_41.txt,2,CP-DCM-ACO,100.0,1.58352,0.0,38.0,0.0
inst25x25_45_43.txt,2,CP-DCM-ACO,100.0,5.64333,0.0,137.0,0.0
inst25x25_45_46.txt,2,CP-DCM-ACO,100.0,10.6225,0.0,234.0,0.0
inst25x25_45_51.txt,2,CP-DCM-ACO,100.0,5.53426,0.0,133.0,0.0
inst25x25_45_52.txt,2,CP-DCM-ACO,100.0,1.68801,0.0,39.0,0.0
inst25x25_45_54.txt,2,CP-DCM-ACO,100.0,7.35059,0.0,166.0,0.0
inst25x25_45_56.txt,2,CP-DCM-ACO,100.0,1.74548,0.0,44.0,0.0
inst25x25_45_57.txt,2,CP-DCM-ACO,100.0,4.33505,0.0,102.0,0.0
inst25x25_45_58.txt,2,CP-DCM-ACO,100.0,11.2324,0.0,267.0,0.0
inst25x25_45_59.txt,2,CP-DCM-ACO,100.0,3.4947,0.0,81.0,0.0
inst25x25_45_6.txt,2,CP-DCM-ACO,100.0,2.49907,0.0,63.0,0.0
inst25x25_45_62.txt,2,CP-DCM-ACO,100.0,12.271,0.0,296.0,0.0
inst25x25_45_63.txt,2,CP-DCM-ACO,100.0,37.5253,0.0,833.0,0.0
inst25x25_45_64.txt,2,CP-DCM-ACO,100.0,9.3546,0.0,209.0,0.0
inst25x25_45_65.txt,2,CP-DCM-ACO,100.0,3.70494,0.0,85.0,0.0
inst25x25_45_67.txt,2,CP-DCM-ACO,100.0,2.23928,0.0,53.0,0.0
inst25x25_45_69.txt,2,CP-DCM-ACO,100.0,1.35446,0.0,35.0,0.0
inst25x25_45_7.txt,2,CP-DCM-ACO,100.0,2.02033,0.0,46.0,0.0
inst25x25_45_71.txt,2,CP-DCM-ACO,100.0,2.48276,0.0,55.0,0.0
inst25x25_45_72.txt,2,CP-DCM-ACO,100.0,2.48116,0.0,57.0,0.0
inst25x25_45_73.txt,2,CP-DCM-ACO,100.0,2.59838,0.0,64.0,0.0
inst25x25_45_75.txt,2,CP-DCM-ACO,100.0,3.45801,0.0,78.0,0.0
inst25x25_45_76.txt,2,CP-DCM-ACO,100.0,1.70548,0.0,42.0,0.0
inst25x25_45_77.txt,2,CP-DCM-ACO,100.0,53.0494,0.0,1139.0,0.0
inst25x25_45_8.txt,2,CP-DCM-ACO,100.0,3.4842,0.0,81.0,0.0
inst25x25_45_82.txt,2,CP-DCM-ACO,100.0,6.7871,0.0,161.0,0.0
inst25x25_45_83.txt,2,CP-DCM-ACO,100.0,2.56204,0.0,62.0,0.0
inst25x25_45_84.txt,2,CP-DCM-ACO,100.0,2.45413,0.0,62.0,0.0
inst25x25_45_85.txt,2,CP-DCM-ACO,100.0,13.9345,0.0,306.0,0.0
inst25x25_45_86.txt,2,CP-DCM-ACO,100.0,5.03628,0.0,110.0,0.0
inst25x25_45_87.txt,2,CP-DCM-ACO,100.0,2.07676,0.0,50.0,0.0
inst25x25_45_88.txt,2,CP-DCM-ACO,100.0,6.08223,0.0,145.0,0.0
inst25x25_45_89.txt,2,CP-DCM-ACO,100.0,6.68511,0.0,146.0,0.0
inst25x25_45_90.txt,2,CP-DCM-ACO,100.0,9.16981,0.0,196.0,0.0
inst25x25_45_92.txt,2,CP-DCM-ACO,100.0,4.92012,0.0,118.0,0.0
inst25x25_45_93.txt,2,CP-DCM-ACO,100.0,7.21187,0.0,165.0,0.0
inst25x25_45_95.txt,2,CP-DCM-ACO,100.0,8.91679,0.0,206.0,0.0
inst25x25_45_96.txt,2,CP-DCM-ACO,100.0,6.41574,0.0,138.0,0.0
inst25x25_45_97.txt,2,CP-DCM-ACO,0.0,,,,
inst25x25_45_99.txt,2,CP-DCM-ACO,100.0,2.64743,0.0,64.0,0.0
inst25x25_50_1.txt,2,CP-DCM-ACO,100.0,0.181287,0.0,7.0,0.0
inst25x25_50_11.txt,2,CP-DCM-ACO,100.0,0.146174,0.0,6.0,0.0
inst25x25_50_14.txt,2,CP-DCM-ACO,100.0,0.45074,0.0,21.0,0.0
