instance,alg,alg_name,rep,success,time,cycles
inst25x25_40_10.txt,0,CP-ACS,85,1,11.9096,378
inst25x25_40_10.txt,0,CP-ACS,78,1,33.8376,1006
inst25x25_40_10.txt,0,CP-ACS,90,1,3.2678,109
inst25x25_40_10.txt,0,CP-ACS,89,1,9.01398,282
inst25x25_40_10.txt,0,CP-ACS,88,1,11.868,375
inst25x25_40_10.txt,0,CP-ACS,91,1,1.8387,61
inst25x25_40_10.txt,0,CP-ACS,93,1,1.26229,42
inst25x25_40_10.txt,0,CP-ACS,95,1,1.02813,34
inst25x25_40_10.txt,0,CP-ACS,92,1,4.30271,139
inst25x25_40_10.txt,0,CP-ACS,96,1,1.59582,50
inst25x25_40_10.txt,0,CP-ACS,97,1,2.98938,99
inst25x25_40_10.txt,0,CP-ACS,94,1,6.03959,188
inst25x25_40_10.txt,0,CP-ACS,99,1,5.11889,164
inst25x25_40_10.txt,0,CP-ACS,98,1,12.2947,386
inst25x25_40_30.txt,0,CP-ACS,1,1,9.74536,304
inst25x25_40_10.txt,0,CP-ACS,100,1,17.2364,530
inst25x25_40_30.txt,0,CP-ACS,2,1,9.27188,288
inst25x25_40_30.txt,0,CP-ACS,4,1,10.7605,333
inst25x25_40_30.txt,0,CP-ACS,5,1,9.69272,295
inst25x25_40_10.txt,0,CP-ACS,56,0,121.698,3600
inst25x25_40_30.txt,0,CP-ACS,8,1,1.74313,60
inst25x25_40_30.txt,0,CP-ACS,3,1,20.7952,643
inst25x25_40_30.txt,0,CP-ACS,7,1,9.32897,295
inst25x25_40_30.txt,0,CP-ACS,10,1,5.80409,188
inst25x25_40_30.txt,0,CP-ACS,6,1,18.5771,564
inst25x25_40_30.txt,0,CP-ACS,12,1,23.4815,715
inst25x25_40_30.txt,0,CP-ACS,13,1,20.1032,619
inst25x25_40_30.txt,0,CP-ACS,15,1,12.7574,395
inst25x25_40_30.txt,0,CP-ACS,14,1,15.765,478
inst25x25_40_30.txt,0,CP-ACS,16,1,12.8922,389
inst25x25_40_30.txt,0,CP-ACS,18,1,2.05168,68
inst25x25_40_30.txt,0,CP-ACS,17,1,14.6358,448
inst25x25_40_30.txt,0,CP-ACS,20,1,1.84964,62
inst25x25_40_30.txt,0,CP-ACS,21,1,8.6391,275
inst25x25_40_30.txt,0,CP-ACS,22,1,1.16685,39
inst25x25_40_30.txt,0,CP-ACS,23,1,8.41153,264
inst25x25_40_30.txt,0,CP-ACS,24,1,2.50839,83
inst25x25_40_30.txt,0,CP-ACS,11,1,82.1849,2365
inst25x25_40_30.txt,0,CP-ACS,19,1,25.919,792
inst25x25_40_30.txt,0,CP-ACS,25,1,6.94248,221
inst25x25_40_30.txt,0,CP-ACS,28,1,1.10573,35
inst25x25_40_30.txt,0,CP-ACS,26,1,6.32633,198
inst25x25_40_30.txt,0,CP-ACS,27,1,12.0814,370
inst25x25_40_30.txt,0,CP-ACS,29,1,8.52572,258
inst25x25_40_30.txt,0,CP-ACS,30,1,9.91807,299
inst25x25_40_30.txt,0,CP-ACS,32,1,1.95585,63
inst25x25_40_30.txt,0,CP-ACS,31,1,7.64552,233
inst25x25_40_30.txt,0,CP-ACS,34,1,6.60253,194
inst25x25_40_30.txt,0,CP-ACS,36,1,11.0194,343
inst25x25_40_30.txt,0,CP-ACS,35,1,14.4407,448
inst25x25_40_30.txt,0,CP-ACS,37,1,0.668593,23
inst25x25_40_30.txt,0,CP-ACS,9,0,122.841,3600
inst25x25_40_30.txt,0,CP-ACS,38,1,6.47791,203
inst25x25_40_30.txt,0,CP-ACS,41,1,1.50847,50
inst25x25_40_30.txt,0,CP-ACS,33,1,28.6454,859
inst25x25_40_30.txt,0,CP-ACS,40,1,13.2445,404
inst25x25_40_30.txt,0,CP-ACS,39,1,16.7857,509
inst25x25_40_30.txt,0,CP-ACS,43,1,21.6446,665
inst25x25_40_30.txt,0,CP-ACS,45,1,17.2295,535
inst25x25_40_30.txt,0,CP-ACS,44,1,20.6828,625
inst25x25_40_30.txt,0,CP-ACS,46,1,7.67355,244
inst25x25_40_30.txt,0,CP-ACS,47,1,10.5216,324
inst25x25_40_30.txt,0,CP-ACS,49,1,9.15208,288
inst25x25_40_30.txt,0,CP-ACS,50,1,5.57973,179
inst25x25_40_30.txt,0,CP-ACS,48,1,14.9753,452
inst25x25_40_30.txt,0,CP-ACS,51,1,12.1315,367
inst25x25_40_30.txt,0,CP-ACS,42,1,54.522,1610
inst25x25_40_30.txt,0,CP-ACS,54,1,2.35911,79
inst25x25_40_30.txt,0,CP-ACS,56,1,1.88145,60
inst25x25_40_30.txt,0,CP-ACS,55,1,3.63945,116
inst25x25_40_30.txt,0,CP-ACS,53,1,16.0522,490
inst25x25_40_30.txt,0,CP-ACS,58,1,7.84239,240
inst25x25_40_30.txt,0,CP-ACS,57,1,10.057,311
inst25x25_40_30.txt,0,CP-ACS,59,1,12.0421,369
inst25x25_40_30.txt,0,CP-ACS,61,1,6.91752,219
inst25x25_40_30.txt,0,CP-ACS,60,1,8.87946,277
inst25x25_40_30.txt,0,CP-ACS,64,1,7.94299,250
inst25x25_40_30.txt,0,CP-ACS,65,1,5.64693,181
inst25x25_40_30.txt,0,CP-ACS,62,1,25.3153,767
inst25x25_40_30.txt,0,CP-ACS,63,1,24.45,733
inst25x25_40_30.txt,0,CP-ACS,67,1,2.23989,75
inst25x25_40_30.txt,0,CP-ACS,68,1,1.79602,61
inst25x25_40_30.txt,0,CP-ACS,69,1,2.09793,71
inst25x25_40_30.txt,0,CP-ACS,71,1,3.70139,121
inst25x25_40_30.txt,0,CP-ACS,66,1,22.0418,684
inst25x25_40_30.txt,0,CP-ACS,72,1,11.2509,338
inst25x25_40_30.txt,0,CP-ACS,74,1,3.3546,102
inst25x25_40_30.txt,0,CP-ACS,73,1,9.53351,287
inst25x25_40_30.txt,0,CP-ACS,70,1,21.0002,633
inst25x25_40_30.txt,0,CP-ACS,76,1,2.69693,86
inst25x25_40_30.txt,0,CP-ACS,77,1,8.66009,254
inst25x25_40_30.txt,0,CP-ACS,78,1,7.75354,226
inst25x25_40_30.txt,0,CP-ACS,80,1,1.37424,46
inst25x25_40_30.txt,0,CP-ACS,75,1,14.5185,435
inst25x25_40_30.txt,0,CP-ACS,82,1,9.88976,294
inst25x25_40_30.txt,0,CP-ACS,83,1,8.62412,266
inst25x25_40_30.txt,0,CP-ACS,52,0,122.386,3500
inst25x25_40_30.txt,0,CP-ACS,79,1,38.6329,1118
inst25x25_40_30.txt,0,CP-ACS,85,1,4.9718,159
inst25x25_40_30.txt,0,CP-ACS,84,1,19.634,597
inst25x25_40_30.txt,0,CP-ACS,87,1,6.74026,207
inst25x25_40_30.txt,0,CP-ACS,89,1,3.68837,115
inst25x25_40_30.txt,0,CP-ACS,86,1,12.7076,385
inst25x25_40_30.txt,0,CP-ACS,81,1,49.6406,1462
inst25x25_40_30.txt,0,CP-ACS,90,1,6.13499,192
inst25x25_40_30.txt,0,CP-ACS,88,1,13.9236,412
inst25x25_40_30.txt,0,CP-ACS,91,1,5.48286,172
inst25x25_40_30.txt,0,CP-ACS,94,1,2.39917,81
inst25x25_40_30.txt,0,CP-ACS,95,1,6.32148,194
inst25x25_40_30.txt,0,CP-ACS,92,1,16.615,503
inst25x25_40_30.txt,0,CP-ACS,97,1,6.58912,203
inst25x25_40_30.txt,0,CP-ACS,93,1,14.7154,451
inst25x25_40_30.txt,0,CP-ACS,99,1,1.6065,50
inst25x25_40_50.txt,0,CP-ACS,1,1,1.74534,55
inst25x25_40_30.txt,0,CP-ACS,100,1,7.23134,220
inst25x25_40_50.txt,0,CP-ACS,2,1,10.4576,321
inst25x25_40_30.txt,0,CP-ACS,98,1,17.642,539
inst25x25_40_50.txt,0,CP-ACS,3,1,9.42291,295
inst25x25_40_50.txt,0,CP-ACS,5,1,1.82497,61
inst25x25_40_30.txt,0,CP-ACS,96,1,29.8537,879
inst25x25_40_50.txt,0,CP-ACS,4,1,9.23956,287
inst25x25_40_50.txt,0,CP-ACS,6,1,6.42285,192
inst25x25_40_50.txt,0,CP-ACS,7,1,8.43774,256
inst25x25_40_50.txt,0,CP-ACS,10,1,5.31416,163
inst25x25_40_50.txt,0,CP-ACS,11,1,8.76635,279
inst25x25_40_50.txt,0,CP-ACS,13,1,3.55394,113
inst25x25_40_50.txt,0,CP-ACS,12,1,12.049,377
inst25x25_40_50.txt,0,CP-ACS,14,1,4.21571,134
inst25x25_40_50.txt,0,CP-ACS,16,1,1.74373,58
inst25x25_40_50.txt,0,CP-ACS,15,1,3.49612,116
inst25x25_40_50.txt,0,CP-ACS,8,1,30.896,942
inst25x25_40_50.txt,0,CP-ACS,18,1,7.9547,245
inst25x25_40_50.txt,0,CP-ACS,20,1,3.70336,121
inst25x25_40_50.txt,0,CP-ACS,19,1,13.8967,423
inst25x25_40_50.txt,0,CP-ACS,22,1,6.24889,198
inst25x25_40_50.txt,0,CP-ACS,9,1,53.614,1558
inst25x25_40_50.txt,0,CP-ACS,23,1,12.0925,377
inst25x25_40_50.txt,0,CP-ACS,25,1,8.90368,272
inst25x25_40_50.txt,0,CP-ACS,17,1,48.9376,1469
inst25x25_40_50.txt,0,CP-ACS,24,1,25.7394,760
inst25x25_40_50.txt,0,CP-ACS,26,1,11.7849,347
inst25x25_40_50.txt,0,CP-ACS,27,1,11.3908,333
inst25x25_40_50.txt,0,CP-ACS,29,1,9.61053,282
inst25x25_40_50.txt,0,CP-ACS,31,1,2.78171,78
inst25x25_40_50.txt,0,CP-ACS,30,1,13.7018,394
inst25x25_40_50.txt,0,CP-ACS,32,1,7.55107,223
inst25x25_40_50.txt,0,CP-ACS,28,1,25.4594,738
inst25x25_40_50.txt,0,CP-ACS,34,1,7.88296,232
inst25x25_40_50.txt,0,CP-ACS,33,1,26.0756,739
inst25x25_40_50.txt,0,CP-ACS,36,1,16.687,491
inst25x25_40_50.txt,0,CP-ACS,35,1,21.9366,646
inst25x25_40_50.txt,0,CP-ACS,37,1,12.6176,385
inst25x25_40_50.txt,0,CP-ACS,40,1,2.58568,88
inst25x25_40_50.txt,0,CP-ACS,39,1,12.5993,395
inst25x25_40_50.txt,0,CP-ACS,41,1,3.58742,119
inst25x25_40_50.txt,0,CP-ACS,42,1,4.66771,151
inst25x25_40_50.txt,0,CP-ACS,43,1,4.49449,144
inst25x25_40_50.txt,0,CP-ACS,21,0,122.644,3500
inst25x25_40_50.txt,0,CP-ACS,44,1,15.3383,472
inst25x25_40_50.txt,0,CP-ACS,47,1,1.10969,36
inst25x25_40_50.txt,0,CP-ACS,38,1,36.6874,1096
inst25x25_40_50.txt,0,CP-ACS,46,1,6.1826,197
inst25x25_40_50.txt,0,CP-ACS,45,1,21.179,644
inst25x25_40_50.txt,0,CP-ACS,50,1,3.97447,130
inst25x25_40_50.txt,0,CP-ACS,52,1,12.9083,402
inst25x25_40_50.txt,0,CP-ACS,51,1,15.2072,466
inst25x25_40_50.txt,0,CP-ACS,49,1,20.957,637
inst25x25_40_50.txt,0,CP-ACS,55,1,3.21161,106
inst25x25_40_50.txt,0,CP-ACS,53,1,8.34494,254
inst25x25_40_50.txt,0,CP-ACS,48,1,30.7334,907
inst25x25_40_50.txt,0,CP-ACS,57,1,3.64522,121
inst25x25_40_50.txt,0,CP-ACS,58,1,3.94287,125
inst25x25_40_50.txt,0,CP-ACS,54,1,18.5352,563
inst25x25_40_50.txt,0,CP-ACS,59,1,8.99255,277
inst25x25_40_50.txt,0,CP-ACS,60,1,5.98591,185
inst25x25_40_50.txt,0,CP-ACS,56,1,18.6241,574
inst25x25_40_50.txt,0,CP-ACS,64,1,5.58021,178
inst25x25_40_50.txt,0,CP-ACS,63,1,9.42233,293
inst25x25_40_50.txt,0,CP-ACS,65,1,2.74036,92
inst25x25_40_50.txt,0,CP-ACS,61,1,12.1073,375
inst25x25_40_50.txt,0,CP-ACS,68,1,0.954443,31
inst25x25_40_50.txt,0,CP-ACS,66,1,3.00021,99
inst25x25_40_50.txt,0,CP-ACS,62,1,17.1663,532
inst25x25_40_50.txt,0,CP-ACS,71,1,3.67543,125
inst25x25_40_50.txt,0,CP-ACS,70,1,8.5915,271
inst25x25_40_50.txt,0,CP-ACS,69,1,9.54288,298
inst25x25_40_50.txt,0,CP-ACS,73,1,10.5682,331
inst25x25_40_50.txt,0,CP-ACS,74,1,9.98471,305
inst25x25_40_50.txt,0,CP-ACS,67,1,27.5214,851
inst25x25_40_50.txt,0,CP-ACS,77,1,1.61113,53
inst25x25_40_50.txt,0,CP-ACS,78,1,4.47621,147
inst25x25_40_50.txt,0,CP-ACS,79,1,1.75946,60
inst25x25_40_50.txt,0,CP-ACS,80,1,7.64294,242
inst25x25_40_50.txt,0,CP-ACS,76,1,24.9763,772
inst25x25_40_50.txt,0,CP-ACS,75,1,27.5636,833
inst25x25_40_50.txt,0,CP-ACS,83,1,1.85,63
inst25x25_40_50.txt,0,CP-ACS,81,1,10.9318,334
inst25x25_40_50.txt,0,CP-ACS,82,1,8.19461,256
inst25x25_40_50.txt,0,CP-ACS,85,1,1.06905,35
inst25x25_40_50.txt,0,CP-ACS,72,1,51.9519,1571
inst25x25_40_50.txt,0,CP-ACS,84,1,11.7642,365
inst25x25_40_50.txt,0,CP-ACS,86,1,11.3241,348
inst25x25_40_50.txt,0,CP-ACS,87,1,12.2199,383
inst25x25_40_50.txt,0,CP-ACS,90,1,9.93028,314
inst25x25_40_50.txt,0,CP-ACS,89,1,20.4793,636
