instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
inst25x25_40_10.txt,0,CP-ACS,100.0,7.04518,0.0,227.0,0.0
inst25x25_40_30.txt,0,CP-ACS,100.0,8.62036,0.0,278.0,0.0
inst25x25_40_50.txt,0,CP-ACS,100.0,4.06541,0.0,132.0,0.0
inst25x25_40_57.txt,0,CP-ACS,100.0,12.5139,0.0,401.0,0.0
inst25x25_40_62.txt,0,CP-ACS,100.0,4.83971,0.0,171.0,0.0
inst25x25_40_79.txt,0,CP-ACS,100.0,7.45692,0.0,251.0,0.0
inst25x25_40_80.txt,0,CP-ACS,100.0,9.09968,0.0,309.0,0.0
inst25x25_40_89.txt,0,CP-ACS,100.0,3.65007,0.0,130.0,0.0
inst25x25_40_9.txt,0,CP-ACS,100.0,5.31279,0.0,186.0,0.0
inst25x25_40_99.txt,0,CP-ACS,100.0,3.78038,0.0,137.0,0.0
inst25x25_45_1.txt,0,CP-ACS,0.0,,,,
inst25x25_45_11.txt,0,CP-ACS,100.0,6.62165,0.0,338.0,0.0
inst25x25_45_14.txt,0,CP-ACS,100.0,1.50558,0.0,78.0,0.0
inst25x25_45_15.txt,0,CP-ACS,0.0,,,,
inst25x25_45_16.txt,0,CP-ACS,100.0,1.51268,0.0,77.0,0.0
inst25x25_45_17.txt,0,CP-ACS,100.0,5.86669,0.0,275.0,0.0
inst25x25_45_18.txt,0,CP-ACS,100.0,2.85692,0.0,143.0,0.0
inst25x25_45_19.txt,0,CP-ACS,0.0,,,,
inst25x25_45_2.txt,0,CP-ACS,100.0,7.53569,0.0,364.0,0.0
inst25x25_45_21.txt,0,CP-ACS,100.0,21.6942,0.0,953.0,0.0
inst25x25_45_23.txt,0,CP-ACS,100.0,1.74052,0.0,84.0,0.0
inst25x25_45_24.txt,0,CP-ACS,100.0,53.1951,0.0,2531.0,0.0
inst25x25_45_26.txt,0,CP-ACS,100.0,3.95162,0.0,206.0,0.0
inst25x25_45_29.txt,0,CP-ACS,100.0,6.55655,0.0,318.0,0.0
inst25x25_45_3.txt,0,CP-ACS,100.0,9.86427,0.0,426.0,0.0
inst25x25_45_32.txt,0,CP-ACS,100.0,6.68461,0.0,302.0,0.0
inst25x25_45_33.txt,0,CP-ACS,100.0,5.60483,0.0,280.0,0.0
inst25x25_45_34.txt,0,CP-ACS,0.0,,,,
inst25x25_45_35.txt,0,CP-ACS,100.0,35.0544,0.0,1579.0,0.0
inst25x25_45_36.txt,0,CP-ACS,100.0,12.6314,0.0,563.0,0.0
inst25x25_45_37.txt,0,CP-ACS,100.0,16.5497,0.0,740.0,0.0
inst25x25_45_4.txt,0,CP-ACS,100.0,8.95432,0.0,464.0,0.0
inst25x25_45_40.txt,0,CP-ACS,100.0,0.4927,0.0,25.0,0.0
inst25x25_45_41.txt,0,CP-ACS,100.0,28.9106,0.0,1376.0,0.0
inst25x25_45_43.txt,0,CP-ACS,100.0,18.2287,0.0,946.0,0.0
inst25x25_45_46.txt,0,CP-ACS,100.0,5.43114,0.0,271.0,0.0
inst25x25_45_51.txt,0,CP-ACS,100.0,1.0442,0.0,59.0,0.0
inst25x25_45_52.txt,0,CP-ACS,100.0,4.71245,0.0,236.0,0.0
inst25x25_45_54.txt,0,CP-ACS,100.0,4.70439,0.0,243.0,0.0
inst25x25_45_56.txt,0,CP-ACS,100.0,6.88643,0.0,368.0,0.0
inst25x25_45_57.txt,0,CP-ACS,100.0,36.8624,0.0,1685.0,0.0
inst25x25_45_58.txt,0,CP-ACS,100.0,3.57615,0.0,205.0,0.0
inst25x25_45_59.txt,0,CP-ACS,100.0,6.71057,0.0,333.0,0.0
inst25x25_45_6.txt,0,CP-ACS,100.0,43.1475,0.0,2176.0,0.0
inst25x25_45_62.txt,0,CP-ACS,100.0,1.52279,0.0,86.0,0.0
inst25x25_45_63.txt,0,CP-ACS,0.0,,,,
inst25x25_45_64.txt,0,CP-ACS,100.0,4.19687,0.0,176.0,0.0
inst25x25_45_65.txt,0,CP-ACS,100.0,10.2224,0.0,413.0,0.0
inst25x25_45_67.txt,0,CP-ACS,100.0,1.57215,0.0,65.0,0.0
inst25x25_45_69.txt,0,CP-ACS,100.0,15.4629,0.0,710.0,0.0
inst25x25_45_7.txt,0,CP-ACS,0.0,,,,
inst25x25_45_71.txt,0,CP-ACS,100.0,3.69584,0.0,154.0,0.0
inst25x25_45_72.txt,0,CP-ACS,100.0,26.9378,0.0,1079.0,0.0
inst25x25_45_73.txt,0,CP-ACS,100.0,2.41549,0.0,114.0,0.0
inst25x25_45_75.txt,0,CP-ACS,100.0,17.664,0.0,722.0,0.0
inst25x25_45_76.txt,0,CP-ACS,100.0,4.5918,0.0,210.0,0.0
inst25x25_45_77.txt,0,CP-ACS,100.0,33.7893,0.0,1478.0,0.0
inst25x25_45_8.txt,0,CP-ACS,100.0,1.12728,0.0,47.0,0.0
inst25x25_45_82.txt,0,CP-ACS,100.0,23.0941,0.0,1016.0,0.0
inst25x25_45_83.txt,0,CP-ACS,100.0,2.40678,0.0,114.0,0.0
inst25x25_45_84.txt,0,CP-ACS,0.0,,,,
inst25x25_45_85.txt,0,CP-ACS,100.0,11.4556,0.0,528.0,0.0
inst25x25_45_86.txt,0,CP-ACS,100.0,5.2611,0.0,228.0,0.0
inst25x25_45_87.txt,0,CP-ACS,100.0,26.2762,0.0,1075.0,0.0
inst25x25_45_88.txt,0,CP-ACS,100.0,20.9003,0.0,959.0,0.0
inst25x25_45_89.txt,0,CP-ACS,100.0,11.0912,0.0,483.0,0.0
