instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
inst25x25_40_10.txt,0,CP-ACS,100.0,9.77837,0.0,317.0,0.0
inst25x25_40_30.txt,0,CP-ACS,100.0,9.46303,0.0,301.0,0.0
inst25x25_40_50.txt,0,CP-ACS,100.0,11.0959,0.0,359.0,0.0
inst25x25_40_57.txt,0,CP-ACS,100.0,2.55355,0.0,87.0,0.0
inst25x25_40_62.txt,0,CP-ACS,100.0,4.43722,0.0,158.0,0.0
inst25x25_40_79.txt,0,CP-ACS,100.0,20.919,0.0,679.0,0.0
inst25x25_40_80.txt,0,CP-ACS,100.0,4.71092,0.0,162.0,0.0
inst25x25_40_89.txt,0,CP-ACS,100.0,5.62011,0.0,199.0,0.0
inst25x25_40_9.txt,0,CP-ACS,100.0,4.97055,0.0,175.0,0.0
inst25x25_40_99.txt,0,CP-ACS,100.0,2.87755,0.0,105.0,0.0
inst25x25_45_1.txt,0,CP-ACS,0.0,,,,
inst25x25_45_11.txt,0,CP-ACS,0.0,,,,
inst25x25_45_14.txt,0,CP-ACS,100.0,37.6995,0.0,1603.0,0.0
inst25x25_45_15.txt,0,CP-ACS,100.0,53.1842,0.0,2300.0,0.0
inst25x25_45_16.txt,0,CP-ACS,0.0,,,,
inst25x25_45_17.txt,0,CP-ACS,100.0,3.1607,0.0,159.0,0.0
inst25x25_45_18.txt,0,CP-ACS,100.0,6.49463,0.0,304.0,0.0
inst25x25_45_19.txt,0,CP-ACS,100.0,93.3922,0.0,4287.0,0.0
inst25x25_45_2.txt,0,CP-ACS,100.0,9.63603,0.0,384.0,0.0
inst25x25_45_21.txt,0,CP-ACS,100.0,7.20485,0.0,333.0,0.0
inst25x25_45_23.txt,0,CP-ACS,100.0,17.615,0.0,760.0,0.0
inst25x25_45_24.txt,0,CP-ACS,100.0,12.8495,0.0,635.0,0.0
inst25x25_45_26.txt,0,CP-ACS,100.0,12.2642,0.0,609.0,0.0
inst25x25_45_29.txt,0,CP-ACS,0.0,,,,
inst25x25_45_3.txt,0,CP-ACS,100.0,9.22301,0.0,412.0,0.0
inst25x25_45_32.txt,0,CP-ACS,100.0,7.03526,0.0,334.0,0.0
inst25x25_45_33.txt,0,CP-ACS,100.0,9.62028,0.0,468.0,0.0
inst25x25_45_34.txt,0,CP-ACS,0.0,,,,
inst25x25_45_35.txt,0,CP-ACS,100.0,11.5527,0.0,619.0,0.0
inst25x25_45_36.txt,0,CP-ACS,100.0,7.03019,0.0,337.0,0.0
inst25x25_45_37.txt,0,CP-ACS,100.0,16.2162,0.0,756.0,0.0
inst25x25_45_4.txt,0,CP-ACS,100.0,11.0965,0.0,559.0,0.0
inst25x25_45_40.txt,0,CP-ACS,100.0,1.71656,0.0,89.0,0.0
inst25x25_45_41.txt,0,CP-ACS,0.0,,,,
inst25x25_45_43.txt,0,CP-ACS,0.0,,,,
inst25x25_45_46.txt,0,CP-ACS,100.0,2.38578,0.0,101.0,0.0
inst25x25_45_51.txt,0,CP-ACS,100.0,4.95611,0.0,218.0,0.0
inst25x25_45_52.txt,0,CP-ACS,100.0,2.70654,0.0,110.0,0.0
inst25x25_45_54.txt,0,CP-ACS,100.0,3.88133,0.0,171.0,0.0
inst25x25_45_56.txt,0,CP-ACS,100.0,40.5491,0.0,1652.0,0.0
inst25x25_45_57.txt,0,CP-ACS,0.0,,,,
inst25x25_45_58.txt,0,CP-ACS,100.0,15.5478,0.0,690.0,0.0
inst25x25_45_59.txt,0,CP-ACS,100.0,5.82701,0.0,249.0,0.0
inst25x25_45_6.txt,0,CP-ACS,0.0,,,,
inst25x25_45_62.txt,0,CP-ACS,100.0,2.50994,0.0,126.0,0.0
inst25x25_45_63.txt,0,CP-ACS,100.0,30.8415,0.0,1384.0,0.0
inst25x25_45_64.txt,0,CP-ACS,100.0,3.10946,0.0,148.0,0.0
inst25x25_45_65.txt,0,CP-ACS,100.0,1.26588,0.0,61.0,0.0
inst25x25_45_67.txt,0,CP-ACS,100.0,4.47309,0.0,211.0,0.0
inst25x25_45_69.txt,0,CP-ACS,100.0,7.41618,0.0,368.0,0.0
inst25x25_45_7.txt,0,CP-ACS,100.0,7.16043,0.0,332.0,0.0
inst25x25_45_71.txt,0,CP-ACS,100.0,4.22393,0.0,193.0,0.0
inst25x25_45_72.txt,0,CP-ACS,100.0,2.2656,0.0,113.0,0.0
inst25x25_45_73.txt,0,CP-ACS,100.0,5.00956,0.0,244.0,0.0
inst25x25_45_75.txt,0,CP-ACS,100.0,6.81613,0.0,308.0,0.0
inst25x25_45_76.txt,0,CP-ACS,100.0,2.69635,0.0,142.0,0.0
inst25x25_45_77.txt,0,CP-ACS,0.0,,,,
inst25x25_45_8.txt,0,CP-ACS,100.0,3.94549,0.0,184.0,0.0
inst25x25_45_82.txt,0,CP-ACS,100.0,7.50578,0.0,364.0,0.0
inst25x25_45_83.txt,0,CP-ACS,100.0,2.70737,0.0,128.0,0.0
inst25x25_45_84.txt,0,CP-ACS,100.0,7.1067,0.0,344.0,0.0
inst25x25_45_85.txt,0,CP-ACS,100.0,9.91204,0.0,454.0,0.0
inst25x25_45_86.txt,0,CP-ACS,100.0,1.90395,0.0,92.0,0.0
inst25x25_45_87.txt,0,CP-ACS,100.0,11.2158,0.0,514.0,0.0
inst25x25_45_88.txt,0,CP-ACS,100.0,1.55631,0.0,83.0,0.0
inst25x25_45_89.txt,0,CP-ACS,100.0,54.5143,0.0,2176.0,0.0
inst25x25_45_90.txt,0,CP-ACS,100.0,18.8802,0.0,825.0,0.0
inst25x25_45_92.txt,0,CP-ACS,100.0,2.15902,0.0,114.0,0.0
inst25x25_45_93.txt,0,CP-ACS,0.0,,,,
inst25x25_45_95.txt,0,CP-ACS,100.0,6.82907,0.0,320.0,0.0
inst25x25_45_96.txt,0,CP-ACS,0.0,,,,
inst25x25_45_97.txt,0,CP-ACS,0.0,,,,
inst25x25_45_99.txt,0,CP-ACS,100.0,3.21752,0.0,164.0,0.0
inst25x25_50_1.txt,0,CP-ACS,100.0,0.593665,0.0,50.0,0.0
inst25x25_50_11.txt,0,CP-ACS,100.0,0.141155,0.0,12.0,0.0
inst25x25_50_14.txt,0,CP-ACS,100.0,0.086076,0.0,8.0,0.0
inst25x25_50_16.txt,0,CP-ACS,100.0,0.089128,0.0,7.0,0.0
inst25x25_50_17.txt,0,CP-ACS,100.0,0.062089,0.0,5.0,0.0
inst25x25_50_18.txt,0,CP-ACS,0.0,,,,
inst25x25_50_21.txt,0,CP-ACS,100.0,1.3165,0.0,121.0,0.0
inst25x25_50_26.txt,0,CP-ACS,100.0,0.06618,0.0,6.0,0.0
inst25x25_50_29.txt,0,CP-ACS,100.0,4.28648,0.0,279.0,0.0
inst25x25_50_34.txt,0,CP-ACS,100.0,37.5639,0.0,2165.0,0.0
inst25x25_50_44.txt,0,CP-ACS,100.0,0.249439,0.0,19.0,0.0
inst25x25_50_50.txt,0,CP-ACS,100.0,2.66441,0.0,181.0,0.0
inst25x25_50_51.txt,0,CP-ACS,0.0,,,,
inst25x25_50_57.txt,0,CP-ACS,100.0,0.041292,0.0,3.0,0.0
inst25x25_50_64.txt,0,CP-ACS,100.0,1.19888,0.0,125.0,0.0
inst25x25_50_69.txt,0,CP-ACS,100.0,0.547994,0.0,45.0,0.0
inst25x25_50_71.txt,0,CP-ACS,100.0,0.369361,0.0,30.0,0.0
inst25x25_50_80.txt,0,CP-ACS,100.0,19.4897,0.0,1449.0,0.0
inst25x25_50_82.txt,0,CP-ACS,100.0,0.767799,0.0,66.0,0.0
inst25x25_50_83.txt,0,CP-ACS,0.0,,,,
inst25x25_50_86.txt,0,CP-ACS,100.0,0.643705,0.0,64.0,0.0
inst25x25_50_9.txt,0,CP-ACS,100.0,9.99301,0.0,750.0,0.0
inst25x25_50_91.txt,0,CP-ACS,0.0,,,,
inst25x25_50_92.txt,0,CP-ACS,100.0,0.12774,0.0,13.0,0.0
inst25x25_50_93.txt,0,CP-ACS,0.0,,,,
inst25x25_50_94.txt,0,CP-ACS,100.0,0.382584,0.0,27.0,0.0
inst25x25_50_99.txt,0,CP-ACS,100.0,0.746657,0.0,74.0,0.0
