instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
16x16_02203.txt,2,CP-DCM-ACO,100.0,0.019403,0.0,2.0,0.0
16x16_02205.txt,2,CP-DCM-ACO,100.0,0.042436,0.0,4.0,0.0
16x16_02211.txt,2,CP-DCM-ACO,100.0,0.025363,0.0,3.0,0.0
16x16_02214.txt,2,CP-DCM-ACO,100.0,0.018101,0.0,2.0,0.0
16x16_02223.txt,2,CP-DCM-ACO,100.0,0.030373,0.0,3.0,0.0
16x16_02228.txt,2,CP-DCM-ACO,100.0,0.041853,0.0,4.0,0.0
16x16_02230.txt,2,CP-DCM-ACO,100.0,0.047885,0.0,5.0,0.0
16x16_02233.txt,2,CP-DCM-ACO,100.0,0.051615,0.0,5.0,0.0
16x16_02234.txt,2,CP-DCM-ACO,100.0,0.027484,0.0,3.0,0.0
16x16_02237.txt,2,CP-DCM-ACO,100.0,0.225959,0.0,17.0,0.0
16x16_02251.txt,2,CP-DCM-ACO,100.0,0.049338,0.0,5.0,0.0
16x16_02256.txt,2,CP-DCM-ACO,100.0,0.172622,0.0,12.0,0.0
16x16_02265.txt,2,CP-DCM-ACO,100.0,0.011732,0.0,1.0,0.0
16x16_02280.txt,2,CP-DCM-ACO,100.0,0.010929,0.0,1.0,0.0
16x16_02281.txt,2,CP-DCM-ACO,100.0,0.022513,0.0,2.0,0.0
16x16_02288.txt,2,CP-DCM-ACO,100.0,0.064847,0.0,5.0,0.0
16x16_02291.txt,2,CP-DCM-ACO,100.0,0.037276,0.0,3.0,0.0
16x16_02292.txt,2,CP-DCM-ACO,100.0,0.010784,0.0,1.0,0.0
16x16_02297.txt,2,CP-DCM-ACO,100.0,0.219658,0.0,22.0,0.0
16x16_02300.txt,2,CP-DCM-ACO,100.0,0.02809,0.0,3.0,0.0
16x16_02314.txt,2,CP-DCM-ACO,100.0,0.060892,0.0,6.0,0.0
16x16_02330.txt,2,CP-DCM-ACO,100.0,0.010253,0.0,1.0,0.0
16x16_02333.txt,2,CP-DCM-ACO,100.0,0.034563,0.0,3.0,0.0
16x16_02338.txt,2,CP-DCM-ACO,100.0,0.017732,0.0,2.0,0.0
16x16_02349.txt,2,CP-DCM-ACO,100.0,0.681216,0.0,56.0,0.0
