instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
16x16_02203.txt,2,CP-DCM-ACO,100.0,0.040607,0.034308,5.05,4.307
16x16_02205.txt,2,CP-DCM-ACO,100.0,0.05698,0.07565,6.44,8.434
16x16_02211.txt,2,CP-DCM-ACO,100.0,0.026299,0.012177,3.87,1.776
16x16_02214.txt,2,CP-DCM-ACO,100.0,0.034542,0.027908,4.77,4.01
16x16_02223.txt,2,CP-DCM-ACO,100.0,0.036272,0.020595,4.23,2.441
16x16_02228.txt,2,CP-DCM-ACO,100.0,0.188736,0.211068,20.95,23.783
16x16_02230.txt,2,CP-DCM-ACO,100.0,0.033408,0.030442,4.02,3.578
16x16_02233.txt,2,CP-DCM-ACO,100.0,0.063449,0.102332,7.41,11.978
16x16_02234.txt,2,CP-DCM-ACO,100.0,0.059922,0.06126,7.54,7.602
16x16_02237.txt,2,CP-DCM-ACO,100.0,0.0908,0.109193,9.07,10.852
16x16_02251.txt,2,CP-DCM-ACO,100.0,0.027837,0.01869,3.53,2.439
16x16_02256.txt,2,CP-DCM-ACO,100.0,0.119283,0.130003,12.28,13.277
16x16_02265.txt,2,CP-DCM-ACO,100.0,0.017384,0.009238,1.81,0.945
16x16_02280.txt,2,CP-DCM-ACO,100.0,0.040273,0.047576,4.32,5.13
16x16_02281.txt,2,CP-DCM-ACO,100.0,0.028599,0.011993,3.68,1.574
16x16_02288.txt,2,CP-DCM-ACO,100.0,0.100121,0.129849,11.48,14.914
16x16_02291.txt,2,CP-DCM-ACO,100.0,0.019068,0.007687,2.17,0.849
16x16_02292.txt,2,CP-DCM-ACO,100.0,0.03619,0.029907,4.37,3.749
16x16_02297.txt,2,CP-DCM-ACO,100.0,0.058633,0.07133,6.86,8.514
16x16_02300.txt,2,CP-DCM-ACO,100.0,0.018101,0.009678,2.63,1.461
16x16_02314.txt,2,CP-DCM-ACO,100.0,0.043543,0.042712,4.93,4.759
16x16_02330.txt,2,CP-DCM-ACO,100.0,0.02467,0.0265,3.22,3.551
16x16_02333.txt,2,CP-DCM-ACO,100.0,0.020804,0.007449,2.2,0.787
16x16_02338.txt,2,CP-DCM-ACO,100.0,0.043666,0.032326,5.22,3.885
16x16_02349.txt,2,CP-DCM-ACO,100.0,0.57053,1.092274,53.98,101.32
16x16_02350.txt,2,CP-DCM-ACO,100.0,0.025949,0.017885,3.74,2.625
16x16_02354.txt,2,CP-DCM-ACO,100.0,0.998133,1.708995,104.44,173.356
16x16_02355.txt,2,CP-DCM-ACO,100.0,0.029044,0.017949,3.74,2.305
16x16_02357.txt,2,CP-DCM-ACO,100.0,0.139215,0.320333,14.8,33.53
16x16_02367.txt,2,CP-DCM-ACO,100.0,0.035305,0.028073,3.85,3.015
16x16_02370.txt,2,CP-DCM-ACO,100.0,0.01411,0.006147,1.92,0.88
16x16_02371.txt,2,CP-DCM-ACO,100.0,0.082228,0.083656,10.39,10.487
16x16_02374.txt,2,CP-DCM-ACO,100.0,0.038649,0.029477,4.33,3.335
16x16_02379.txt,2,CP-DCM-ACO,100.0,0.094202,0.110937,12.76,15.098
16x16_02383.txt,2,CP-DCM-ACO,100.0,0.017223,0.006397,2.39,0.893
16x16_02388.txt,2,CP-DCM-ACO,100.0,0.018735,0.01647,2.81,2.587
16x16_02395.txt,2,CP-DCM-ACO,100.0,0.022021,0.00602,2.77,0.746
16x16_02390.txt,2,CP-DCM-ACO,100.0,0.358413,1.526571,40.9,162.416
16x16_02405.txt,2,CP-DCM-ACO,100.0,1.102035,2.899942,106.47,265.654
16x16_02407.txt,2,CP-DCM-ACO,100.0,0.016515,0.013263,2.7,2.291
16x16_02411.txt,2,CP-DCM-ACO,100.0,0.093231,0.100286,10.9,11.436
16x16_02418.txt,2,CP-DCM-ACO,100.0,0.030467,0.022656,3.64,2.726
16x16_02435.txt,2,CP-DCM-ACO,100.0,0.052232,0.052933,5.58,5.632
16x16_02436.txt,2,CP-DCM-ACO,100.0,0.04958,0.032142,6.13,3.979
16x16_02443.txt,2,CP-DCM-ACO,100.0,0.298309,0.612618,34.38,70.262
16x16_02446.txt,2,CP-DCM-ACO,100.0,0.012869,0.004034,1.7,0.557
16x16_02448.txt,2,CP-DCM-ACO,100.0,0.134343,0.158446,17.03,20.145
16x16_02449.txt,2,CP-DCM-ACO,100.0,0.025723,0.00874,2.63,0.879
16x16_02451.txt,2,CP-DCM-ACO,100.0,0.013268,0.008439,1.99,1.338
16x16_02452.txt,2,CP-DCM-ACO,100.0,0.045092,0.042105,5.79,5.212
16x16_02454.txt,2,CP-DCM-ACO,100.0,0.028808,0.067417,3.61,8.694
16x16_02456.txt,2,CP-DCM-ACO,100.0,0.02099,0.011156,2.61,1.392
16x16_02467.txt,2,CP-DCM-ACO,100.0,0.020654,0.011121,3.26,1.831
16x16_02468.txt,2,CP-DCM-ACO,100.0,0.026888,0.01213,3.1,1.396
16x16_02471.txt,2,CP-DCM-ACO,100.0,0.028811,0.018802,3.71,2.389
16x16_02475.txt,2,CP-DCM-ACO,100.0,0.035627,0.019845,4.1,2.283
16x16_02477.txt,2,CP-DCM-ACO,100.0,0.021136,0.010548,2.48,1.109
16x16_02478.txt,2,CP-DCM-ACO,100.0,0.030964,0.013023,3.84,1.629
16x16_02483.txt,2,CP-DCM-ACO,100.0,0.062278,0.062934,7.98,7.81
16x16_02491.txt,2,CP-DCM-ACO,100.0,0.026373,0.014067,3.85,2.071
16x16_02507.txt,2,CP-DCM-ACO,100.0,0.023907,0.020965,3.25,2.84
16x16_02522.txt,2,CP-DCM-ACO,100.0,0.185859,0.28444,20.19,30.86
16x16_02525.txt,2,CP-DCM-ACO,100.0,0.274236,0.773837,29.49,79.792
16x16_02526.txt,2,CP-DCM-ACO,100.0,0.18033,0.491759,20.21,53.925
16x16_02534.txt,2,CP-DCM-ACO,100.0,0.021801,0.010986,3.21,1.62
16x16_02536.txt,2,CP-DCM-ACO,100.0,0.022791,0.010125,3.2,1.386
16x16_02544.txt,2,CP-DCM-ACO,100.0,0.030901,0.015048,3.32,1.624
16x16_02558.txt,2,CP-DCM-ACO,100.0,0.031601,0.026105,5.12,4.246
16x16_02561.txt,2,CP-DCM-ACO,100.0,0.031244,0.017368,4.03,2.304
16x16_02563.txt,2,CP-DCM-ACO,100.0,0.034338,0.017696,4.11,2.088
16x16_02567.txt,2,CP-DCM-ACO,100.0,0.027697,0.017066,3.29,2.075
16x16_02570.txt,2,CP-DCM-ACO,100.0,0.038059,0.044577,4.04,4.541
16x16_02571.txt,2,CP-DCM-ACO,100.0,0.038714,0.019352,3.78,1.695
16x16_02572.txt,2,CP-DCM-ACO,100.0,0.05753,0.100217,7.57,13.067
16x16_02590.txt,2,CP-DCM-ACO,100.0,0.031997,0.024772,3.82,2.971
16x16_02602.txt,2,CP-DCM-ACO,100.0,0.11857,0.189117,12.67,20.019
16x16_02623.txt,2,CP-DCM-ACO,100.0,0.129903,0.214334,15.37,25.14
16x16_02669.txt,2,CP-DCM-ACO,100.0,0.083846,0.073541,9.38,8.231
16x16_02686.txt,2,CP-DCM-ACO,100.0,0.086384,0.15288,9.85,17.232
16x16_02733.txt,2,CP-DCM-ACO,100.0,0.073387,0.060464,9.22,7.473
16x16_02747.txt,2,CP-DCM-ACO,100.0,0.096261,0.097585,11.43,11.651
16x16_02755.txt,2,CP-DCM-ACO,100.0,0.196815,0.386312,22.01,43.184
16x16_02756.txt,2,CP-DCM-ACO,100.0,0.195831,0.209822,21.67,23.078
16x16_02778.txt,2,CP-DCM-ACO,100.0,0.018157,0.00661,2.43,0.93
16x16_02779.txt,2,CP-DCM-ACO,100.0,0.011968,0.007753,1.7,1.005
16x16_02851.txt,2,CP-DCM-ACO,100.0,0.33459,0.366055,41.83,45.755
16x16_02862.txt,2,CP-DCM-ACO,100.0,0.071659,0.14731,7.97,16.256
16x16_02875.txt,2,CP-DCM-ACO,100.0,0.061837,0.044389,5.98,4.261
16x16_02904.txt,2,CP-DCM-ACO,100.0,0.064354,0.034733,6.6,3.567
16x16_02910.txt,2,CP-DCM-ACO,100.0,0.054568,0.042201,6.39,4.954
16x16_02924.txt,2,CP-DCM-ACO,100.0,0.028447,0.02025,3.61,2.615
16x16_02933.txt,2,CP-DCM-ACO,100.0,0.017101,0.005877,2.45,0.876
16x16_02935.txt,2,CP-DCM-ACO,100.0,0.015125,0.007945,2.4,1.327
16x16_02940.txt,2,CP-DCM-ACO,100.0,0.025089,0.017186,3.56,2.487
16x16_02943.txt,2,CP-DCM-ACO,100.0,0.024953,0.027801,4.12,4.637
16x16_02964.txt,2,CP-DCM-ACO,100.0,0.026491,0.010274,3.3,1.3
16x16_02971.txt,2,CP-DCM-ACO,100.0,0.061833,0.03861,6.24,3.845
16x16_02973.txt,2,CP-DCM-ACO,100.0,0.131098,0.216241,16.83,27.445
16x16_02978.txt,2,CP-DCM-ACO,100.0,0.035893,0.018817,4.3,2.278
16x16_02985.txt,2,CP-DCM-ACO,100.0,0.085874,0.08322,8.89,8.553
