instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
16x16_02203.txt,0,CP-ACS,97.0,0.248049,0.73441,55.701,164.605
16x16_02205.txt,0,CP-ACS,99.0,0.352113,2.026238,70.212,393.103
16x16_02211.txt,0,CP-ACS,98.0,0.492916,2.507162,124.643,630.071
16x16_02223.txt,0,CP-ACS,100.0,0.154034,1.07344,33.93,234.545
16x16_02214.txt,0,CP-ACS,99.0,0.113393,0.296815,30.808,81.6
16x16_02228.txt,0,CP-ACS,98.0,0.238291,0.303833,49.806,63.964
16x16_02230.txt,0,CP-ACS,96.0,0.168604,1.093382,38.531,251.371
16x16_02234.txt,0,CP-ACS,100.0,0.149399,0.339285,31.67,70.412
16x16_02233.txt,0,CP-ACS,88.0,0.589303,1.787032,117.398,355.289
16x16_02237.txt,0,CP-ACS,100.0,0.559734,1.2265,95.18,209.324
16x16_02251.txt,0,CP-ACS,100.0,0.232223,1.904362,48.57,394.705
16x16_02265.txt,0,CP-ACS,100.0,0.026156,0.048934,4.1,7.256
16x16_02256.txt,0,CP-ACS,96.0,0.280504,0.367969,48.26,63.581
16x16_02280.txt,0,CP-ACS,99.0,0.104365,0.154326,16.263,23.456
16x16_02281.txt,0,CP-ACS,94.0,0.048415,0.070076,9.074,13.937
16x16_02288.txt,0,CP-ACS,100.0,0.258832,0.49757,40.36,77.835
16x16_02291.txt,0,CP-ACS,100.0,0.03884,0.126087,6.64,22.241
16x16_02297.txt,0,CP-ACS,100.0,0.238465,0.70749,49.68,144.321
16x16_02292.txt,0,CP-ACS,99.0,0.415594,1.403789,79.818,268.614
16x16_02314.txt,0,CP-ACS,100.0,0.138343,0.330649,31.75,76.773
16x16_02300.txt,0,CP-ACS,96.0,0.328989,1.787249,90.396,480.083
16x16_02333.txt,0,CP-ACS,100.0,0.019596,0.019936,3.86,4.074
16x16_02338.txt,0,CP-ACS,100.0,0.063799,0.067905,14.99,16.294
16x16_02330.txt,0,CP-ACS,98.0,0.101983,0.285154,26.051,71.285
