instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
16x16_02203.txt,0,CP-ACS,100.0,0.060176,0.0,15.0,0.0
16x16_02205.txt,0,CP-ACS,100.0,0.058282,0.0,13.0,0.0
16x16_02211.txt,0,CP-ACS,100.0,0.023416,0.0,7.0,0.0
16x16_02214.txt,0,CP-ACS,100.0,0.060667,0.0,17.0,0.0
16x16_02223.txt,0,CP-ACS,100.0,0.01346,0.0,3.0,0.0
16x16_02228.txt,0,CP-ACS,100.0,0.624019,0.0,138.0,0.0
16x16_02230.txt,0,CP-ACS,100.0,0.004598,0.0,1.0,0.0
16x16_02233.txt,0,CP-ACS,100.0,0.286183,0.0,63.0,0.0
16x16_02234.txt,0,CP-ACS,100.0,0.123864,0.0,30.0,0.0
16x16_02237.txt,0,CP-ACS,100.0,0.337324,0.0,65.0,0.0
16x16_02251.txt,0,CP-ACS,100.0,0.023026,0.0,5.0,0.0
16x16_02256.txt,0,CP-ACS,100.0,0.073219,0.0,14.0,0.0
16x16_02265.txt,0,CP-ACS,100.0,0.020167,0.0,4.0,0.0
16x16_02280.txt,0,CP-ACS,100.0,0.01379,0.0,3.0,0.0
16x16_02281.txt,0,CP-ACS,100.0,0.014229,0.0,3.0,0.0
16x16_02288.txt,0,CP-ACS,100.0,0.056285,0.0,12.0,0.0
16x16_02291.txt,0,CP-ACS,100.0,0.017019,0.0,4.0,0.0
16x16_02292.txt,0,CP-ACS,100.0,0.016142,0.0,3.0,0.0
16x16_02297.txt,0,CP-ACS,100.0,0.015206,0.0,3.0,0.0
16x16_02300.txt,0,CP-ACS,100.0,0.011346,0.0,3.0,0.0
16x16_02314.txt,0,CP-ACS,100.0,0.02929,0.0,6.0,0.0
16x16_02330.txt,0,CP-ACS,100.0,0.015456,0.0,4.0,0.0
16x16_02333.txt,0,CP-ACS,100.0,0.03313,0.0,6.0,0.0
16x16_02338.txt,0,CP-ACS,100.0,0.316622,0.0,71.0,0.0
16x16_02349.txt,0,CP-ACS,100.0,1.04949,0.0,200.0,0.0
16x16_02350.txt,0,CP-ACS,100.0,0.057208,0.0,14.0,0.0
16x16_02354.txt,0,CP-ACS,100.0,0.013796,0.0,3.0,0.0
16x16_02355.txt,0,CP-ACS,100.0,0.009885,0.0,2.0,0.0
16x16_02357.txt,0,CP-ACS,100.0,0.181877,0.0,34.0,0.0
16x16_02367.txt,0,CP-ACS,100.0,0.133498,0.0,28.0,0.0
16x16_02370.txt,0,CP-ACS,100.0,0.007739,0.0,2.0,0.0
16x16_02371.txt,0,CP-ACS,100.0,0.08982,0.0,24.0,0.0
16x16_02374.txt,0,CP-ACS,100.0,0.195723,0.0,41.0,0.0
16x16_02379.txt,0,CP-ACS,100.0,0.011623,0.0,3.0,0.0
16x16_02383.txt,0,CP-ACS,100.0,0.200372,0.0,58.0,0.0
16x16_02388.txt,0,CP-ACS,100.0,0.003968,0.0,1.0,0.0
16x16_02390.txt,0,CP-ACS,100.0,0.553364,0.0,129.0,0.0
16x16_02395.txt,0,CP-ACS,100.0,0.016194,0.0,4.0,0.0
16x16_02405.txt,0,CP-ACS,100.0,1.91169,0.0,383.0,0.0
