instance,alg,alg_name,rep,success,time,cycles
16x16_02203.txt,2,CP-DCM-ACO,1,1,0.0193884,2
16x16_02203.txt,2,CP-DCM-ACO,2,1,0.041166,5
16x16_02203.txt,2,CP-DCM-ACO,3,1,0.0327768,4
16x16_02203.txt,2,CP-DCM-ACO,4,1,0.0314462,4
16x16_02203.txt,2,CP-DCM-ACO,5,1,0.0322406,4
16x16_02203.txt,2,CP-DCM-ACO,7,1,0.0392712,5
16x16_02203.txt,2,CP-DCM-ACO,6,1,0.0653766,8
16x16_02203.txt,2,CP-DCM-ACO,8,1,0.0186266,2
16x16_02203.txt,2,CP-DCM-ACO,9,1,0.0446767,6
16x16_02203.txt,2,CP-DCM-ACO,10,1,0.0393923,5
16x16_02203.txt,2,CP-DCM-ACO,11,1,0.0311278,4
16x16_02203.txt,2,CP-DCM-ACO,12,1,0.055417,7
16x16_02203.txt,2,CP-DCM-ACO,13,1,0.0387956,5
16x16_02203.txt,2,CP-DCM-ACO,15,1,0.0182002,2
16x16_02203.txt,2,CP-DCM-ACO,14,1,0.0588451,7
16x16_02203.txt,2,CP-DCM-ACO,16,1,0.0155822,2
16x16_02203.txt,2,CP-DCM-ACO,17,1,0.0152942,2
16x16_02203.txt,2,CP-DCM-ACO,18,1,0.0309004,4
16x16_02203.txt,2,CP-DCM-ACO,19,1,0.0821672,10
16x16_02203.txt,2,CP-DCM-ACO,20,1,0.081346,10
16x16_02203.txt,2,CP-DCM-ACO,21,1,0.0232068,3
16x16_02203.txt,2,CP-DCM-ACO,22,1,0.0465992,6
16x16_02203.txt,2,CP-DCM-ACO,23,1,0.0467648,6
16x16_02203.txt,2,CP-DCM-ACO,24,1,0.0167634,2
16x16_02203.txt,2,CP-DCM-ACO,25,1,0.0249079,3
16x16_02203.txt,2,CP-DCM-ACO,26,1,0.0401628,5
16x16_02203.txt,2,CP-DCM-ACO,28,1,0.0251489,3
16x16_02203.txt,2,CP-DCM-ACO,27,1,0.061787,8
16x16_02203.txt,2,CP-DCM-ACO,29,1,0.0237636,3
16x16_02203.txt,2,CP-DCM-ACO,30,1,0.0241451,3
16x16_02203.txt,2,CP-DCM-ACO,32,1,0.0379921,5
16x16_02203.txt,2,CP-DCM-ACO,31,1,0.0618608,8
16x16_02203.txt,2,CP-DCM-ACO,34,1,0.0306816,4
16x16_02203.txt,2,CP-DCM-ACO,35,1,0.0315062,4
16x16_02203.txt,2,CP-DCM-ACO,33,1,0.134112,16
16x16_02203.txt,2,CP-DCM-ACO,36,1,0.0459678,6
16x16_02203.txt,2,CP-DCM-ACO,37,1,0.0305078,4
16x16_02203.txt,2,CP-DCM-ACO,38,1,0.0157828,2
16x16_02203.txt,2,CP-DCM-ACO,39,1,0.0161716,2
16x16_02203.txt,2,CP-DCM-ACO,40,1,0.0273896,3
16x16_02203.txt,2,CP-DCM-ACO,41,1,0.0188234,2
16x16_02203.txt,2,CP-DCM-ACO,43,1,0.0769667,10
16x16_02203.txt,2,CP-DCM-ACO,44,1,0.0325534,4
16x16_02203.txt,2,CP-DCM-ACO,42,1,0.142463,18
16x16_02203.txt,2,CP-DCM-ACO,45,1,0.0158196,2
16x16_02203.txt,2,CP-DCM-ACO,46,1,0.04477,5
16x16_02203.txt,2,CP-DCM-ACO,47,1,0.0288306,3
16x16_02203.txt,2,CP-DCM-ACO,49,1,0.0285718,3
16x16_02203.txt,2,CP-DCM-ACO,48,1,0.0552942,6
16x16_02203.txt,2,CP-DCM-ACO,51,1,0.0223321,3
16x16_02203.txt,2,CP-DCM-ACO,50,1,0.0385053,5
16x16_02203.txt,2,CP-DCM-ACO,52,1,0.0237262,3
16x16_02203.txt,2,CP-DCM-ACO,53,1,0.0155876,2
16x16_02203.txt,2,CP-DCM-ACO,55,1,0.0308567,4
16x16_02203.txt,2,CP-DCM-ACO,56,1,0.0232022,3
16x16_02203.txt,2,CP-DCM-ACO,54,1,0.0926204,12
16x16_02203.txt,2,CP-DCM-ACO,57,1,0.0265378,3
16x16_02203.txt,2,CP-DCM-ACO,58,1,0.0460483,6
16x16_02203.txt,2,CP-DCM-ACO,59,1,0.0609209,8
16x16_02203.txt,2,CP-DCM-ACO,60,1,0.0470573,6
16x16_02203.txt,2,CP-DCM-ACO,61,1,0.0233089,3
16x16_02203.txt,2,CP-DCM-ACO,63,1,0.0149797,2
16x16_02203.txt,2,CP-DCM-ACO,62,1,0.0310613,4
16x16_02203.txt,2,CP-DCM-ACO,64,1,0.0152825,2
16x16_02203.txt,2,CP-DCM-ACO,65,1,0.015212,2
16x16_02203.txt,2,CP-DCM-ACO,66,1,0.0776663,9
16x16_02203.txt,2,CP-DCM-ACO,68,1,0.0306974,4
16x16_02203.txt,2,CP-DCM-ACO,67,1,0.134484,16
16x16_02203.txt,2,CP-DCM-ACO,69,1,0.0154224,2
16x16_02203.txt,2,CP-DCM-ACO,71,1,0.0165638,2
16x16_02203.txt,2,CP-DCM-ACO,70,1,0.0378391,5
