instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
2020_00004.txt,2,CP-DCM-ACO,100.0,0.039239,0.033033,25.1,21.321
2020_00021.txt,2,CP-DCM-ACO,100.0,0.05196,0.046125,34.46,31.023
2020_00041.txt,2,CP-DCM-ACO,100.0,0.037191,0.050912,24.5,33.811
2020_00049.txt,2,CP-DCM-ACO,100.0,0.088037,0.09516,54.81,59.739
2020_00054.txt,2,CP-DCM-ACO,100.0,0.06358,0.041788,42.35,28.1
2020_00057.txt,2,CP-DCM-ACO,100.0,0.034056,0.029453,22.21,19.378
2020_00081.txt,2,CP-DCM-ACO,100.0,0.113105,0.115419,72.77,73.655
2020_00095.txt,2,CP-DCM-ACO,100.0,0.0625,0.050386,43.65,35.635
2020_00153.txt,2,CP-DCM-ACO,100.0,0.08502,0.069409,54.32,45.143
2020_00155.txt,2,CP-DCM-ACO,100.0,0.06173,0.058396,35.95,34.251
2020_00159.txt,2,CP-DCM-ACO,100.0,0.077883,0.074036,53.76,51.543
2020_00175.txt,2,CP-DCM-ACO,100.0,0.047865,0.033329,36.08,25.449
2020_00177.txt,2,CP-DCM-ACO,100.0,0.086415,0.074174,58.55,50.642
2020_00179.txt,2,CP-DCM-ACO,100.0,0.06055,0.057136,43.26,41.606
2020_00203.txt,2,CP-DCM-ACO,100.0,0.044674,0.04649,28.56,30.094
2020_00217.txt,2,CP-DCM-ACO,100.0,0.08703,0.089811,58.37,60.499
2020_00223.txt,2,CP-DCM-ACO,100.0,0.056504,0.039204,39.46,27.626
2020_00231.txt,2,CP-DCM-ACO,100.0,0.058387,0.050064,37.25,32.355
2020_00242.txt,2,CP-DCM-ACO,100.0,0.146722,0.152237,94.57,98.471
2020_00262.txt,2,CP-DCM-ACO,100.0,0.147045,0.138555,91.65,86.782
2020_00264.txt,2,CP-DCM-ACO,100.0,0.121252,0.101745,75.16,63.587
2020_00312.txt,2,CP-DCM-ACO,100.0,0.100419,0.122586,57.15,69.932
2020_00333.txt,2,CP-DCM-ACO,100.0,0.143476,0.20289,83.51,119.527
2020_00340.txt,2,CP-DCM-ACO,100.0,0.158633,0.137438,92.65,79.733
2020_00341.txt,2,CP-DCM-ACO,100.0,0.149433,0.137344,81.4,74.47
