instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
2020_00004.txt,0,CP-ACS,100.0,0.012128,0.0,13.0,0.0
2020_00021.txt,0,CP-ACS,100.0,0.014509,0.0,16.0,0.0
2020_00041.txt,0,CP-ACS,100.0,0.050234,0.0,63.0,0.0
2020_00049.txt,0,CP-ACS,100.0,0.098922,0.0,122.0,0.0
2020_00054.txt,0,CP-ACS,100.0,0.165391,0.0,206.0,0.0
2020_00057.txt,0,CP-ACS,100.0,0.041996,0.0,53.0,0.0
2020_00081.txt,0,CP-ACS,100.0,0.280156,0.0,344.0,0.0
2020_00095.txt,0,CP-ACS,100.0,0.000724,0.0,1.0,0.0
2020_00153.txt,0,CP-ACS,100.0,0.106728,0.0,133.0,0.0
2020_00155.txt,0,CP-ACS,100.0,0.003351,0.0,4.0,0.0
2020_00159.txt,0,CP-ACS,100.0,0.022693,0.0,32.0,0.0
2020_00175.txt,0,CP-ACS,100.0,0.040679,0.0,56.0,0.0
2020_00177.txt,0,CP-ACS,100.0,0.008153,0.0,9.0,0.0
2020_00179.txt,0,CP-ACS,100.0,0.025666,0.0,33.0,0.0
2020_00203.txt,0,CP-ACS,100.0,0.022058,0.0,28.0,0.0
2020_00217.txt,0,CP-ACS,100.0,0.101483,0.0,135.0,0.0
2020_00223.txt,0,CP-ACS,100.0,0.005985,0.0,7.0,0.0
2020_00231.txt,0,CP-ACS,100.0,0.017862,0.0,22.0,0.0
2020_00242.txt,0,CP-ACS,100.0,0.008012,0.0,9.0,0.0
2020_00262.txt,0,CP-ACS,100.0,0.177088,0.0,223.0,0.0
2020_00264.txt,0,CP-ACS,100.0,0.050839,0.0,69.0,0.0
2020_00312.txt,0,CP-ACS,100.0,0.013559,0.0,14.0,0.0
