instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
16x16_02203.txt,2,CP-DCM-ACO,100.0,0.057876,0.0,14.0,0.0
16x16_02205.txt,2,CP-DCM-ACO,100.0,0.037602,0.0,9.0,0.0
16x16_02211.txt,2,CP-DCM-ACO,100.0,0.022336,0.0,7.0,0.0
16x16_02214.txt,2,CP-DCM-ACO,100.0,0.00767,0.0,2.0,0.0
16x16_02223.txt,2,CP-DCM-ACO,100.0,0.030704,0.0,7.0,0.0
16x16_02228.txt,2,CP-DCM-ACO,100.0,0.919358,0.0,221.0,0.0
16x16_02230.txt,2,CP-DCM-ACO,100.0,0.034601,0.0,9.0,0.0
16x16_02233.txt,2,CP-DCM-ACO,100.0,0.021157,0.0,5.0,0.0
16x16_02234.txt,2,CP-DCM-ACO,100.0,0.036265,0.0,9.0,0.0
16x16_02237.txt,2,CP-DCM-ACO,100.0,0.10152,0.0,22.0,0.0
16x16_02251.txt,2,CP-DCM-ACO,100.0,0.033329,0.0,9.0,0.0
16x16_02256.txt,2,CP-DCM-ACO,100.0,0.023924,0.0,5.0,0.0
16x16_02265.txt,2,CP-DCM-ACO,100.0,0.022971,0.0,5.0,0.0
16x16_02280.txt,2,CP-DCM-ACO,100.0,0.024503,0.0,5.0,0.0
16x16_02281.txt,2,CP-DCM-ACO,100.0,0.021928,0.0,6.0,0.0
16x16_02288.txt,2,CP-DCM-ACO,100.0,0.074307,0.0,18.0,0.0
16x16_02291.txt,2,CP-DCM-ACO,100.0,0.008906,0.0,2.0,0.0
16x16_02292.txt,2,CP-DCM-ACO,100.0,0.026138,0.0,6.0,0.0
16x16_02297.txt,2,CP-DCM-ACO,100.0,0.03611,0.0,9.0,0.0
16x16_02300.txt,2,CP-DCM-ACO,100.0,0.011347,0.0,3.0,0.0
16x16_02314.txt,2,CP-DCM-ACO,100.0,0.087433,0.0,20.0,0.0
16x16_02330.txt,2,CP-DCM-ACO,100.0,0.072966,0.0,21.0,0.0
16x16_02333.txt,2,CP-DCM-ACO,100.0,0.015446,0.0,3.0,0.0
16x16_02338.txt,2,CP-DCM-ACO,100.0,0.016314,0.0,4.0,0.0
16x16_02349.txt,2,CP-DCM-ACO,100.0,0.19373,0.0,41.0,0.0
16x16_02350.txt,2,CP-DCM-ACO,100.0,0.036434,0.0,11.0,0.0
16x16_02354.txt,2,CP-DCM-ACO,100.0,0.972497,0.0,226.0,0.0
16x16_02355.txt,2,CP-DCM-ACO,100.0,0.021046,0.0,5.0,0.0
16x16_02357.txt,2,CP-DCM-ACO,100.0,0.273759,0.0,59.0,0.0
16x16_02367.txt,2,CP-DCM-ACO,100.0,0.021482,0.0,5.0,0.0
16x16_02370.txt,2,CP-DCM-ACO,100.0,0.007085,0.0,2.0,0.0
16x16_02371.txt,2,CP-DCM-ACO,100.0,1.26844,0.0,335.0,0.0
16x16_02374.txt,2,CP-DCM-ACO,100.0,0.127978,0.0,30.0,0.0
16x16_02379.txt,2,CP-DCM-ACO,100.0,0.352973,0.0,105.0,0.0
16x16_02383.txt,2,CP-DCM-ACO,100.0,0.00383,0.0,1.0,0.0
16x16_02388.txt,2,CP-DCM-ACO,100.0,0.017853,0.0,5.0,0.0
16x16_02390.txt,2,CP-DCM-ACO,100.0,0.607782,0.0,150.0,0.0
16x16_02395.txt,2,CP-DCM-ACO,100.0,0.008968,0.0,2.0,0.0
