
============================================================
worker start: rho=0.99 size=25 worker_id=0/2
============================================================
======================================================================
Ablation Study for CP-DCM-ACO
Parameters to test: rho
Puzzle sizes: 25x25
Repetitions per instance: 100
Total configurations: 1
Output directory: results\ablation
======================================================================

======================================================================
Puzzle size: 25x25
======================================================================

  Parameter: rho (Pheromone Persistence) (rho)

[Config 1/1] rho=0.99 on 25x25
  [rho=0.99 [25x25]] (1/50) inst25x25_40_10.txt 
    Rep 1/100: OK (time=10.1644s)
    Rep 2/100: OK (time=5.6127s)
    Rep 3/100: OK (time=2.0809s)
    Rep 4/100: OK (time=9.3274s)
    Rep 5/100: OK (time=1.4879s)
    Rep 6/100: OK (time=3.1275s)
    Rep 7/100: OK (time=2.5910s)
    Rep 8/100: OK (time=1.1097s)
    Rep 9/100: OK (time=1.0993s)
    Rep 10/100: OK (time=1.6423s)
    Rep 11/100: OK (time=3.7444s)
    Rep 12/100: OK (time=2.6495s)
    Rep 13/100: OK (time=2.1831s)
    Rep 14/100: OK (time=3.8567s)
    Rep 15/100: OK (time=2.0050s)
    Rep 16/100: OK (time=0.8565s)
    Rep 17/100: OK (time=1.3504s)
    Rep 18/100: OK (time=2.9989s)
    Rep 19/100: OK (time=1.4307s)
    Rep 20/100: OK (time=0.7304s)
    Rep 21/100: OK (time=0.5460s)
    Rep 22/100: OK (time=1.7344s)
    Rep 23/100: OK (time=2.7793s)
    Rep 24/100: OK (time=1.2078s)
    Rep 25/100: OK (time=4.0841s)
    Rep 26/100: OK (time=2.6731s)
    Rep 27/100: OK (time=0.4804s)
    Rep 28/100: OK (time=1.9030s)
    Rep 29/100: OK (time=0.2522s)
    Rep 30/100: OK (time=2.3417s)
    Rep 31/100: OK (time=4.5409s)
    Rep 32/100: OK (time=1.8873s)
    Rep 33/100: OK (time=3.0465s)
    Rep 34/100: OK (time=5.2497s)
    Rep 35/100: OK (time=14.8006s)
    Rep 36/100: OK (time=1.9188s)
    Rep 37/100: OK (time=16.8375s)
    Rep 38/100: OK (time=6.1822s)
    Rep 39/100: OK (time=4.3789s)
    Rep 40/100: OK (time=1.4121s)
    Rep 41/100: OK (time=1.8964s)
    Rep 42/100: OK (time=7.8237s)
    Rep 43/100: OK (time=1.5541s)
    Rep 44/100: OK (time=0.5072s)
    Rep 45/100: OK (time=1.2004s)
    Rep 46/100: OK (time=1.2237s)
    Rep 47/100: OK (time=2.3258s)
