param_value,puzzle_size,instance,alg,alg_name,success_%,time_mean,time_std,cycles_mean,cycles_std
0.99,16x16,16x16_02203.txt,2,CP-DCM-ACO,100.0,0.03354,0.034213,10.37,10.795
0.99,16x16,16x16_02205.txt,2,CP-DCM-ACO,100.0,0.097931,0.255154,27.86,72.952
0.99,16x16,16x16_02211.txt,2,CP-DCM-ACO,100.0,0.032111,0.050154,11.67,18.622
0.99,16x16,16x16_02214.txt,2,CP-DCM-ACO,100.0,0.040986,0.055076,14.47,19.887
0.99,16x16,16x16_02223.txt,2,CP-DCM-ACO,100.0,0.029229,0.021614,8.71,6.62
0.99,16x16,16x16_02228.txt,2,CP-DCM-ACO,100.0,0.238218,0.293073,68.48,84.455
0.99,16x16,16x16_02230.txt,2,CP-DCM-ACO,100.0,0.037776,0.052488,11.57,16.757
0.99,16x16,16x16_02233.txt,2,CP-DCM-ACO,100.0,0.146554,0.301555,43.4,89.559
0.99,16x16,16x16_02234.txt,2,CP-DCM-ACO,100.0,0.084211,0.118141,27.14,38.414
0.99,16x16,16x16_02237.txt,2,CP-DCM-ACO,100.0,0.123298,0.165977,31.5,42.463
0.99,16x16,16x16_02251.txt,2,CP-DCM-ACO,100.0,0.023805,0.017866,7.69,6.066
0.99,16x16,16x16_02256.txt,2,CP-DCM-ACO,100.0,0.180765,0.296648,48.34,78.869
0.99,16x16,16x16_02265.txt,2,CP-DCM-ACO,100.0,0.012614,0.007944,3.38,2.279
0.99,16x16,16x16_02280.txt,2,CP-DCM-ACO,100.0,0.043783,0.07265,12.04,20.191
0.99,16x16,16x16_02281.txt,2,CP-DCM-ACO,100.0,0.028163,0.0328,9,10.943
0.99,16x16,16x16_02288.txt,2,CP-DCM-ACO,100.0,0.120885,0.142121,35.68,42.211
0.99,16x16,16x16_02291.txt,2,CP-DCM-ACO,100.0,0.01297,0.009323,3.63,2.795
0.99,16x16,16x16_02292.txt,2,CP-DCM-ACO,100.0,0.053582,0.08708,16.05,26.58
0.99,16x16,16x16_02297.txt,2,CP-DCM-ACO,100.0,0.094453,0.152948,27.82,45.292
0.99,16x16,16x16_02300.txt,2,CP-DCM-ACO,100.0,0.013338,0.015391,4.71,5.809
0.99,16x16,16x16_02314.txt,2,CP-DCM-ACO,100.0,0.068884,0.091055,19.5,26.124
0.99,16x16,16x16_02330.txt,2,CP-DCM-ACO,100.0,0.029228,0.038452,9.69,13.148
0.99,16x16,16x16_02333.txt,2,CP-DCM-ACO,100.0,0.013583,0.007964,3.45,2.156
0.99,16x16,16x16_02338.txt,2,CP-DCM-ACO,100.0,0.049647,0.049197,14.83,14.945
0.99,16x16,16x16_02349.txt,2,CP-DCM-ACO,100.0,0.997969,1.577858,240.05,380.041
0.99,16x16,16x16_02350.txt,2,CP-DCM-ACO,100.0,0.03232,0.04863,11.49,17.641
0.99,16x16,16x16_02354.txt,2,CP-DCM-ACO,100.0,1.366152,1.777061,369,478.805
0.99,16x16,16x16_02355.txt,2,CP-DCM-ACO,100.0,0.022602,0.015614,7.07,5.092
0.99,16x16,16x16_02357.txt,2,CP-DCM-ACO,100.0,0.297245,0.528806,77.98,138.217
0.99,16x16,16x16_02367.txt,2,CP-DCM-ACO,100.0,0.062756,0.139762,17.12,38.77
0.99,16x16,16x16_02370.txt,2,CP-DCM-ACO,100.0,0.010946,0.006797,3.52,2.339
0.99,16x16,16x16_02371.txt,2,CP-DCM-ACO,100.0,0.164685,0.333328,51.96,105.258
0.99,16x16,16x16_02374.txt,2,CP-DCM-ACO,100.0,0.051359,0.066946,13.96,18.334
0.99,16x16,16x16_02379.txt,2,CP-DCM-ACO,100.0,0.153434,0.186302,52.33,63.668
0.99,16x16,16x16_02383.txt,2,CP-DCM-ACO,100.0,0.010618,0.009085,3.51,3.297
0.99,16x16,16x16_02388.txt,2,CP-DCM-ACO,100.0,0.014207,0.013873,5.11,5.25
0.99,16x16,16x16_02390.txt,2,CP-DCM-ACO,100.0,0.683796,1.330146,205.17,400.053
0.99,16x16,16x16_02395.txt,2,CP-DCM-ACO,100.0,0.013614,0.006912,4.04,2.213
0.99,16x16,16x16_02405.txt,2,CP-DCM-ACO,99.0,1.881403,2.346624,488.96,610.649
0.99,16x16,16x16_02407.txt,2,CP-DCM-ACO,100.0,0.01462,0.016689,5.85,7.188
0.99,16x16,16x16_02411.txt,2,CP-DCM-ACO,100.0,0.140017,0.148028,42.27,44.893
0.99,16x16,16x16_02418.txt,2,CP-DCM-ACO,100.0,0.029303,0.033071,8.81,10.163
0.99,16x16,16x16_02435.txt,2,CP-DCM-ACO,100.0,0.058389,0.080106,15.08,20.9
0.99,16x16,16x16_02436.txt,2,CP-DCM-ACO,100.0,0.04672,0.059926,14.51,18.974
0.99,16x16,16x16_02443.txt,2,CP-DCM-ACO,100.0,0.459818,0.879424,134.65,257.928
0.99,16x16,16x16_02446.txt,2,CP-DCM-ACO,100.0,0.007667,0.004086,2.33,1.386
0.99,16x16,16x16_02448.txt,2,CP-DCM-ACO,100.0,0.174235,0.184362,54.83,58.494
0.99,16x16,16x16_02449.txt,2,CP-DCM-ACO,100.0,0.015375,0.009413,3.77,2.395
0.99,16x16,16x16_02451.txt,2,CP-DCM-ACO,100.0,0.015065,0.024311,5.56,9.431
0.99,16x16,16x16_02452.txt,2,CP-DCM-ACO,100.0,0.06672,0.131883,20.99,41.751
0.99,16x16,16x16_02454.txt,2,CP-DCM-ACO,100.0,0.043257,0.057888,13.4,18.278
0.99,16x16,16x16_02456.txt,2,CP-DCM-ACO,100.0,0.021565,0.033904,6.4,10.146
0.99,16x16,16x16_02467.txt,2,CP-DCM-ACO,100.0,0.0207,0.025116,7.87,9.819
0.99,16x16,16x16_02468.txt,2,CP-DCM-ACO,100.0,0.034881,0.058257,9.62,16.194
0.99,16x16,16x16_02471.txt,2,CP-DCM-ACO,100.0,0.051818,0.089762,16.34,28.632
