instance,rep,success,time,cycles
inst25x25_40_10.txt,1,1,4.69248,192
inst25x25_40_10.txt,2,1,1.44692,59
inst25x25_40_10.txt,3,1,1.50992,61
inst25x25_40_10.txt,4,1,9.30964,382
inst25x25_40_10.txt,5,1,0.571923,23
inst25x25_40_10.txt,6,1,5.7091,231
inst25x25_40_10.txt,7,1,1.74356,71
inst25x25_40_10.txt,8,1,5.10691,207
inst25x25_40_10.txt,9,1,14.5373,588
inst25x25_40_10.txt,10,1,2.36999,97
inst25x25_40_10.txt,11,1,0.555745,22
inst25x25_40_10.txt,12,1,2.21117,91
inst25x25_40_10.txt,13,1,0.474164,19
inst25x25_40_10.txt,14,1,1.86304,77
inst25x25_40_10.txt,15,1,1.16709,48
inst25x25_40_10.txt,16,1,2.29795,92
inst25x25_40_10.txt,17,1,1.92796,78
inst25x25_40_10.txt,18,1,0.72476,30
inst25x25_40_10.txt,19,1,2.59314,106
inst25x25_40_10.txt,20,1,4.60647,188
inst25x25_40_10.txt,21,1,2.2432,93
inst25x25_40_10.txt,22,1,0.896387,37
inst25x25_40_10.txt,23,1,0.454943,18
inst25x25_40_10.txt,24,1,1.64941,66
inst25x25_40_10.txt,25,1,2.2023,90
inst25x25_40_10.txt,26,1,0.48088,20
inst25x25_40_10.txt,27,1,4.37777,179
inst25x25_40_10.txt,28,1,4.07963,166
inst25x25_40_10.txt,29,1,0.478937,19
inst25x25_40_10.txt,30,1,0.719955,29
inst25x25_40_10.txt,31,1,0.965377,39
inst25x25_40_10.txt,32,1,4.87875,201
inst25x25_40_10.txt,33,1,1.62383,67
inst25x25_40_10.txt,34,1,4.01715,157
inst25x25_40_10.txt,35,1,2.43599,99
inst25x25_40_10.txt,36,1,0.951083,39
inst25x25_40_10.txt,37,1,3.38545,137
inst25x25_40_10.txt,38,1,2.40622,95
inst25x25_40_10.txt,39,1,3.19267,131
inst25x25_40_10.txt,40,1,0.517449,21
inst25x25_40_10.txt,41,1,0.701077,29
inst25x25_40_10.txt,42,1,1.34256,55
inst25x25_40_10.txt,43,1,0.676693,27
inst25x25_40_10.txt,44,1,1.78516,73
inst25x25_40_10.txt,45,1,0.637543,26
inst25x25_40_10.txt,46,1,7.46808,305
inst25x25_40_10.txt,47,1,2.18216,89
inst25x25_40_10.txt,48,1,6.51599,260
inst25x25_40_10.txt,49,1,5.74867,236
inst25x25_40_10.txt,50,1,1.47291,61
inst25x25_40_10.txt,51,1,0.732439,30
inst25x25_40_10.txt,52,1,2.11612,86
inst25x25_40_10.txt,53,1,1.94246,80
inst25x25_40_10.txt,54,1,3.98648,165
inst25x25_40_10.txt,55,1,0.985031,40
inst25x25_40_10.txt,56,1,5.08789,209
inst25x25_40_10.txt,57,1,9.23171,374
inst25x25_40_10.txt,58,1,3.6094,141
inst25x25_40_10.txt,59,1,1.68929,69
inst25x25_40_10.txt,60,1,3.64311,149
inst25x25_40_10.txt,61,1,3.53624,141
inst25x25_40_10.txt,62,1,7.93089,326
inst25x25_40_10.txt,63,1,1.68287,69
inst25x25_40_10.txt,64,1,4.56619,187
inst25x25_40_10.txt,65,1,1.57853,65
inst25x25_40_10.txt,66,1,2.891,118
inst25x25_40_10.txt,67,1,0.837193,35
inst25x25_40_10.txt,68,1,2.0239,83
inst25x25_40_10.txt,69,1,4.44,177
inst25x25_40_10.txt,70,1,2.17463,90
inst25x25_40_10.txt,71,1,3.16784,130
inst25x25_40_10.txt,72,1,1.54596,63
inst25x25_40_10.txt,73,1,12.036,495
inst25x25_40_10.txt,74,1,1.92958,79
inst25x25_40_10.txt,75,1,3.53154,146
inst25x25_40_10.txt,76,1,0.637077,26
inst25x25_40_10.txt,77,1,5.62095,232
inst25x25_40_10.txt,78,1,3.15967,128
inst25x25_40_10.txt,79,1,0.975996,35
inst25x25_40_10.txt,80,1,0.231429,9
inst25x25_40_10.txt,81,1,9.67303,388
inst25x25_40_10.txt,82,1,0.789532,32
inst25x25_40_10.txt,83,1,0.749832,31
